"planet","house","ruler","ruler_house","bg","en"
"jupiter","2","jupiter","2","Парите ви идват по-лесно, отколкото на другите, и вие го приемате за нормално. Купувате едро, давате назаем без да мислите и вярвате, че пак ще дойде — обикновено идва. Единственото, което ви струва скъпо, е че харчите преди да е влязло.","Money reaches you more easily than it reaches other people, and you take that as normal. You buy big, you lend without thinking twice, and you trust more will come — usually it does. The one thing that costs you dearly is spending it before it lands."
"jupiter","2","sun","1","Каквото имате, се вижда по вас и вие не го криете. Хората ви дават широко, защото изглеждате като човек, на когото не му липсва — и точно това ви държи в изобилие. Дръжте главата горе и парите тръгват след вас.","What you own shows on you and you do not hide it. People give you generously because you look like someone who lacks nothing, and that look is what keeps the flow coming. Keep your chin up and the money follows you."
"jupiter","2","sun","2","Гордостта ви е в това, което сте събрали, и обичате да го показвате. Даровете ви са едри, жестовете също — на никого не давате дребно. Никой не ви държи ръката, затова щедростта често изпреварва сметката.","Your pride sits in what you have gathered, and you like it seen. Your gifts are large and so are your gestures; you never hand anyone something small. Nobody holds your hand, so the generosity often runs ahead of the balance."
"jupiter","2","sun","3","Изобилието ви тръгва от разговори — една дума на правилното място и нещо голямо се отваря. Брат, сестра или съсед лесно влиза в парите ви и вие го пускате без спор. Обещавайте по-малко, отколкото ви се иска в момента.","Abundance starts in conversation for you — one word in the right place and something large opens up. A brother, a sister or a neighbour walks into your money easily and you let them. Promise less than you feel like promising in the moment."
"jupiter","2","sun","4","Голямото ви богатство е под собствения покрив и то расте — стая по стая, парче по парче. Каквото се събере там, се дава на всеки, който седне на масата. Внимавайте къщата да не поглъща повече, отколкото носи.","Your real wealth sits under your own roof and it keeps growing, room by room, piece by piece. Whatever gathers there is handed to anyone who sits down at the table. Just watch that the place does not swallow more than it brings in."
"jupiter","2","sun","5","Харчите за радост и не се извинявате за това — деца, маса, пътуване, нещо купено на място. Печелите, когато играете, и губите, когато играта стане навик. Едно дете или едно хрумване може да ви донесе повече от цяла година труд.","You spend on joy and make no apology for it — children, a full table, a trip, something bought on the spot. You win when you play and you lose when the playing turns into a habit. A child or a bright idea can bring you more than a whole year of work."
"jupiter","2","sun","6","Всичко се решава в ежедневната работа — колкото дни сте на крак, толкова влиза. Плащат ви добре, защото се хващате и за онова, което другите отлагат. Тялото ви обаче праща сметката, ако не спрете навреме.","It is all settled in the daily work — as many days as you are on your feet, that much comes in. You are paid well because you pick up what everyone else keeps postponing. Your body sends the bill, though, if you never stop."
"jupiter","2","sun","7","Другият до вас отваря парите — брак, съдружие, подписан лист. Когато този човек е доволен, идва повече, отколкото очаквате. Затова изберете добре с кого сядате на една маса.","The person opposite you opens the money — a marriage, a partnership, a signed page. When they are content, more comes in than you expected. So choose carefully who you sit across from."
"jupiter","2","sun","8","Чуждите пари ви се дават лесно — кредит, наследство, дял от нещо общо. Взимате ги смело и обикновено излизате на чисто, но не всеки път. Гледайте чие име стои под сумата, преди да я похарчите.","Other people's money comes to you readily — credit, an inheritance, a share of something jointly held. You take it boldly and usually come out clean, though not every time. Check whose name sits under the sum before you spend it."
"jupiter","2","sun","9","Голямото ви идва отдалече — от чужбина, от учение, от човек, който знае повече от вас. Вярвате, че ще стигне, и то стига, стига да не спирате да учите. Едно пътуване може да промени сметките ви за години напред.","The big things arrive from far off — from abroad, from study, from someone who knows more than you. You believe there will be enough and there is, as long as you keep learning. One journey can change your accounts for years to come."
"jupiter","2","sun","10","Каквото сте вън, това влиза вътре — колкото по-високо стоите, толкова по-широко живеете. Началник, име, длъжност: това ви пълни джоба и то бързо. Само не харчете срещу титла, която още не е ваша.","What you are in public is what comes in at home — the higher you stand, the wider you live. A boss, a name, a title: that is what fills the pocket, and fast. Only do not spend against a position that is not yours yet."
"jupiter","2","sun","11","Приятелите ви носят пари и вие им ги връщате с лихва в почерпки и подаръци. Един познат казва добра дума и се отваря нещо голямо. Кръгът ви е богатството — пазете го по-грижливо от спестяванията.","Friends bring you money and you pay them back with interest in rounds and presents. One acquaintance says a good word and something large swings open. The circle is the wealth — guard it more carefully than the savings."
"jupiter","2","sun","12","Печелите на тихо и не обичате да се брои пред вас. Големите неща идват, когато никой не гледа, а изтичат по същия начин — незабелязано. Един път в годината вижте къде точно отива всичко.","You earn quietly and dislike being counted in front of. The large things arrive when nobody is watching, and they leak away the same way, unnoticed. Once a year sit down and see exactly where it all goes."
"jupiter","2","moon","1","Настроението ви решава колко ще похарчите и то се вижда още от вратата. Добре ли сте, давате на всички; свие ли ви се нещо, изведнъж стягате. Тялото ви е първото, за което плащате едро.","Your mood decides how much you spend and it shows the moment you come through the door. Feeling good, you give to everyone; feeling pinched, you clamp down. Your own body is the first thing you spend big on."
"jupiter","2","moon","2","Пълният шкаф ви прави добър човек и вие го пълните с удоволствие. Купувате повече, отколкото ще изядете, и раздавате излишното без да ви е жал. Празният рафт обаче ви разваля деня повече, отколкото си признавате.","A full cupboard makes you a good person and you fill it with pleasure. You buy more than you will ever eat and hand out the surplus without a pang. An empty shelf, though, ruins your day more than you will admit."
"jupiter","2","moon","3","Кой колко ще получи от вас, се решава в приказките — на когото сте се наслушали, на него давате. Роднина отблизо или съсед ви въвлича в разходи с едно изречение. Парите ви идват на вълни, точно както и разговорите.","Who gets what from you is settled in conversation — whoever you have been listening to is who you give to. A relative nearby or a neighbour draws you into spending with a single sentence. Your money comes in waves, exactly the way the talk does."
"jupiter","2","moon","4","Трупате около себе си — храна, вещи, стаи, хора, които се хранят при вас. Събира се лесно и се изразходва още по-лесно, защото не отказвате на никого. Пазете едно чекмедже, което не се отваря за гости.","You pile things up around you — food, objects, rooms, people who eat at your table. It gathers easily and goes even more easily, because you refuse nobody. Keep one drawer that does not open for guests."
"jupiter","2","moon","5","Даването ви е за удоволствие — деца, гости, нещо сладко, нещо ново. Не броите, когато ви е весело, и точно тогава изтича най-много. Хубавото е, че се връща, обикновено от същата посока.","You give for the pleasure of it — children, guests, something sweet, something new. You never count while you are enjoying yourself, and that is exactly when the most drains away. The good news is that it comes back, usually from the same direction."
"jupiter","2","moon","6","Всеки ден носи по малко и от това малко се събира много. Грижите се за други и те ви плащат — понякога с пари, понякога с продукти и услуги. Не поемайте повече хора, отколкото можете да изхраните.","Every day brings a little and out of that little a great deal collects. You look after people and they pay you — sometimes in cash, sometimes in food and favours. Do not take on more mouths than you can feed."
"jupiter","2","moon","7","Другият ви носи и топлина, и разходи, и вие приемате и двете. Когато у дома е спокойно, харчите широко; скарате ли се, изведнъж не стигат. Общата каса ви върши по-добра работа от отделната.","The other one brings you both warmth and expenses, and you accept both. When things are calm between you, you spend widely; after a quarrel there is suddenly never enough. A shared purse works better for you than a separate one."
"jupiter","2","moon","8","Лесно взимате чуждото на заем и лесно го давате нататък. Идват пари от семейството, от застраховка, от нещо, останало след някого. Само не разчитайте на тях, преди да са в ръката ви.","You borrow easily and you pass it along just as easily. Money arrives from the family, from an insurance, from something left behind by someone. Just do not count on it before it is in your hand."
"jupiter","2","moon","9","Далечното ви храни — друг град, друга държава, хора, които не говорят вашия език. Вярата, че ще се намери, ви е носила през тежки месеци и не ви е излъгала. Пътят обаче струва повече, отколкото пресмятате.","The distant feeds you — another town, another country, people who do not speak your language. The belief that something will turn up has carried you through hard months and has not lied to you. The travelling, though, costs more than you reckon."
