"planet","house","ruler","ruler_house","bg","en"
"moon","10","moon","10","Настроението ви е и вашата професия — какъвто ви е денят, такава става и работата. Хората ви търсят, защото се грижите, и точно това ви изчерпва. Името ви се вдига и слиза като време, а вие свиквате да не се плашите от това.","Your mood and your job are the same thing — whatever the day feels like, that is what the work becomes. People come to you because you look after them, and that is exactly what empties you. Your name rises and falls like weather, and you learn not to be frightened by it."
"moon","10","sun","1","Носите работата на собствения си гръб и всички го знаят — вие сте лицето. Когато сте добре, целият екип е добре; потънете ли, потъва и той. Затова тук се учите да не си позволявате лоши дни пред хора.","You carry the job on your own back and everyone knows it — you are the face of it. When you are well the whole team is well; when you sink, it sinks with you. So here you learn not to allow yourself bad days in front of people."
"moon","10","sun","2","Дали сте уважаван, се решава от това колко изкарвате — за вас двете са едно. Тръгнат ли парите, сте спокоен и мек с хората; спрат ли, ставате рязък. Гордеете се с изкараното от вас самия, а не с длъжността.","Whether you are respected gets decided by what you earn — for you the two are one thing. With money coming in you are calm and easy with people; when it stops you turn sharp. Your pride is in what you earned yourself, not in a title."
"moon","10","sun","3","Печелите позиция с говорене — казвате нещо на място и хората ви запомнят. Един брат, сестра или съседство отваря вратата, макар да звучи дребно. Мълчите ли дълго, започват да ви забравят и веднага го усещате.","You win position by speaking — you say the right thing and people remember you. A sibling or a neighbourhood opens the door, small as that sounds. Go quiet for long and people start forgetting you, and you feel it at once."
"moon","10","sun","4","Работата ви върви от къщата навън — това, което е било вкъщи, определя докъде стигате. Един родител ви е дал и посоката, и мерилото, и още го чувате. Няма ли мир зад вратата, и навън не ви държи.","Your work runs outward from the house — what happened at home decides how far you get. A parent gave you both the direction and the measure, and you still hear it. Without peace behind your own door nothing holds up outside either."
"moon","10","sun","5","Излизате пред хората чрез направеното — дете, изява, нещо ваше, което се вижда. Хвалят ли го, се вдигате с една глава; премълчат ли го, се свивате. Тук работата трябва да ви е приятна, иначе не блести.","You come out in front of people through what you have made — a child, a performance, something of yours that shows. Praise it and you grow a head taller; pass over it in silence and you shrink. The work has to please you here, or it does not shine."
"moon","10","sun","6","Уважението си купувате с работа — ден след ден, без ефекти. Хората ви ценят, защото сте на място и вършите каквото трябва. Прекалите ли, тялото плаща вместо вас и настроението пада първо.","You buy respect with work — day after day, no theatrics. People value you because you are there and you do what is needed. Overdo it and the body pays instead of you, with the mood going first."
"moon","10","sun","7","Големите ви крачки минават през един човек — партньор, клиент, някой, който казва да. Сам можете много, но потвърждението идва отвън и вие го чакате. Сгрешите ли човека, и работата тръгва накриво.","Your big steps go through one person — a partner, a client, someone who says yes. You can do plenty alone, but the confirmation comes from outside and you wait for it. Pick the wrong person and the work goes crooked with them."
"moon","10","sun","8","Стигате нависоко през чужди пари и чужда воля — дял, наследство, някой, който влага във вас. Не всичко около работата ви се казва на глас и вие държите тайните. Един край или загуба ви обръща пътя и после ставате по-силен.","You get high through other people's money and other people's will — a share, an inheritance, someone who backs you. Not everything about your work is said out loud, and you keep what you know. An ending or a loss turns your road, and you come out stronger after it."
"moon","10","sun","9","Името ви расте далеч от родното място — чужд град, чужда страна, друг език. Учението ви е трамплин: диплома, преподаване, ходене насам-натам. Останете ли твърде дълго на едно място, ставате неспокоен.","Your name grows away from where you were born — another town, another country, another language. Study is your springboard: a qualification, teaching, moving about. Stay in one place too long and you get restless."
"moon","10","sun","10","Тук всичко е събрано на едно: това, което сте отвън, сте и отвътре. Държите се като човек с позиция и хората ви я дават. Само че всяка обида пред публика ви влиза дълбоко и я помните с години.","Everything gathers in one place here: what you are outside is what you are within. You carry yourself like someone with standing, and people grant it to you. But an insult in public goes deep and you remember it for years."
"moon","10","sun","11","Вдигат ви приятели и кръгове — един познат казва името ви пред когото трябва. Целите ви са големи и се хващате за тях с надежда. Останете ли без своята група, работата ви губи гръбнак.","Friends and circles lift you — one acquaintance says your name in front of the right person. Your aims are large and you hold on to them with hope. Left without your group, the work loses its backbone."
"moon","10","sun","12","Голямата ви работа се върши, без да се вижда — вие сте зад завесата, а слава взема друг. Понякога това ви е добре, понякога ви е горчиво. Тихите места ви подхождат: болница, обител, кабинет със затворена врата.","Your real work gets done where nobody sees it — you are behind the curtain while someone else takes the applause. Some days that suits you, some days it tastes bitter. Quiet places fit you: a hospital, a retreat, an office with the door shut."
"moon","10","mercury","1","Хората ви познават по това, което казвате, и вие го носите като лице. Работата ви се движи с приказка, обаждане, едно навреме написано изречение. Сбъркате ли пред важен човек, го помните повече от нужното.","People know you by what you say, and you wear it as your face. Your work moves on a chat, a call, one sentence written at the right moment. Slip in front of someone important and you remember it longer than you need to."
"moon","10","mercury","2","Позицията ви се урежда с договори и сметки — кой колко, кога, на какво пише. Умеете да говорите за пари, без да ви е неудобно, и това ви вдига. Сбърка ли се едно число, настроението ви пада за целия ден.","Your position gets settled with contracts and figures — who gets what, when, on what paper. You can talk about money without embarrassment and it lifts you. Let one number go wrong and your mood is gone for the day."
"moon","10","mercury","3","Всичко тръгва от разговори наблизо — колеги, съседи, брат или сестра, които подават нещо. Работата ви е раздвижена: телефон, път до града, две неща наведнъж. Стои ли всичко на едно място, ставате неспокоен.","It all starts with talk close by — colleagues, neighbours, a brother or sister who passes something along. Your work is mobile: the phone, a trip across town, two things at once. If nothing moves you get restless."
"moon","10","mercury","4","Уреждате работата от вкъщи — маса, телефон, документи между чашите. Един родител или домашна тема стои под всяко ваше решение. Разбъркат ли се нещата у дома, и графикът ви се разпада.","You arrange your working life from home — a table, a phone, papers between the cups. A parent or a household matter sits under every decision you make. Let things get tangled at home and your schedule falls apart with them."
"moon","10","mercury","5","Излизате напред, като обяснявате нещо и го правите забавно. Деца, ученици, публика — все хора, които ви слушат и ви държат в настроение. Стане ли еднообразно, вие си тръгвате.","You come forward by explaining something and making it enjoyable. Children, students, an audience — people who listen and keep your spirits up. The moment it goes flat you walk away."
"moon","10","mercury","6","Име си правите с точността — знаете как се прави и не пропускате дребното. Помагате всеки ден и точно това ви става занаят. Натрупа ли се хаос, се изнервяте, преди да сте разбрали защо.","You make your name on accuracy — you know how it is done and you miss nothing small. Helping, day in day out, is what your trade turns out to be. When the mess piles up you get edgy before you work out why."
"moon","10","mercury","7","Всяко ваше израстване минава през договорка с човек — партньор, клиент, посредник. Договаряте се добре и хората ви търсят точно за това. Замълчи ли отсрещният, оставате увиснал и настроението пада.","Every step up goes through an agreement with someone — a partner, a client, a go-between. You negotiate well and that is exactly what people come to you for. When the other side goes quiet you hang in the air and your mood drops."
"moon","10","mercury","8","Работата ви е в неудобното — чужди пари, дългове, това, което другите не искат да четат. Разпитвате, проверявате и накрая знаете повече от всички в стаята. Знанието ви носи позиция, но и ви държи буден през нощта.","Your work sits in the awkward places — other people's money, debts, the papers nobody else wants to read. You ask, you check, and in the end you know more than anyone in the room. The knowing gives you standing and also keeps you awake at night."
"moon","10","mercury","9","Понасяте се, когато има какво да учите и къде да отидете. Дума, преведена навреме, курс или чужбина ви отварят вратата. Опрете ли до един и същ разговор всеки ден, губите жар.","You come into your own when there is something to learn and somewhere to go. One word translated at the right time, a course, a spell abroad — that is what opens the door. Reduce it to the same conversation every day and the spark goes out."
"moon","10","mercury","10","Тук името ви е гласът ви — това, което казвате пред хора, е самата ви работа. Пишете, обяснявате, свързвате и точно от това живеете. Един непремерен ред обаче се помни по-дълго от десет добри.","Here your name is your voice — what you say in front of people is the job itself. You write, you explain, you connect, and that is what you live on. But one careless line is remembered longer than ten good ones."
"moon","10","mercury","11","Групата ви носи работата — кой кого познава, кой какво е чул, къде се събират. Организирате, свързвате хора и оттам ви идва мястото. Утихне ли кръгът, се чувствате без работа, дори да имате.","The group carries your working life — who knows whom, who heard what, where everyone gathers. You organise, you connect people, and your place comes from that. When the circle quietens you feel unemployed even when you are not."
"moon","10","mercury","12","Мислите за работата повече, отколкото я вършите пред хора — най-важното става на тихо. Пишете, четете, подготвяте и после друг го изнася. Кажете ли поне част от това на глас, веднага ви олеква.","You think about your work more than you perform it in public — the important part happens quietly. You write, read, prepare, and then someone else delivers it. Say even part of it out loud and the weight lifts immediately."
"moon","10","venus","1","Харесват ви и оттам започва всичко — влизате и стаята се отпуска. Работата ви е свързана с приятното: как изглежда, как звучи, как му е на човек при вас. Скарате ли се с някого, ви тежи по-дълго, отколкото си признавате.","People like you, and everything starts there — you walk in and the room loosens. Your work has to do with the pleasant side: how it looks, how it sounds, how someone feels around you. Fall out with anyone and it weighs on you longer than you admit."
"moon","10","venus","2","Правите пари от това, което другите харесват — вкус, вид, добро обслужване. Мястото ви навън се мери с колко удобно живеете. Стане ли тясно с парите, се обиждате тихо и не го казвате.","You make money from what other people like — taste, looks, being pleasant to deal with. Your place in the world gets measured by how comfortably you live. When money gets tight you take quiet offence and never say so."
"moon","10","venus","3","Добрата дума ви върши повече работа от всяко усилие. Уреждате нещата с чар — обаждане, среща на кафе, някой близък, който препоръчва. Скарат ли се хората около вас, вие сте този, който изравнява.","A kind word does more for you than any effort. You settle things with charm — a call, a coffee, someone close who recommends you. When people around you quarrel, you are the one who smooths it out."
"moon","10","venus","4","Работата ви иска красив дом и вие го правите — оттам идват и хората, и поръчките. Един родител ви е дал вкус и вие го носите в занаята си. Ако вкъщи не е уютно, и навън не ви върви.","Your work wants a beautiful home and you make one — the people and the commissions come from there. A parent handed you the taste and you carry it into your trade. If it is not welcoming at home, nothing goes well outside either."
"moon","10","venus","5","Излизате напред с нещо, което радва — изкуство, дреха, празник, дете, с което се гордеете. Работите най-добре, когато е приятно, и не се засрамвате от това. Похвалят ли ви, работите двойно; премълчат ли, се изключвате.","You step forward with something that gives pleasure — art, clothes, a celebration, a child you are proud of. You work best when it is enjoyable and you are not ashamed of that. Praise you and you work twice as hard; ignore you and you switch off."
"moon","10","venus","6","Правите работата хубава — подредена, приветлива, приятна за минаване през нея. Хората ви търсят, защото при вас не е грубо. Само че „да“ ви излиза лесно и после носите чужди задачи.","You make the work pleasant — tidy, welcoming, easy to pass through. People come to you because nothing is rough at your desk. Only your yes comes out too easily, and then you carry other people's tasks."
"moon","10","venus","7","Един човек ви подава мястото — партньор, съдружник или клиент, който ви обича. Работите за двама и това ви е нормално. Развали ли се отношението, работата пада заедно с него.","One person hands you your place — a partner, a co-owner, a client who is fond of you. You work as a pair and that feels normal to you. Let the relationship spoil and the work goes down with it."
"moon","10","venus","8","Хубавото при вас идва през чужди пари — някой плаща, влага, завещава. Умеете да говорите за пари деликатно и точно това ви отваря вратите. Работата ви обаче пипа тежки неща и те не минават без следа.","The good things reach you through other people's money — someone pays, invests, leaves you something. You can talk about money delicately, and that is what opens doors. But your work touches heavy matters and they do not pass without a mark."
"moon","10","venus","9","Мястото ви е там, където има чужди хора и друг език — превод, гости, работа отвъд границата. Носите се леко между различни и това ви е дарбата. Затворят ли ви в едно кръгче, увяхвате.","Your place is where there are foreigners and another language — translating, hosting, work over a border. You move easily among different people and that is your gift. Shut you into one small circle and you wilt."
"moon","10","venus","10","Тук името ви е самото ви обаяние — хората ви помнят като приятен човек и това ви е капиталът. Правите така, че около вас да е добре, и ви търсят точно за това. Пазете се да не се съгласявате с всичко, само за да не разваляте настроението.","Here your charm is your name — people remember you as good to be around and that is your capital. You make things pleasant and that is exactly what they want from you. Just be careful not to agree with everything simply to keep the mood."
"moon","10","venus","11","Приятелите ви правят кариерата — един харесва работата ви и я казва на трима. Влизате в кръгове лесно и там ви подават възможности. Останете ли извън компанията, и работата спира да идва.","Friends make your career — one likes what you do and tells three others. You get into circles easily and that is where the chances are handed to you. Left outside the company, the work stops arriving too."
