"planet","house","ruler","ruler_house","bg","en"
"mercury","2","mercury","2","Парите ви идват от главата и от езика — каквото сте научили, това продавате. Смятате наум, помните цени и рядко ви минава някой. Тук няма кой друг да реши: колкото се разприказвате, толкова влиза.","Your money comes out of your head and your tongue — what you have learned is what you sell. You add up in your head, you remember prices, and few people get one past you. Nobody else decides it here: as much as you talk, that much comes in."
"mercury","2","sun","1","Изкарвате с това, което умеете, и хората плащат заради вас самия, а не заради фирма. Кажете си цената на глас и я дръжте — свиете ли се, веднага се вижда в сметките. Името ви е стоката.","You earn from what you can do, and people pay for you rather than for a company. Say your price out loud and hold it — the moment you shrink, the accounts show it. Your name is the goods."
"mercury","2","sun","2","Гордеете се с изкараното и обичате да го смятате. Знаете цената на всяко нещо у вас и не понасяте да ви обясняват колко струва животът. Тук всичко минава през вас — и печалбата, и грешката.","You are proud of what you earn and you enjoy counting it. You know the price of every single thing in your home and cannot stand being told what life costs. It all runs through you here — the profit and the mistake alike."
"mercury","2","sun","3","Разговорът ви е инструмент — обаждате се, питате, свързвате двама души и от това остава нещо и за вас. Ученето ви носи пари по-бързо от чистия труд. Внимавайте само да не обещавате повече, отколкото ще смогнете да напишете.","Talk is your instrument — you call, you ask, you put two people in touch and something stays with you. Learning brings you money faster than plain labour does. Only take care not to promise more than you can actually write down."
"mercury","2","venus","11","Хубавите поръчки ви идват от приятели — някой ви споменава на масата и работата тръгва. Умеете да говорите за пари, без да става неприятно, и точно това ви държи. Само не отпускайте цената пред своите.","The good jobs reach you through friends — someone mentions you over dinner and the work starts. You can talk about money without it turning unpleasant, and that is what keeps you going. Just do not soften your price for your own people."
"mercury","2","venus","12","Изкарвате най-добре, когато никой не гледа как го правите — тихо, без обяви и без витрина. Приятно ви е да имате, но не ви е приятно да го обяснявате. Пазете се само да не работите безплатно от милост.","You earn best when nobody watches you do it — quietly, no announcements, no shop window. You like having, and you dislike explaining it. Just be careful of working for free out of pity."
"mercury","2","venus","1","Продавате с усмивка и това не е трик — хората наистина ви харесват и плащат заради това. Как изглеждате и как говорите ви е капиталът. Затова похарченото за себе си тук се връща.","You sell with a smile and it is not a trick — people genuinely like you and pay for it. How you look and how you speak is your capital. Money spent on yourself comes back here."
"mercury","2","venus","2","Обичате хубавите неща и умеете да ги припечелите — говорите леко за цени и рядко ви отказват. Удобството ви тежи повече от заделеното. Тук нищо не зависи от друг: както си харесате, така и харчите.","You love good things and you know how to earn them — you talk about prices easily and are rarely refused. Comfort weighs more with you than savings do. Nothing here depends on anyone else: you spend the way you please."
"mercury","2","venus","3","Приятният разговор ви е работата — пишете, обаждате се, договаряте и всичко върви по-леко, отколкото на другите. Съседи и роднини ви носят дребни, но постоянни пари. Само записвайте уговорките, за да не се помнят наизуст.","Pleasant conversation is your trade — you write, you call, you negotiate, and it all goes more easily than it does for others. Neighbours and relatives bring small but steady money. Just put the agreements on paper so nobody has to remember them by heart."
"mercury","2","venus","4","Домът ви прави пари — оттам работите, оттам продавате, там държите и хубавите неща. Роднините помагат, но обичат да имат мнение по сметките. Уредете си кътче, в което да смятате на спокойствие.","Your home makes money — you work from it, you sell from it, and you keep the good things in it. Family help out, and they like having an opinion about your accounts. Set yourself a corner where you can do the sums in peace."
"mercury","2","venus","5","Изкарвате от това, което ви е забавно — измислите нещо, покажете го и хората плащат. Децата и любовта ви струват най-много, но не ви се свиди. Залогът тук е сладък, само не го превръщайте в навик.","You earn from whatever amuses you — you think something up, you show it, and people pay. Children and love cost you the most and you do not begrudge it. A gamble tastes sweet here; just do not make it a habit."
"mercury","2","moon","1","Джобът ви следва настроението — добре ли сте, продавате на всеки; свиете ли се, не ви върви приказката. Хората купуват от вас, защото ви усещат, а не защото сте ги убедили. Гледайте се, това е част от печалбата.","Your pocket follows your mood — on a good day you can sell to anyone; when you fold up, the talk dries out. People buy from you because they sense you, not because you argued them into it. Look after yourself, that is part of the earnings."
"mercury","2","moon","2","Смятате, после пресмятате и все ви се струва, че не е достатъчно. Пълна ли е къщата, светът е добър; изтъни ли, започвате да броите на глас. Заделяйте по малко и спрете да се мерите с чуждите джобове.","You count, then you count again, and it never quite feels like enough. A full house and the world is fine; when it thins out you start counting aloud. Put a little by each month and stop measuring yourself against other people's pockets."
"mercury","2","moon","3","Парите ви идват от приказка — обадите се, разпитате, разберете първи и оттам печелите. Настроението в разговора решава сделката повече от цифрите. Често роднина или съсед е този, който ви казва къде има работа.","Your money comes out of talk — you call, you ask around, you hear it first and earn from that. The mood in the conversation closes the deal more than the figures do. Often it is a relative or a neighbour who tells you where the work is."
"mercury","2","moon","4","Приказките за пари при вас се водят на кухненската маса. Каквото сте видели вкъщи като дете, така смятате и днес — предпазливо и с оставено настрана. Докато има свой покрив, работите спокойно.","In your family, money is discussed at the kitchen table. Whatever you saw at home as a child is how you count today — carefully, with something kept back. As long as there is a roof of your own, you work calmly."
"mercury","2","moon","5","Харчите за деца, за забавление и за неща, които ви правят настроение — и после честно си го признавате. Изкарвате най-лесно от това, което ви се играе. Само не смятайте, докато ви е весело.","You spend on children, on fun, on things that lift your mood — and afterwards you own up to it honestly. You earn most easily from whatever feels like play. Only never do the sums while you are enjoying yourself."
"mercury","2","moon","6","Влиза по малко и всеки ден — от работа, която се повтаря, и от подредени дребни задачи. Отпадне ли редът, отпада и приходът, а после ви заболява нещо. Заплата на дата ви пази нервите повече от една голяма сделка.","It comes in small and daily, from work that repeats and small tasks kept in order. Lose the routine and the income goes with it, and then something starts to ache. A wage on a fixed date protects your nerves better than one big deal."
"mercury","2","moon","7","Колко изкарвате, се решава на масата с другия — партньор, съпруг, клиент. Умеете да чуете какво искат и да го превърнете в цена. Само не оставяйте на един човек и приказката, и парите.","How much you earn gets settled across the table from someone else — a partner, a spouse, a client. You can hear what people want and turn it into a price. Just do not leave both the talking and the money to one person."
"mercury","2","moon","8","Често смятате чужди пари — заеми, наследство, това, което идва през друг. Усещате кога някой крие и рядко се лъжете. Пазете си документите: тук приказка без подпис не струва нищо.","You often find yourself counting money that is not yours — loans, an inheritance, whatever comes through somebody else. You sense when someone is hiding something and you are rarely wrong. Keep your papers: talk without a signature is worth nothing here."
"mercury","2","moon","9","Изкарвате от далечното — чужд език, друг град, хора отвъд границата. Ученето ви се връща в пари, макар и не веднага. Вярата, че ще стигне, тук наистина помага повече от стягането.","You earn from far away — another language, another city, people across a border. What you study comes back as money, though not immediately. Believing there will be enough genuinely helps you here more than tightening up does."
"mercury","2","moon","10","Приходът ви върви заедно с това как ви говорят хората отвън. Дойде ли добра дума за вас, идват и поръчките; утихне ли, утихва и сметката. Затова тук се пази име, а не цена.","Your income moves with what people outside are saying about you. A good word arrives and the orders follow; when it goes quiet the account goes quiet too. Here you guard the name rather than the price."
"mercury","2","moon","11","Работата ви идва през хора, които ви обичат — обадят се, препоръчат ви, вмъкнат вашето име. С приятели ви е леко да говорите за пари и точно затова често забравяте да ги вземете. Уговаряйте сумата, преди да сте започнали.","Work reaches you through people who are fond of you — they call, they recommend you, they drop your name in. Money is easy to discuss with friends, which is exactly why you often forget to collect it. Agree the sum before you start."
"mercury","2","moon","12","Обичате да имате нещо отделено, за което никой не знае — то ви е спокойствието. Изкарвате на тихо и не обявявате колко. Само не крийте и от себе си: седнете веднъж и вижте цифрите наистина.","You like having something set aside that nobody knows about — it is what keeps you calm. You earn quietly and you do not announce the amount. Just do not hide it from yourself: sit down once and look at the real figures."
"mercury","2","mars","1","Сами се хвърляте и сами изкарвате — чакането не е за вас. Казвате цената право в очите и рядко я снижавате. Пазете се само да не спорите за пари, когато не си струва.","You throw yourself in and you earn it yourself; waiting is not for you. You name your price to someone's face and rarely lower it. Just be careful of fighting over money when the money is not worth the fight."
"mercury","2","mars","2","Парите са бой и вие го водите с охота — пазарите се, натискате, не пускате. Влиза бързо и излиза бързо, ако не се хванете. Тук никой не ви пази гърба: както се борите, така и имате.","Money is a fight for you and you enjoy fighting it — you haggle, you press, you do not let go. It comes in fast and goes out just as fast unless you catch yourself. Nobody covers your back here: what you fight for is what you have."
"mercury","2","mars","3","Изкарвате с бърза приказка и с крака — обаждания, курсове, уговорки в движение. Езикът ви реже и това ви носи и работа, и излишни спорове. С брат или съсед сметките се разправят най-остро.","You earn with fast talk and fast legs — calls, runs across town, deals struck on the move. Your tongue cuts, which brings you both work and needless arguments. With a sibling or a neighbour the accounts get settled loudest."
"mercury","2","mars","4","У дома се спори за пари и вие рядко мълчите в тези спорове. Земя, ремонт, наем — оттам идват и приходът, и караниците. Направете сметките писмени, преди да са станали лични.","Money is argued about at home and you are seldom the quiet one in those arguments. Land, renovations, rent — that is where both the income and the rows come from. Put the numbers in writing before they turn personal."
"mercury","2","mars","5","Играете за пари — понякога с карти, по-често с идея, в която залагате всичко. Печелите смело и губите също така смело. Децата и любовта ви струват, но за тях се биете, без да мислите.","You play for money — sometimes at cards, more often on an idea you stake everything on. You win boldly and you lose just as boldly. Children and love cost you, and you fight for them without stopping to think."
"mercury","2","mars","6","Изкарвате с ръце и с темпо — вършите за двама и го знаете. Дразнят ви бавни колеги и глупави правила повече от самата работа. Пазете тялото си, тук то е инструментът, който плаща.","You earn with your hands and with speed — you do the work of two and you know it. Slow colleagues and stupid rules irritate you more than the job itself. Look after your body: here it is the tool that pays."
"mercury","2","mars","7","Цената се решава в спор с другия — клиент, съдружник, съпруг. Умеете да отстоите своето, но и се хващате в свади, които изяждат печалбата. Договор на хартия ви пази повече от най-добрия аргумент.","The price gets decided in an argument with somebody else — a client, a partner, a spouse. You can hold your ground, and you also get pulled into quarrels that eat the profit. A contract on paper protects you better than your best argument."
"mercury","2","mars","8","Работите с чужди пари и не се плашите от тях — заеми, дългове, неща, които други не искат да пипат. Умеете да си вземете дължимото и рядко забравяте кой колко ви е. Само не залагайте своето срещу нечий чужд риск.","You work with other people's money and it does not frighten you — loans, debts, things others will not touch. You collect what you are owed and rarely forget who owes what. Just do not stake your own against somebody else's risk."
