"planet","house","ruler","ruler_house","bg","en"
"saturn","7","saturn","7","Свързвате се сериозно и бавно, и обикновено с човек по-възрастен или по-строг. Обещаното при вас се спазва, дори когато вече не ви е леко. Тук няма кой да ви освободи от думата — вие сте я дали.","You attach seriously and slowly, usually to somebody older or stricter. What was promised gets kept, even once it stops being easy. Nobody releases you from your word here: you gave it."
"saturn","7","sun","1","Държите се самостоятелно, а всичко важно минава през един човек. Гордостта ви пречи да поискате. Кажете какво ви трябва, вместо да чакате да се сети.","You hold yourself independent and everything important goes through one person. Your pride stops you from asking. Say what you need instead of waiting to be guessed."
"saturn","7","sun","2","С партньора ви свързват и пари, и отговорност. Кой какво внася се знае точно. Тук сметките пазят уважението.","Money and responsibility both tie you to the partner. Who puts in what is known exactly. Accounts here protect the respect."
"saturn","7","sun","3","Разбирателството минава през кратки разговори, а не през обяснения. Другият говори, вие потвърждавате. Тук едно ясно изречение решава седмица мълчание.","The understanding travels in short exchanges rather than explanations. They talk and you confirm. One clear sentence here settles a week of silence."
"saturn","7","sun","4","Двойката ви се държи на дома и на общите задължения. Живеете заедно като хора, които строят, не като хора, които се забавляват. Само отделяйте и по един ден за нищо.","Your pair is held together by the home and by shared obligations. You live together like people who are building, not like people amusing themselves. Just set aside one day for nothing."
"saturn","7","sun","5","Забавлението в двойката идва след задачите. Децата ви подреждат живота и понякога го облекчават. Дайте си вечер, в която не сте родители.","Fun in the pair comes after the tasks. Children order your life and sometimes lighten it. Give yourselves an evening when you are not parents."
"saturn","7","sun","6","Заедно вършите повече, отколкото се радвате. Отношението ви е работно и надеждно. Само не заменяйте близостта с ефективност.","Together you get more done than you enjoy. Your relationship is workmanlike and reliable. Just do not swap closeness for efficiency."
"saturn","7","sun","7","Тук всичко е на място: съюзът е сериозен и издържа. Хората ви виждат като двойка, която не се клати. Само не оставяйте всичко на дълга.","Here everything sits in place: the union is serious and it holds. People see a couple that does not wobble. Just do not leave it all resting on duty."
"saturn","7","sun","8","Общото ви минава през пари, дялове и доверие. Каквото не е записано, ще излезе в лош момент. Тук яснотата е форма на грижа.","What you share runs through money, shares and trust. Whatever is not written down will surface at a bad moment. Clarity here is a form of care."
"saturn","7","sun","9","Партньорът ви е от друго място или с друго възпитание. Различията ви учат бавно и трайно. Тук уважението идва преди съгласието.","Your partner comes from another place or another upbringing. The differences teach you slowly and lastingly. Respect here comes before agreement."
"saturn","7","sun","10","Двойката ви е и работна единица. Хората ви знаят като хора, на които се разчита. Дайте си място, което не е обвързано с представяне.","Your pair is also a working unit. People know you as the ones who can be relied on. Give yourselves a place that is not tied to appearances."
"saturn","7","sun","11","Приятел ви става партньор и остава години. Кръгът ви е малък и стабилен. Тук едно старо познанство струва повече от нова страст.","A friend becomes a partner and stays for years. Your circle is small and steady. One old acquaintance here is worth more than a new passion."
"saturn","7","sun","12","Има връзка, за която не говорите, или дълг към човек, който не се вижда. Носите я тихо и дълго. Кажете какво ви струва.","There is a bond you never talk about, or a debt to somebody nobody sees. You carry it quietly and for a long time. Say what it costs you."
"saturn","7","moon","1","Настроението ви следва другия и вие не го признавате. Затваряте се, вместо да кажете. Тук едно изречение навреме спестява две седмици студенина.","Your mood follows the other person and you do not admit it. You shut down instead of speaking. One sentence in time here saves two weeks of coldness."
