"planet","house","ruler","ruler_house","bg","en"
"uranus","3","sun","1","Казвате го така, както никой около вас не го казва. Гордостта ви е в собствената гледна точка. Само не спорете само за да сте различен.","You say it the way nobody around you says it. Your pride is in having your own point of view. Just do not argue simply to be different."
"uranus","3","sun","2","Изкарвате с думи и с бързи ходове. Идеите ви струват пари, ако ги довършите. Само не продавайте недоизпечено.","You earn with words and quick moves. Your ideas are worth money once you finish them. Just do not sell half-baked."
"uranus","3","sun","3","Тук всичко е на място: умът ви е бърз, езикът остър и хората ви помнят. Брат, сестра или съсед е различният в семейството. Само не мерете себе си по това колко изненадвате.","Here everything sits in place: your mind is quick, your tongue sharp and people remember you. A sibling or a neighbour is the different one in the family. Just do not measure yourself by how much you surprise people."
"uranus","3","sun","4","Вкъщи казвате неудобното и оттам започва промяната. Родните правила не са ви държали. Тук един ясен разговор върши повече от години търпение.","At home you say the awkward thing and the change starts there. The family rules never held you. One clear conversation here does more than years of patience."
"uranus","3","sun","5","Забавлявате се с идеи и с игри на думи. Учите, докато си говорите. Само довършвайте това, което започвате.","You amuse yourself with ideas and with wordplay. You learn while talking. Just finish what you start."
"uranus","3","sun","6","Работата ви е в движение, съобщения и бързи решения. Дразните се от бавни процедури. Само не разваляйте това, което работи.","Your work is movement, messages and fast decisions. Slow procedures irritate you. Just do not break what works."
"uranus","3","sun","7","Мислите на глас с един човек и той ви подрежда. Спорите и от това идват най-добрите ви идеи. Каквото уговорите, го записвайте.","You think out loud with one person and they put you in order. You argue and your best ideas come out of it. Whatever you agree, write it down."
"uranus","3","sun","8","Питате за неща, които другите заобикалят. Умът ви върви към скритото. Тук един въпрос отваря повече от година наблюдение.","You ask about things others go around. Your mind moves towards what is hidden. One question here opens more than a year of watching."
"uranus","3","sun","9","Учите се от чужди и далечни хора. Кратките пътувания ви подреждат главата. Тук едно тръгване струва повече от десет книги.","You learn from foreign and distant people. Short journeys sort your head out. One departure here is worth ten books."
"uranus","3","sun","10","Говорите публично неща, които другите премълчават. Хората ви помнят по едно изречение. Само не обещавайте, докато сте въодушевен.","You say in public what others swallow. People remember you for one sentence. Just do not promise while you are carried away."
"uranus","3","sun","11","Идеите ви идват в компания и се разнасят оттам. Свързвате хора, които не биха се срещнали. Само проверявайте чия е идеята.","Your ideas arrive in company and spread from there. You connect people who would never have met. Just check whose idea it was."
"uranus","3","sun","12","Мислите нощем и не казвате на никого. Има готова идея, която стои от години. Дайте я на един човек.","You think at night and tell nobody. There is a finished idea that has been sitting for years. Give it to one person."
"uranus","3","moon","1","Настроението ви влиза в думите веднага и хората се засягат. Един ден разказвате всичко, друг ден мълчите. Тук е добре да не пишете в разгара.","Your mood gets into the words at once and people take offence. One day you tell everything, the next you go quiet. Better here not to write in the heat of it."
"uranus","3","moon","2","Говорите за пари различно според деня. Тревогата ви минава през приказка. Кажете едно число и приключете.","You talk about money differently depending on the day. Your worry travels through talk. Give one figure and be done."
"uranus","3","moon","3","Тук близките и настроението ви се смесват. Обиждате се тихо и после звъните. Обадете се първи, без да чакате.","Here the people close by and your mood get mixed. You take offence silently and then call. Be the first to call, without waiting."
"uranus","3","moon","4","Вкъщи се говори много и настроението се сменя бързо. Домашният шум ви е и нужен, и тежък. Дайте си стая, в която е тихо.","There is a lot of talk at home and the mood turns fast. The household noise is both necessary and heavy for you. Give yourself a room where it is quiet."
"uranus","3","moon","5","Оживявате, когато има кой да ви слуша. Децата и приятелите ви носят темите. Без събеседник се въртите в кръг.","You come alive when there is somebody to listen. Children and friends bring you the subjects. With no listener you go round in circles."
"uranus","3","moon","6","Мислите за задачи и за здраве наведнъж. Прекалено много информация ви разваля съня. Затворете екрана по-рано.","You think about tasks and health at the same time. Too much information spoils your sleep. Close the screen earlier."
"uranus","3","moon","7","Разбирате се с един човек по-добре, отколкото с всички. Настроението му влиза в думите ви. Кажете какво искате направо.","You understand one person better than everybody else. Their mood gets into your words. Say what you want directly."
"uranus","3","moon","8","Усещате какво не се казва и питате точно там. Носите чужди тайни и това ви тежи. Кажете своята на един човек.","You sense what is not being said and you ask exactly there. You carry other people's secrets and it weighs on you. Say your own to one person."
"uranus","3","moon","9","Разказвате за далечни места и мечтаете на глас. Пътуването ви подрежда повече от съвет. Тръгнете, макар и за кратко.","You talk about far places and dream out loud. Travel sorts you out more than advice does. Go, even briefly."
"uranus","3","moon","10","Говорите пред хора и после мислите как е звучало. Мнението им ви влиза под кожата. Свикнете ли, ще ви е предимство.","You speak in public and afterwards think about how it sounded. Their opinion gets under your skin. Once you get used to it, it becomes an advantage."
"uranus","3","moon","11","Идеите ви идват от групата и с нея се менят. Сред своите говорите смело. Проверявайте коя мисъл е ваша.","Your ideas come from the group and change with it. Among your own you speak boldly. Check which thought is yours."
"uranus","3","moon","12","Въртите изречения нощем и не ги казвате. Има отговор, който носите от години. Кажете го тихо и приключете.","You turn sentences over at night and never say them. There is an answer you have carried for years. Say it quietly and be done."
"uranus","3","mercury","1","Мислите на скокове и говорите бързо. Хората не ви догонват и се дразнят. Тук едно записано изречение спестява десет обяснения.","You think in jumps and speak fast. People do not keep up and it irritates them. One written sentence here saves ten explanations."
"uranus","3","mercury","2","Умът ви прави пари от информация. Знаете кое кога да кажете. Само не продавайте идея, преди да е ваша.","Your mind makes money out of information. You know what to say and when. Just do not sell an idea before it is yours."
"uranus","3","mercury","3","Тук умът и езикът са на пълни обороти. Учите за нула време и забравяте също така. Записвайте, вместо да разчитате на паметта.","Here the mind and the tongue run at full speed. You learn in no time and forget just as fast. Write it down instead of relying on memory."
"uranus","3","mercury","4","Уреждате всичко от вкъщи и по телефона. Планът ви се сменя два пъти на ден. Кажете само решенията, не хипотезите.","You arrange everything from home and by phone. Your plan changes twice a day. Announce only the decisions, not the hypotheses."
"uranus","3","mercury","5","Играете с думи и това ви е удоволствието. Учите децата, докато се шегувате. Само не започвайте пет неща наведнъж.","You play with words and that is your pleasure. You teach children while joking. Just do not start five things at once."
"uranus","3","mercury","6","Работата ви е в детайли и в бързи съобщения. Хващате грешките веднага. Само не поправяйте всичко след всички.","Your work is details and fast messages. You catch the mistakes at once. Just do not redo everything after everybody."
"uranus","3","mercury","7","Спорите с един човек и точно там се изостряте. Той ви дава темата, вие аргументите. Каквото не е записано, ще се повтори.","You argue with one person and that is where you sharpen. They give the subject and you give the arguments. Whatever is not written will come round again."
"uranus","3","mercury","8","Ровите, докато не стигнете до механизма. Питате за неудобното без заобикалки. Тук знанието ви идва наведнъж.","You dig until you reach the mechanism. You ask the awkward thing without going around it. Knowledge here arrives all at once."
"uranus","3","mercury","9","Учите чужди езици по-лесно от повечето. Пътят ви е и школа. Само задълбочете едно нещо.","You learn foreign languages more easily than most. The road is your school too. Just go deeper into one thing."
"uranus","3","mercury","10","Хората ви търсят, защото обяснявате новото просто. Името ви е в яснотата. Само не обещавайте срок в разгара.","People come to you because you explain the new thing simply. Your name is in the clarity. Just do not promise a deadline in the heat of it."
"uranus","3","mercury","11","В компания вие давате темата и посоката. Информацията минава през вас. Само не разнасяйте чуждото.","In company you give the subject and the direction. The information passes through you. Just do not pass on what is not yours."
"uranus","3","mercury","12","Пишете си неща, които не показвате. Има идея, готова от години. Дайте я на един човек да я прочете.","You write things you never show. There is an idea that has been ready for years. Let one person read it."
"uranus","3","venus","1","Приятни сте в разговор и хората ви търсят за това. Флиртувате с идеи. Само не разчитайте единствено на приказка.","You are pleasant in conversation and people come to you for it. You flirt with ideas. Just do not rely on talk alone."
"uranus","3","venus","2","Изкарвате с приятни думи и добри уговорки. Хората плащат за спокойния тон. Тук цената, казана първа, ви пази.","You earn with pleasant words and good arrangements. People pay for a calm manner. The price said first protects you here."
"uranus","3","venus","3","Тук думата ви е мека и остра наведнъж. С брат, сестра или съседи заглаждате бързо. Само не отстъпвайте всеки път.","Here your word is soft and sharp at once. With a sibling or the neighbours you smooth things over fast. Just do not give way every time."
"uranus","3","venus","4","Вкъщи говорите топло и това държи мира. Домашният тон ви е важен. Само не мълчете, за да няма спор.","At home you speak warmly and it keeps the peace. The household tone matters to you. Just do not go quiet in order to avoid an argument."
"uranus","3","venus","5","Флиртувате леко и остроумно. Учите, докато ви е забавно. Само не бъркайте интереса с чувство.","You flirt lightly and wittily. You learn while you are enjoying it. Just do not mistake interest for feeling."
"uranus","3","venus","6","Работата ви върви с приятни разговори. Един колега ви оправя деня. Грубият тон ви спира работата.","Your work runs on pleasant conversation. One colleague mends your day. A rough tone stops your work."
"uranus","3","venus","7","Разбирате се с партньора в разговор и там се влюбвате наново. Той ви дава темата. Каквото обещаете, ще се помни.","You understand your partner in conversation and that is where you fall in love again. They give you the subject. Whatever you promise will be remembered."
"uranus","3","venus","8","Питате за интимното с чар и хората отговарят. Разговорът ви е дълбок, не любезен. Тук доверието се дава бавно.","You ask about intimate things charmingly and people answer. Your conversation is deep rather than polite. Trust here is given slowly."
"uranus","3","venus","9","Обичате чужди езици и хора отдалеч. Красивото ви идва през разговор. Само не отлагайте своето.","You love foreign languages and people from far away. Beauty reaches you through conversation. Just do not postpone your own."
"uranus","3","venus","10","Умеете да представите нещо така, че да го харесат. Работата ви е в думите. Само не обещавайте от учтивост.","You can present a thing so that it gets liked. Your work is in words. Just do not promise out of politeness."
"uranus","3","venus","11","В компания сте човекът с добрата дума. Приятелите ви носят и темите, и възможностите. Само не приемайте вкуса им за свой.","In company you are the one with the kind word. Friends bring you both the subjects and the openings. Just do not take their taste for your own."
"uranus","3","venus","12","Милите неща казвате насаме или в писмо. Има симпатия, за която мълчите. Кажете я на глас.","You say the kind things in private or in writing. There is a fondness you keep quiet about. Say it out loud."
"uranus","3","mars","1","Казвате го остро и бързо и после оправяте. Спорите, защото ви е интересно. Тук е добре да броите до три.","You say it sharply and fast and mend it afterwards. You argue because you find it interesting. Count to three here."
"uranus","3","mars","2","Спорите за пари и цени без заобикалки. Работите бързо и на много места. Само не се хабете за дребно.","You argue about money and prices without going around them. You work fast and in many places. Just do not wear yourself out on trifles."
"uranus","3","mars","3","Тук езикът ви е оръжие и вие го знаете. С близките хвърчат искри и после минава. Само не режете човек с едно изречение.","Here your tongue is a weapon and you know it. With the people close by sparks fly and then it passes. Just do not cut somebody down with one sentence."
"uranus","3","mars","4","Вкъщи спорите и от това тръгва промяната. Казвате неудобното първи. Направете го спокойно поне веднъж.","At home you argue and the change starts from that. You are the first to say the awkward thing. Do it calmly at least once."
"uranus","3","mars","5","Спорите за игра и това ви е забавлението. Флиртът ви е предизвикателство. Само не превръщайте всеки разговор в двубой.","You argue over a game and that is your fun. Your flirting is a challenge. Just do not turn every conversation into a duel."
"uranus","3","mars","6","В работата казвате направо какво не върви. Дразните се от бавни хора. Само не поправяйте всички публично.","At work you say straight out what is not working. Slow people irritate you. Just do not correct everybody in public."
"uranus","3","mars","7","Спорите с човека до вас и точно там растете. Той ви дава съпротивата. Тук уговорката пази и двамата.","You argue with the person beside you and that is where you grow. They give you the resistance. The agreement protects you both here."
"uranus","3","mars","8","Питате за тежкото без да мигнете. Думите ви влизат дълбоко и се помнят. Мерете тона, не смелостта.","You ask about the heavy thing without blinking. Your words go in deep and are remembered. Measure the tone, not the nerve."
"uranus","3","mars","9","Спорите за принципи и после тръгвате. Кратките пътувания ви разтоварват. Тук движението гаси спора.","You argue about principles and then you leave. Short journeys unload you. Movement puts the argument out here."
"uranus","3","mars","10","Пробивате с остра и точна дума. Хората ви помнят и понякога ви се сърдят. Само не изгаряйте нужни връзки.","You break through with a sharp, exact word. People remember you and sometimes resent you. Just do not burn connections you need."
"uranus","3","mars","11","В група казвате неудобното и това я движи. Приятели ви дърпат в спорове. Не всяка чужда битка е ваша.","In a group you say the awkward thing and it moves things along. Friends pull you into arguments. Not every fight of theirs is yours."
"uranus","3","mars","12","Спорите наум и пишете, без да пращате. Има отговор, който още ви стои. Кажете го спокойно.","You argue in your head and write without sending. There is an answer still sitting in you. Say it calmly."
