"planet","house","ruler","ruler_house","bg","en"
"pluto","10","sun","1","Издигате се, защото хората усещат, че ще понесете. Не молите за мястото — то ви се дава. Само проверявайте дали го искате.","You rise because people sense you will carry it. You do not ask for the position — it is handed to you. Just check that you want it."
"pluto","10","sun","2","Името ви вдига цената и това е ставало и без реклама. Хората плащат за увереността. Не я обещавайте, ако я няма.","Your name raises the price, and that has happened with no advertising. People pay for the certainty. Do not promise it when it is absent."
"pluto","10","sun","3","Каквото кажете пред хора, се помни дълго. Гласът ви носи повече, отколкото смятате. Мерете шегите.","Whatever you say in public is remembered a long time. Your voice carries more than you reckon. Measure the jokes."
"pluto","10","sun","4","Родът ви е чакал някого да излезе напред и това сте вие. Тежестта е дадена без питане. Носете я по свой начин.","Your family waited for somebody to come forward, and it is you. The weight was assigned without asking. Carry it your own way."
"pluto","10","sun","5","Създаденото ви носи мястото, не приказките за него. Правете и показвайте. Другото се нарежда.","What you make brings you the position, not the talk about it. Make it and show it. The rest arranges itself."
"pluto","10","sun","6","Стигнали сте до върха с работа, която никой не е искал. Оттам е авторитетът ви. Кажете го веднъж.","You reached the top through work nobody wanted. That is where your authority comes from. Say so once."
"pluto","10","sun","7","Мястото ви е свързано с човек, който е повярвал рано. Дългът е тих. Кажете му го, докато е тук.","Your position is tied to somebody who believed early. The debt is quiet. Say so to them while they are here."
"pluto","10","sun","8","Издигнал сте се след падане и това ви е дало плътност. Хората го усещат. Не разказвайте всичко.","You rose after a fall and it gave you density. People sense it. Do not tell all of it."
"pluto","10","sun","9","Името ви расте по-бързо навън, отколкото тук. Далечното ви признава по-лесно. Гледайте натам.","Your name grows faster away than here. The far-away recognises you more easily. Look that way."
"pluto","10","sun","10","Тук всичко е на място: властта и отговорността са едно за вас. Носите я, без да се хвалите. Само не носете всичко сам.","Here everything sits in place: authority and responsibility are one for you. You carry it without boasting. Just do not carry it all alone."
"pluto","10","sun","11","Кръгът ви е отворил врати и вие не го забравяте. Дългът е реален. Връщайте го, преди да са поискали.","Your circle opened doors and you do not forget it. The debt is real. Repay it before you are asked."
"pluto","10","sun","12","Влияние имате, за което не се говори. Хората се допитват тихо. Използвайте го чисто.","You have an influence nobody mentions. People consult you quietly. Use it cleanly."
"pluto","10","moon","1","Хората ви познават по това как се отнасяте с тях. Топлината ви е репутация. Само не се разтваряйте в чуждите нужди.","People know you by how you treat them. Your warmth is your reputation. Just do not dissolve into other people's needs."
"pluto","10","moon","2","Работите за сигурност, а не за височина. Мястото ви трябва да е спокойно. Изберете точно това.","You work for security rather than height. Your position has to be calm. Choose exactly that."
"pluto","10","moon","3","Говорите пред хора и после мислите за всяка дума. Никой не помни толкова. Пуснете го.","You speak in public and afterwards think over every word. Nobody remembers that much. Let it go."
"pluto","10","moon","4","Домът и работата се борят за вас и никой не печели. Вие сте по средата. Изберете за един сезон.","The home and the work fight over you and neither wins. You are in the middle. Choose, for one season."
"pluto","10","moon","5","Работата ви върви, когато има радост, и всички го виждат. Без нея сте видимо празен. Търсете точно радостта.","The work goes when there is gladness, and everybody sees it. Without it you are visibly empty. Look for exactly that."
"pluto","10","moon","6","Работите тихо и много и мястото идва бавно. Никой не отчита часовете. Кажете какво правите.","You work quietly and a lot, and the position comes slowly. Nobody counts the hours. Say what you do."
"pluto","10","moon","7","Мястото ви е свързано с човека до вас и това е и опора, и зависимост. Знаете го. Направете си своя линия.","Your position is tied to the person beside you, which is both support and dependency. You know that. Build a line of your own."
"pluto","10","moon","8","Издигнал сте се след загуба и хората не знаят това. Тежестта се вижда по вас. Кажете една част.","You rose after a loss and people do not know. The weight shows on you. Say one part of it."
"pluto","10","moon","9","Тъгувате по място, което е било вашето. Спомнят ви там с добро. Идете веднъж.","You grieve for a place that was yours. They remember you well there. Go once."
"pluto","10","moon","10","Тук всичко е на място: името ви е в отношенията ви. Хората се връщат при вас. Само пазете и тих час.","Here everything sits in place: your name lives in your relationships. People come back to you. Just keep a quiet hour as well."
"pluto","10","moon","11","Кръгът ви е дал мястото и вие го чувствате като дълг. Тежестта е тиха. Кажете благодарност на глас.","The circle gave you the position and you feel it as a debt. The weight is quiet. Say thank you out loud."
"pluto","10","moon","12","Носите отговорност, за която никой не знае. Тежестта е без свидетел. Кажете я на един човек.","You carry a responsibility nobody knows about. The weight has no witness. Tell it to one person."
"pluto","10","mercury","1","Името ви е в думите ви и всяка неточност се помни. Плащат ви за точността. Пишете, вместо да казвате.","Your name lives in your words and every inaccuracy is remembered. You are paid for precision. Write rather than say."
"pluto","10","mercury","2","Изкарвате от преценка, която малцина могат да дадат. Знанието ви е стока. Не го давайте безплатно.","You earn from a judgement few can give. Your knowledge is goods. Do not give it for free."
