"planet","house","ruler","ruler_house","bg","en"
"uranus","8","sun","1","Промените ви идват наведнъж и вие ги посрещате прав. Нищо у вас не остава същото след криза. Само не бъркайте обрата с решение.","Your changes arrive all at once and you meet them standing. Nothing about you stays the same after a crisis. Just do not mistake upheaval for a decision."
"uranus","8","sun","2","Чужди пари влизат и излизат внезапно и вие свикнахте. Държите резерва, защото знаете как става. Само не смятайте обещаното за влязло.","Other people's money comes in and goes out suddenly and you got used to it. You keep a reserve because you know how it goes. Just do not count what was promised as already banked."
"uranus","8","sun","3","Питате за неудобното направо и хората се сепват. Знаете, че премълчаното става по-скъпо. Тук един въпрос отваря заключена врата.","You ask the awkward thing straight out and people flinch. You know that what goes unsaid gets more expensive. One question here opens a locked door."
"uranus","8","sun","4","Има семейна история, която ще се обърне наведнъж. Наследеното идва с условия, които не сте искали. Извадете документите рано.","There is a family story that will turn over all at once. What is inherited comes with conditions you did not want. Get the papers out early."
"uranus","8","sun","5","Рискувате едро и обичате играта на ръба. Страстта ви е внезапна и силна. Само не залагайте това, което не можете да загубите.","You risk big and you like a game at the edge. Your passion is sudden and strong. Just do not stake what you cannot lose."
"uranus","8","sun","6","Работата ви е с рискови и тежки въпроси и вие ги харесвате. Кризата ви събужда. Само не носете напрежението и след смяната.","Your work is with risky, heavy matters and you like them. A crisis wakes you. Just do not carry the tension past the shift."
"uranus","8","sun","7","Общото с партньора се променя внезапно и се уговаря наново. Той решава част, вие част. Тук ясният договор пази и двама ви.","What is shared with a partner changes suddenly and gets renegotiated. They decide part of it and you decide part. A clear contract protects you both here."
"uranus","8","sun","8","Тук всичко е на място: влизате там, където другите не смеят, и излизате друг. Хората ви дават достъп, защото не се плашите. Само не търсете криза заради самата криза.","Here everything sits in place: you go where others will not and come out a different person. People give you access because you do not scare. Just do not seek out a crisis for its own sake."
"uranus","8","sun","9","Тежкото знание ви идва отдалеч или от чужд учител. Борите се за право и стигате докрай. Тук истината ви струва спокойствие.","The heavy knowledge reaches you from far away, or from a foreign teacher. You fight for what is right and see it through. Truth costs you your calm here."
"uranus","8","sun","10","Работите с чужди средства и хората ви знаят като човека, който не бяга. Името ви се прави в тежки случаи. Едно съмнение тук тежи повече от грешка.","You work with other people's funds and people know you as the one who does not run. Your name is made in hard cases. One suspicion here weighs more than a mistake."
"uranus","8","sun","11","Общи каси с приятели ви носят и полза, и сривове. Влизате смело и после уреждате. Уговаряйте дяловете предварително.","Common funds with friends bring you both gain and collapses. You go in boldly and settle it afterwards. Agree the shares in advance."
"uranus","8","sun","12","Промените ви минават тихо и никой не разбира колко са били. Носите тежко, без да го обявявате. Кажете го на един човек.","Your changes pass quietly and nobody realises how large they were. You carry something heavy without announcing it. Say it to one person."
"uranus","8","moon","1","Усещате обрата преди всички и се стягате предварително. Настроението ви пада, преди да е дошла новината. Тук доверието на усета ви е основателно.","You sense the upheaval before anybody and brace in advance. Your mood drops before the news arrives. Trusting that instinct here is justified."
"uranus","8","moon","2","Пари, които не са само ваши, ви държат буден. Общата сметка ви пали, ако не е ясна. Един поглед към числата ви връща съня.","Money that is not only yours keeps you awake. A shared account sets you off when it is unclear. One look at the figures gives you your sleep back."
"uranus","8","moon","3","Питате близките за неща, които не се разказват. Информацията идва отблизо и ви тежи. Не предавайте чуждото нататък.","You ask the people close by about things that are not told. The information comes from nearby and it weighs on you. Do not pass on what is not yours."
"uranus","8","moon","4","Има премълчана семейна загуба и вие сте я усетили от малък. Носите я, без да са ви обяснили. Извадете я на светло и олеква.","There is a family loss kept quiet and you sensed it as a child. You carry it without ever being told. Bring it into the light and it eases."
"uranus","8","moon","5","Влюбвате се дълбоко и ревнувате внезапно. Има загуба, която е затворила сърцето ви наполовина. Кажете я на един човек.","You love deeply and get jealous suddenly. There is a loss that closed your heart halfway. Say it to one person."
