"planet","house","ruler","ruler_house","bg","en"
"saturn","1","saturn","1","Държите се сериозно от рано и хората ви приемат за по-възрастни, отколкото сте. Не обещавате, ако не сте сигурни, и това ви е запазената марка. Тук никой не ви слага рамката — вие сами си я слагате и после се борите с нея.","You have carried yourself seriously since early on and people take you for older than you are. You do not promise unless you are sure, and that is your hallmark. Nobody sets the frame here: you set it yourself and then fight it."
"saturn","1","sun","1","Работите за себе си и не чакате да ви подадат. Гордостта ви е в това, че не сте молили. Само не отказвайте помощ, когато сама дойде.","You work for yourself and do not wait to be handed anything. Your pride is in never having asked. Just do not refuse help when it comes of its own accord."
"saturn","1","sun","2","Сигурността ви е измерима и вие я броите. Всяко нещо е изкарано, нищо не е подарено. Затова и не се плашите от слаба година.","Your security is measurable and you count it. Everything was earned, nothing was given. That is why a lean year does not frighten you."
"saturn","1","sun","3","Говорите малко и точно и хората свикват да ви вярват. Роднините ви търсят, когато трябва сериозен човек. Само не мълчете, когато ви е нужно нещо.","You speak little and exactly, and people learn to believe you. Relatives come to you when a serious person is needed. Just do not stay silent when you need something."
"saturn","1","sun","4","Носите дома от рано и никой не пита дали ви е леко. Станали сте човекът, който отговаря. Дайте си право да не сте силни един ден.","You have carried the home from early on and nobody asks whether it is easy. You became the one who is responsible. Grant yourself the right to be weak for a day."
"saturn","1","sun","5","Радостта ви иска повод и разрешение и затова идва по-късно. Талантът ви е сериозен и издържа. Позволете си нещо, без да го заслужавате.","Your gladness wants a reason and a permission, so it comes later. Your talent is serious and it lasts. Allow yourself something without having earned it."
"saturn","1","sun","6","Работата ви е доказателството и вие го носите всеки ден. Издържате там, където други се отказват. Само не мерете стойността си с изтощение.","Your work is the proof and you carry it every day. You endure where others quit. Just do not measure your worth by exhaustion."
"saturn","1","sun","7","Държите на дадената дума и очаквате същото. Партньорът ви е по-възрастен или просто по-сериозен. Тук ясната уговорка е форма на обич.","You keep your word and expect the same. Your partner is older, or simply more serious. A clear agreement here is a form of affection."
"saturn","1","sun","8","Носите чужди задължения от рано и сте свикнали. Знаете колко струва грешката и затова не бързате. Само не носете всичко сами.","You have carried other people's obligations from early on and you are used to it. You know what a mistake costs, so you do not hurry. Just do not carry it all alone."
"saturn","1","sun","9","Учили сте дълго и се държите на проверено. Не приемате идея само защото звучи добре. Далечното се отваря по-късно, но остава.","You studied a long time and you stand on what is tested. You do not accept an idea because it sounds good. The far-away opens later, and it stays."
