"planet","house","ruler","ruler_house","bg","en"
"venus","6","venus","6","Харесва ви да вършите нещо за някого и точно така казвате, че ви е мил — с чай, с оправена папка, с дребна услуга. Не понасяте грозна стая и кисел човек до вас; не е ли приятно мястото, работата не върви. Тук никой друг не подрежда деня ви, сами избирате кое си заслужава.","You like doing something for someone, and that is exactly how you say they matter to you: tea, a sorted folder, a small favour. An ugly room and a sour person beside you are unbearable; if the place is not pleasant, the work does not move. Nobody else arranges your day here, you choose yourself what is worth it."
"venus","6","sun","3","Умеете да помолите така, че рядко ви отказват, и малко се гордеете с това. Приятно ви е денят да минава в движение — обаждане, отскок до някого, две думи през оградата. Брат, сестра или съсед ви носи работа и вие държите да я свършите така, че да ви похвалят.","You know how to ask in a way people rarely refuse, and you are a little proud of it. You like a day spent in motion: a call, a quick trip to someone, two words over the fence. A sibling or a neighbour brings you work, and you want it done well enough to be praised for it."
"venus","6","sun","4","Работите с най-голяма охота вкъщи, на своята маса, където всичко е на мястото си и мирише на кафе. Сложите ли нещо хубаво пред себе си, свършвате двойно повече. Гордеете се, че вашите хора са наглеждани — оправяте им дребните неща, преди да са ги поискали.","You work with most appetite at home, at your own table, everything in its place and coffee in the air. Put something lovely in front of you and you get twice as much done. You are proud that your people are looked after; you fix their small things before they ask."
"venus","6","sun","5","Ако в задачата има цвят, музика или дете, за което си струва, я вършите с удоволствие и после ви е неудобно да я наречете труд. Прибирате се доволни само когато нещо, направено с ръцете ви, е останало след деня. Похвалата ви е важна, дори когато твърдите обратното.","If a task has colour, music or a child worth doing it for, you do it with pleasure and then feel awkward calling it labour. You go home content only when something made by your hands is left over from the day. Praise matters to you, even when you claim otherwise."
"venus","6","sun","6","Всеки ден си вършите своето и държите то да е направено красиво, не само вярно. Дребната услуга е вашият начин да кажете, че някой ви е важен. Тук нищо не зависи от друг — сами избирате къде и с кого да ви е приятно.","Every day you do your own thing, and you want it done beautifully, not merely correctly. A small favour is how you say that someone matters to you. Nothing here depends on anyone else; you choose where and with whom the day will be pleasant."
"venus","6","sun","7","Стараете се двойно, когато отсреща има човек, който ще види и оцени свършеното. Сами пред задачата желанието ви изтича, а до някого работите бързо и леко. Внимавайте да не се стараете само за да ви обичат.","You try twice as hard when there is somebody across from you who will see and value the result. Alone with a task your appetite leaks away; beside another person you work quickly and lightly. Just watch that you are not trying only in order to be loved."
"venus","6","sun","8","Пипате неща, които хората крият — дългове, сметки, стари страхове — и го правите внимателно, за да не заболи никого. Плащат ви добре точно защото сте деликатни там, където други са груби. Само не носете чуждата тежест до вкъщи.","You handle what people hide — debts, bills, old fears — and you do it gently so nobody gets hurt. You are paid well precisely because you are delicate where others are blunt. Just do not carry someone else's weight home with you."
"venus","6","sun","9","Обичате да сте човекът, който знае как се прави най-хубаво, и не се срамувате да го покажете. Ако задачата не води наникъде, ръцете ви натежават още от сутринта. Хора отдалеч и различни от вас ви дават работа, в която не ви е тясно.","You like being the person who knows how to do it best, and you are not shy about showing it. If a task leads nowhere your hands are heavy by mid-morning. People from far away, different from you, give you work in which you do not feel cramped."
"venus","6","mercury","3","Едно съобщение, написано учтиво, ви отваря врата, която официалната молба държи затворена. Държите казаното да е точно и спретнато, дори когато е списък за магазина. Хората наблизо ви услужват, защото и вие им услужвате, без да чакате да ви молят два пъти.","One politely written message opens a door that a formal request keeps shut. You want what you say to be exact and neat, even a shopping list. People nearby do you favours, because you do them favours without waiting to be asked twice."
"venus","6","mercury","4","Свършвате повече на кухненската маса, отколкото в който и да е офис. Обичате да си наредите нещата — листи, чаша, лампа — и чак тогава да почнете. Своите обгрижвате с дребно: поръчано, донесено, уредено с едно обаждане.","You get more done at the kitchen table than in any office. You like to set your things out — papers, a cup, a lamp — and only then begin. You look after your own in small ways: ordered, brought over, sorted with one phone call."
