"planet","house","ruler","ruler_house","bg","en"
"venus","9","venus","9","Влюбвате се в далечното — език, кухня, човек от друго място. Красивото ви идва отвън и вие тръгвате към него. Тук никой не ви спира: докъдето стигнете, дотам е приятно.","You fall for what is far away — a language, a cuisine, a person from somewhere else. Beauty reaches you from outside and you go towards it. Nobody stops you here: as far as you get is as far as the pleasure goes."
"venus","9","sun","6","Харесва ви работа, която ви учи и ви води някъде. Ежедневието ви трябва да има смисъл, иначе се вкисвате. Тук хубавото се печели с редовна работа, не с един порив.","You like work that teaches you and takes you somewhere. Your daily round needs a meaning, otherwise you turn sour. What is good here is earned by regular work, not by one impulse."
"venus","9","sun","7","Чуждото влиза в живота ви през човек — партньор от друго място или с друго мислене. Той ви отваря вкус, който не сте имали. Тук нищо голямо не се случва самичко.","The foreign enters your life through a person — a partner from elsewhere, or one who thinks differently. They open a taste you did not have. Nothing large here happens on your own."
"venus","9","sun","8","Хубавото ви идва през чужди пари или през дълбока връзка. Учението и пътят се плащат, но не от вас. Тук се дава доверие и се получава свят.","What is good reaches you through other people's money or through a deep attachment. The studying and the road get paid for, but not by you. Trust is given here and a world comes back."
"venus","9","sun","9","Тук всичко е на място: харесва ви да сте някъде далеч и да го разбирате. Хората ви познават по вкуса, който сте донесли отвън. Само не се хвалете с това, което още не сте видели.","Here everything sits in place: you like being somewhere far and understanding it. People know you by the taste you brought back. Just do not boast about what you have not seen yet."
"venus","9","sun","10","Чуждото ви носи име — език, диплома, работа с хора отвън. Показвате го спокойно и то работи за вас. Само не превръщайте вкуса си в поза.","The foreign brings you a name — a language, a qualification, work with people from outside. You show it calmly and it works for you. Just do not turn your taste into a pose."
"venus","9","sun","11","Далечното ви идва през хора — покана, познанство, някой ви взима със себе си. Сред своите ставате по-смели, отколкото сами. Тук се стига далеч заради приятелство, не заради план.","The far-away comes to you through people — an invitation, an introduction, somebody taking you along. Among your own you are bolder than alone. You get far here because of a friendship, not because of a plan."
"venus","9","sun","12","Обичате чуждото тихо и не го обявявате. Има място или вяра, които ви държат, без да ги показвате на никого. Тук е важно да не отлагате тръгването с години.","You love the foreign quietly and do not announce it. There is a place or a faith that holds you without your showing it to anybody. What matters here is not postponing the journey for years."
"venus","9","mercury","6","Учите красивото практично — занаят, език за работа, нещо с приложение. Радвате се, когато го направите точно. Тук знанието се плаща в ежедневието.","You learn the beautiful practically — a craft, a language for work, something with a use. You are glad when you get it exact. Knowledge here is paid for in daily life."
"venus","9","mercury","7","Хубавите идеи ви идват в разговор с един човек. Той ви подава книгата, града, посоката. Само внимавайте да не приемете вкуса му за свой.","The good ideas reach you in conversation with one person. They hand you the book, the city, the direction. Just be careful not to take their taste for your own."
"venus","9","mercury","8","Интересува ви това, което не се разказва — чужди истории, дълбоки книги, забранени теми. Ученето ви често е платено от друг. Тук четете и дребния шрифт.","You are interested in what does not get told — other people's stories, deep books, forbidden subjects. Your learning is often paid for by somebody else. Read the small print here too."
"venus","9","mercury","9","Обичате да учите и веднага да го разказвате приятно. Чуждият език ви идва по-лесно, отколкото на другите. Само не започвайте пет неща наведнъж заради интерес.","You like learning and telling it pleasantly straight away. A foreign language comes easier to you than to others. Just do not start five things at once out of interest."
"venus","9","mercury","10","Умеете да представите чуждото така, че да го харесат, и от това идва работата ви. Обяснявате красиво и хората плащат за яснотата. Тук точността пази доброто име.","You can present the foreign so that people like it, and that is where your work comes from. You explain beautifully and people pay for the clarity. Accuracy keeps the good name here."
"venus","9","mercury","11","Учите в компания — курс, група, приятели с общ интерес. Оттам идват и поканите, и вкусът. Проверявайте кое от наученото е ваше.","You study in company — a course, a group, friends with a shared interest. That is where both the invitations and the taste come from. Check which part of it is actually yours."
"venus","9","mercury","12","Мислите за далечни места, без да казвате на никого. Пишете си, четете и си представяте, и това ви пълни. Кажете го на един човек и ще стане план.","You think about far places without telling anybody. You write to yourself, you read, you picture it, and it fills you. Say it to one person and it turns into a plan."
"venus","9","moon","1","Настроението ви решава колко далеч ще стигнете. Влюбите ли се в едно място, тръгвате веднага. Тук вкусът ви се сменя, а посоката — не.","Your mood decides how far you get. Fall in love with a place and you set off at once. Your taste changes here; the direction does not."
"venus","9","moon","2","Пътувате, когато има пари, и се утешавате с планове, когато няма. Хубавото отдалеч ви трябва осезаемо — храна, дреха, нещо донесено. Тук сигурността решава кога тръгвате.","You travel when there is money and console yourself with plans when there is not. You want the far-away thing tangible — food, a garment, something brought home. Security decides here when you set off."
"venus","9","moon","3","Чуждото ви влиза през разговори и близки хора. Един разказ на роднина ви пали за цяла година. Само че близкият кръг ви показва света през тясно прозорче.","The foreign reaches you through conversations and people close by. One story from a relative fires you up for a year. But the near circle shows you the world through a narrow window."
"venus","9","moon","4","Обичате чуждото и се връщате при своето. Донасяте вкус отвън и го подреждате вкъщи. Тук пътуването е хубаво, защото има къде да се върнете.","You love the foreign and you come back to your own. You bring taste home from outside and arrange it there. Travel is good here because there is somewhere to return to."
"venus","9","moon","5","Пътувате за удоволствие и за влюбване, не за учене. Децата и играта също ви учат на свят. Тук се тръгва по настроение и обикновено излиза добре.","You travel for pleasure and for falling in love, not for study. Children and play teach you the world too. Here you set off on a mood and it usually works out."
"venus","9","moon","6","Хубавото отдалеч влиза в ежедневието ви — рецепта, навик, начин да се грижите. Учите се от малките неща и ги повтаряте. Тук здравето и режимът решават колко ще поемете.","The far-away good gets into your daily round — a recipe, a habit, a way of caring. You learn from small things and repeat them. Health and routine decide here how much you take on."
"venus","9","moon","7","Тръгвате заедно или не тръгвате. Партньорът решава кое място е приятно и вие се съгласявате. Тук е добре и вие да казвате къде.","You go together or you do not go. A partner decides which place is pleasant and you agree. It would help here if you also said where."
"venus","9","moon","8","Привличат ви места и хора с история и малко тайна. Пътят ви често е платен от друг и това ви тежи. Тук близостта отваря свят, но иска честност.","You are drawn to places and people with a history and a little secrecy. Your road is often paid for by somebody else and that weighs on you. Closeness opens a world here, and it asks for honesty."
"venus","9","moon","9","Домът ви е там, където ви е хубаво, и той се мести. Влюбвате се в градове и в начини на живот. Стоите ли дълго, започвате да гледате самолетни билети.","Home for you is wherever it feels good, and it moves. You fall for cities and for ways of living. Stay too long and you start looking at plane tickets."
"venus","9","moon","10","Чуждото ви носи признание, но вие мислите как звучи пред хората. Донесеното отвън става професия. Тук е добре да не чакате чуждото одобрение.","The foreign brings you recognition, and you keep thinking how it sounds to other people. What you brought back turns into a profession. Best here not to wait for anyone's approval."
"venus","9","moon","11","Тръгвате с компания и там ви е хубаво. Приятелите ви носят и билета, и повода. Само че вкусът на групата бързо става ваш.","You set off with a crowd and that is where you enjoy it. Friends bring you both the ticket and the occasion. But the group's taste quickly becomes yours."
"venus","9","moon","12","Мечтаете за далечно място и не разказвате на никого. Има красота, която пазите само за себе си. Излезте с нея навън, преди да е станала само спомен.","You dream of a far place and tell nobody. There is a beauty you keep only for yourself. Take it out before it becomes only a memory."
"venus","9","mars","1","Тръгвате бързо и решавате на място. Влюбвате се в чуждото и не чакате разрешение. Тук огънят ви носи и приключение, и глупост.","You set off fast and decide on the spot. You fall for the foreign and do not wait for permission. The fire here brings you both an adventure and a folly."
"venus","9","mars","2","Пътуването ви струва и вие го изкарвате сами. Харчите за преживяване, не за вещи. Само не тръгвайте с последните пари.","Travelling costs you and you earn it yourself. You spend on the experience, not on things. Just do not set off on your last money."
"venus","9","mars","3","Спорите за чуждото с близките и после пак тръгвате. Пътувате често и накъсано, с кола или на къси хвърлеи. Тук острата дума ви отваря и затваря врати.","You argue about the foreign with the people close by and then set off anyway. You travel often and in short bursts, by car or not far. A sharp word here opens some doors and closes others."
"venus","9","mars","4","Тръгването ви струва спор вкъщи. Своите не разбират защо ви трябва точно там. Ще стигнете, но не с благословия.","Leaving costs you an argument at home. Your own people do not see why it has to be there. You will get there, but not with a blessing."
"venus","9","mars","5","Пътувате за страст и за забавление, и то без много план. Влюбвате се в чужденци и после решавате. Тук е лесно да похарчите повече, отколкото е разумно.","You travel for passion and for fun, and without much of a plan. You fall for foreigners and decide afterwards. Here it is easy to spend more than is sensible."
"venus","9","mars","6","Работата ви мести и точно това ви харесва. Умеете да се справяте в чужд град от първия ден. Само не се хвърляйте в ново, преди да сте свършили старото.","Work moves you and that is exactly what you like. You can manage in a strange city from the first day. Just do not throw yourself into something new before finishing the old."
"venus","9","mars","7","Спорите с партньора точно за това накъде и защо. Съгласието идва след кавга, но идва. Тук хубавото се извоюва, не се получава.","You argue with a partner precisely about where and why. Agreement comes after a row, but it comes. Good things here are fought for, not handed over."
"venus","9","mars","8","Влюбвате се в далечното силно и рискувате за него. Пари от друг ви отварят пътя и това не е безплатно. Тук страстта е по-скъпа, отколкото изглежда.","You fall hard for the far-away and take risks for it. Somebody else's money opens the road and it is not free. Passion here costs more than it looks."
"venus","9","mars","9","Тук огънят е в пътя: тръгвате, спорите за вяра и не се извинявате. Красивото ви трябва голямо и ново. Само помнете, че не всеки трябва да го харесва.","Here the fire is in the road: you set off, you argue about faith, and you do not apologise. You need beauty large and new. Just remember that not everybody has to like it."
"venus","9","mars","10","Чуждото ви носи позиция и вие го използвате смело. Пробивате с език, диплома или опит отвън. Внимавайте да не изгорите мостове, които ще ви трябват.","The foreign brings you a position and you use it boldly. You break through with a language, a qualification or experience from abroad. Careful not to burn bridges you will need."
"venus","9","mars","11","Тръгвате с приятели и вие организирате всичко. Влизате в чужди каузи и после плащате билета. Само че не всяка обща идея е ваша.","You set off with friends and you organise everything. You join other people's causes and then pay for the ticket. But not every shared idea is yours."
"venus","9","mars","12","Има място, за което мълчите, и то ви тегли. Тръгвате сами и не казвате точно защо. Кажете поне на един човек — така се връщате по-леко.","There is a place you say nothing about and it pulls at you. You go alone and do not say exactly why. Tell at least one person — you come back easier that way."
"venus","9","jupiter","1","Отваряте се към чуждото и то ви отговаря. Вярвате, че ще стигнете, и обикновено стигате. Мярката в обещанията е урокът.","You open yourself to the foreign and it answers. You believe you will get there and usually you do. Measure in your promises is the lesson."
"venus","9","jupiter","2","Чуждото ви носи пари, ако го превърнете в занаят. Купувате и продавате хубави неща отдалеч. Само не харчете печалбата, преди да е дошла.","The foreign brings you money once you turn it into a trade. You buy and sell good things from far away. Just do not spend the profit before it arrives."
"venus","9","jupiter","3","Разказвате за чуждото така, че хората тръгват след вас. Роднините идват за съвет къде и как. Тук е добре да задълбочите едно място, не да изброявате десет.","You talk about the foreign so that people set off after you. Relatives come to ask you where and how. Better here to go deep into one place than to list ten."
