"planet","house","ruler","ruler_house","bg","en"
"sun","12","sun","12","Стоите най-стабилно, когато никой не ви гледа. Гордостта ви е скрита — знаете си стойността и не я обявявате. Тихото място, в което се събирате сам, ви е и силата, и изпитанието.","You are steadiest when nobody is watching. Your pride is a private thing: you know your worth and you do not announce it. The quiet place where you gather yourself is both your strength and your test."
"sun","12","mercury","11","Тихата ви работа излиза наяве през приятели. Един човек от кръга ви казва вашето име там, където вие не бихте го казали. Пишете, четете, обяснявайте — но оставете тези хора да ви изнесат навън.","Your quiet work surfaces through friends. Someone in your circle says your name where you would never say it yourself. Write, read, explain, and let those people carry you outward."
"sun","12","mercury","12","Мислите най-добре сам и на тихо. Дневник, бележки, дълги разговори със себе си — така подреждате какъв сте. Пазете си написаното; след години то ще ви обясни повече от всеки съвет.","You think best alone and in silence. A diary, notes, long conversations with yourself: that is how you sort out who you are. Keep what you write down, because years later it will explain you better than any advice."
"sun","12","mercury","1","Обяснявате сам себе си на глас и точно тогава се разбирате. Ходите, гледате, питате — и събирате себе си от отговорите. Само че решението пада върху вас, не върху човека, който ви слуша.","You explain yourself out loud and only then do you understand yourself. You walk, look, ask, and assemble yourself out of the answers. But the decision lands on you, not on whoever is listening."
"sun","12","venus","9","Успокоявате се, когато сте далеч. Чужд град, друг език, храм, в който никой не ви познава — там ви се изяснява защо сте тук. Едно вярване или един учител ви крепи повече, отколкото си признавате.","You settle down when you are far away. A foreign city, another language, a temple where nobody knows you: there it becomes clear to you why you are here. One belief, or one teacher, holds you up more than you admit."
"sun","12","venus","10","Работите на тихо, а харесването идва отгоре. Някой с положение ви забелязва и ви дава мястото, без да ви кара да се показвате. Приемете го спокойно — това не ви прави по-шумни, само по-видими.","You work quietly and the approval comes from above. Someone with standing notices you and hands you the place without making you perform. Take it calmly; it does not make you louder, only more visible."
"sun","12","venus","11","Малко хора знаят какъв сте наистина и точно те са ви достатъчни. Приятелството ви е нежно и рядко се обявява. Пазете тези двама-трима — при тях не се налага да се обяснявате.","Few people know what you are really like, and those few are enough for you. Your friendships are gentle and rarely announced. Guard those two or three; with them you never have to explain yourself."
"sun","12","venus","12","Обичате тихо и това ви подхожда. Едно скрито чувство, една самота, в която ви е хубаво — там се възстановявате. Не я обяснявайте на никого; тя работи, защото е ваша.","You love quietly and it suits you. A hidden affection, a solitude in which you are genuinely comfortable: that is where you recover. Do not explain it to anyone; it works because it is yours."
"sun","12","venus","1","Отвън изглеждате спокойни и това не е поза — вие наистина се уталожвате сам. Хората ви търсят заради мекотата, а мекотата ви идва от часовете, в които не сте с никого. Дайте си ги без вина.","You look calm from outside and it is not a pose; you really do settle by yourself. People come to you for the softness, and the softness comes from the hours you spend with nobody. Give yourself those hours without guilt."
"sun","12","venus","2","Тихата ви работа ви храни. Каквото правите без публика, накрая влиза в джоба ви — бавно, но сигурно. Не подценявайте това, което ви се вижда дребно; то е поминъкът.","Your quiet work feeds you. What you do without an audience ends up in your pocket, slowly but reliably. Do not underrate the thing that looks small to you; it is the living."
"sun","12","venus","3","Хубавото ви идва наблизо — от брат, от съседката, от кратко пътуване, от разговор в кафенето. Излизате от вътрешното си, като кажете една дума на човека до вас. Пишете леко; не всичко трябва да е дълбоко.","The good things reach you from close by: a sibling, a neighbour, a short trip, a chat in a café. You get out of your own head by saying one sentence to the person beside you. Write lightly; not everything has to be deep."
"sun","12","moon","1","Настроението ви минава направо през тялото. Един ден сте пълни, друг ден искате само вратата да е затворена — и двете са верни. Гледайте се като времето: не се борете, а се обличайте според деня.","Your mood goes straight into your body. One day you are full of it, the next you only want the door shut, and both are true. Read yourself like the weather: do not fight it, dress for the day."
"sun","12","moon","2","Спокойни сте, когато има отделено. Тихият запас — малко пари настрана, пълен шкаф — ви струва повече от всяко признание. Когато остане празно, и вътре в вас се разклаща.","You are calm when something has been set aside. A quiet reserve, a little money put by, a full cupboard, is worth more to you than any recognition. When it runs empty, the ground inside you shifts too."
"sun","12","moon","3","Един близък човек — брат, сестра, съсед — ви знае това, което не казвате на никого. Изговорите ли го с него, олеква. Кратките излизания без цел ви подреждат по-добре от мисленето.","One person close to home, a brother, a sister, a neighbour, knows what you tell nobody else. Say it out loud to them and it lifts. Short aimless outings sort you out better than thinking does."
"sun","12","moon","4","Всичко се решава в къщата. Тя ви е и убежището, и мястото, откъдето ви идва тежкото. Майка, стая, стар дом — оттам разбирате себе си, дори когато не искате.","It all gets settled in the house. It is your refuge and also where the heaviness comes from. A mother, a room, an old home: that is where you understand yourself, even when you would rather not."
"sun","12","moon","5","Дете, рисунка, песен — през тях излизате навън, без да се показвате. Каквото правите за удоволствие, ви лекува повече от почивката. Не го отлагайте за след като свършите важното.","A child, a drawing, a song: through them you come out without being on display. What you make for pleasure heals you more than rest does. Do not postpone it until the important things are finished."
"sun","12","moon","6","Тялото ви казва истината преди вас. Малко ред в деня — сън, храна, разходка в същия час — ви държи по-добре от воля. Когато отвътре се обърка, започнете от чинията и от часовника.","Your body tells the truth before you do. A little order in the day, sleep, food, a walk at the same hour, holds you better than willpower. When things get muddled inside, start with the plate and the clock."
"sun","12","moon","7","Отваряте се, когато има кой да ви слуша. Един близък човек ви показва вашето лице — понякога нежно, понякога болезнено. Сам със себе си се въртите в кръг; с него излизате от него.","You open up when there is someone to listen. One close person shows you your own face, sometimes gently, sometimes painfully. Alone you go round in circles; with them you step out of the circle."
"sun","12","moon","8","Дълбокото ви привлича и вие не се плашите от него. Загуба, страх, чужда болка — с тези неща се справяте по-добре от повечето хора. Само не оставайте прекалено дълго долу; излизайте да си поемете въздух.","The deep end draws you and it does not frighten you. Loss, fear, someone else's pain: you handle these better than most people. Just do not stay down there too long; come up for air."
"sun","12","moon","9","Успокоявате се от вяра или от път. Едно място далеч, една книга, един ритуал — и вътре пак става тихо. Не търсете доказателства за това, което ви крепи; то работи и без тях.","Faith or travel is what calms you. A place far away, a book, a ritual, and it goes quiet inside again. Do not look for proof of what holds you up; it works without proof."
"sun","12","moon","10","Личното ви минава пред хора и това ви е неудобно, но е така. Работата ви ви познава по-добре, отколкото искате — грижата, търпението и вниманието стават вашето име. Учете се да поемате похвалата, без да се свивате.","Your private matter passes through public view, which is uncomfortable but true. Your work knows you better than you would like: the care, the patience and the attention become your name. Learn to take the praise without flinching."
"sun","12","moon","11","Имате нужда от хора, при които може да мълчите. Един кръг, който ви приема в лошия ден, струва повече от десет полезни познанства. Отдалечите ли се от тях, вътре веднага става студено.","You need people around whom you are allowed to stay silent. One circle that takes you on a bad day is worth more than ten useful contacts. Drift away from them and it goes cold inside straight away."
"sun","12","moon","12","Искате да ви оставят на мира и това не е капризът, а лекарството. Сънят, водата и тихата стая ви връщат това, което разговорите изпиват. Само гледайте самотата да ви е избор, а не бягство.","Wanting to be left alone is not a whim, it is the medicine. Sleep, water and a quiet room give you back what conversation drinks up. Just make sure the solitude stays a choice and not an escape."
"sun","12","mars","1","Носите борбата в себе си и се биете предимно със себе си. Тръгвате сам, поемате сам, а после се чудите защо сте изморени. Помогнете си: не всяко нещо трябва да минава през вас.","You carry the fight inside and mostly you fight yourself. You set out alone, you take it on alone, and then you wonder why you are worn out. Do yourself a favour: not everything has to go through you."
"sun","12","mars","2","Каквото имате, сте го извадили сам и с бой. Парите ви идват от тихо, упорито бачкане, не от подадена ръка. Пазете се от резките решения с тях — в яда сметката излиза крива.","What you have, you dug out yourself and fought for. Your money comes from quiet, stubborn work, not from a hand held out. Beware of sudden decisions about it; anger does bad arithmetic."
"sun","12","mars","3","Хапливата дума ви е оръжието и точно тя ви вкарва в кавга. Брат, съсед, колега от коридора — там пламва и там се гаси. Изговаряйте нещата рано; изчакате ли, излиза остро.","A sharp word is your weapon, and it is exactly what drags you into a quarrel. A brother, a neighbour, someone from the corridor: that is where it flares and where it goes out. Say things early; wait and it comes out cutting."
"sun","12","mars","4","В къщата се вдига шум и вие го поемате. Стар семеен спор ви държи повече, отколкото признавате. Оправите ли го там, тихото ви място най-накрая става тихо.","The noise goes up at home and you are the one who absorbs it. An old family argument holds you more than you admit. Settle it there and your quiet place finally goes quiet."
"sun","12","mars","5","Играете сериозно и се палите от това, което правите за себе си. Дете, спорт, риск, любов — там излиза цялата ви жар. Внимавайте да не изгорите точно нещото, което ви радва.","You play seriously and you catch fire from what you make for yourself. A child, sport, a risk, a love affair: that is where all your heat comes out. Take care not to burn the very thing that gives you joy."
"sun","12","mars","6","Работата ви е бойното поле и се сражавате там всеки ден без публика. Дърпате повече от нужното, а после тялото ви пише сметката. Работете на порции; тук не се печели с един замах.","Work is your battlefield and you fight there every day with no audience. You pull more than you should and then your body sends the bill. Work in portions; nothing here is won in one swing."
"sun","12","mars","7","Един човек ви вади от вътрешното, като се блъсне във вас. Спорът с него ви показва къде сте — по-ясно от всяко самонаблюдение. Не си търсете враг, за да се събудите; стига да говорите открито.","One person pulls you out of yourself by colliding with you. The argument with them shows you where you stand more clearly than any amount of self-examination. Do not go hunting for an enemy in order to wake up; speaking openly is enough."
"sun","12","mars","8","Не ви е страх от това, от което другите се пазят. Дългове, болести, край — влизате и вършите. Само гледайте да не се увличате; не всяка криза е ваша за оправяне.","You are not afraid of what other people keep away from. Debts, illness, endings: you go in and get on with it. Just watch that you do not get carried away; not every crisis is yours to fix."
"sun","12","mars","9","Биете се за това, в което вярвате, а понякога само за да сте прави. Далечен път, изпит, съд — там ви кипва и там ви се решава. Убеждението ви върши работа; настъпването не винаги.","You fight for what you believe, and sometimes just to be right. A long journey, an exam, a court case: that is where you boil and where it gets decided. Your conviction does the job; pushing does not always."
"sun","12","mars","10","Пробивате си сам път и почти никой не вижда колко ви е струвало. Сблъсквате се с началник, с правило, с институция — и точно това ви прави името. Не се хвърляйте челно; тук печели упоритият, не бързият.","You cut your own path and almost nobody sees what it cost you. You collide with a boss, a rule, an institution, and that is exactly what makes your name. Do not charge head-on; here the stubborn win, not the fast."
"sun","12","mars","11","С приятели се палите и с приятели се карате. Общото дело ви вади от стаята, но и ви вкарва в чужди битки. Избирайте с кого се хвърляте — не всеки кръг заслужава силите ви.","Friends fire you up and friends are the ones you fall out with. A shared cause gets you out of the room and also drags you into other people's fights. Choose who you throw yourself in with; not every circle deserves your strength."
"sun","12","mars","12","Голямата ви борба е скрита и се води без свидетели. Ядът, който не изкарвате, се обръща срещу вас — в безсъние, в напрежение, в излишни мисли. Дайте му изход: движение, работа с ръце, вода.","Your big fight is hidden and goes on without witnesses. Anger you do not let out turns back on you as sleeplessness, tension, useless thinking. Give it an exit: movement, work with your hands, water."
"sun","12","jupiter","1","Носите вяра в себе си и хората я усещат, без да им я обяснявате. Каквото сте сглобили в тишина, накрая излиза през вас — през стойката, през спокойствието. Само не се надувайте; тежестта ви идва от тихото.","You carry a faith in yourself and people feel it without being told. What you assembled in silence eventually comes out through you, in your bearing, in your steadiness. Just do not inflate it; your weight comes from the quiet."
"sun","12","jupiter","2","Каквото давате тихо, се връща като поминък. Не гоните изгода и точно затова ви идва. Само не пилейте наведнъж — щедростта ви е хубава, докато не остане празно.","What you give quietly comes back as a living. You are not chasing gain and that is exactly why it arrives. Just do not spend it all at once; your generosity is good until the cupboard is bare."
"sun","12","jupiter","3","Помагате с дума и не смятате това за работа. Един съвет на брата, на съседа, едно писмо — и се отваря път. Пишете и говорете повече, отколкото си позволявате; тук е добрият ви късмет.","You help with words and you do not count it as work. A piece of advice to a sibling, to a neighbour, a letter, and a way opens. Write and speak more than you allow yourself; this is where your luck lives."
