"planet","house","ruler","ruler_house","bg","en"
"sun","1","venus","10","Излизате приятно и с мярка, а всичко се решава през работата и името ви. Харесат ли ви отвън, вратите се отварят сами; изгубите ли име, чарът не стига. Тук се продава добре свършена работа, не любезност.","You come across pleasant and measured, and it is all decided through work and reputation. Liked out there, doors open by themselves; lose the name and the charm stops covering it. What sells here is work done well, not politeness."
"sun","1","venus","11","Държите се мило и хората ви приемат бързо, но силата ви идва от кръга около вас. Приятели и общи каузи ви носят повече от лично усилие. Останете ли без своите хора, чарът ви увисва без адресат.","You are gracious and people take to you fast, though the strength comes from the circle around you. Friends and shared causes carry you further than solo effort. Without your people the charm has nobody to land on."
"sun","1","venus","12","Изглеждате топли и достъпни, а всъщност пазите нещо за себе си. Обичате тихо и предпочитате да не се обяснявате. Затова ви приемат за по-леки, отколкото сте, и това понякога ви устройва.","You look warm and easy, while in fact you keep something back. You love quietly and would rather not explain yourself. People take you for lighter than you are, and now and then that suits you."
"sun","1","venus","1","Приятни сте от вратата и това ви отваря пътища, преди да сте казали нещо. Тук сами си управлявате обаянието — няма кой да ви поправи, когато прекалите с угаждането. Внимавайте да не се съгласявате само за да ви харесат.","You are pleasant from the door and it opens paths before you speak. You manage your own charm here, with nobody to correct you when the pleasing goes too far. Watch the habit of agreeing just to be liked."
"sun","1","venus","2","Излизате с вкус и хората го забелязват, но всичко опира до парите и до качеството на нещата около вас. Има ли с какво, изглеждате спокойни и уверени; няма ли, се стягате. Тук комфортът не е лукс, а основа.","You step out with taste and people notice, but it comes down to money and the quality of what surrounds you. With means you look calm and sure; without, you tighten up. Comfort is not a luxury here, it is the base."
"sun","1","venus","3","Печелите хората с думи — казвате точното нещо в точния момент, без усилие. Решава се в разговорите и в дребното ежедневие: кой се е обадил, кой е бил поканен. Затова тук мълчанието ви струва повече от грешна дума.","You win people with words, saying the right thing at the right moment without effort. It gets decided in conversation and small daily traffic: who called, who was invited. Silence costs you more here than a wrong word."
"sun","1","venus","4","Изглеждате меки и приветливи, а коренът е у дома. Хубаво ли е вкъщи, носите го на лицето си навсякъде; напрегнато ли е, чарът ви става учтивост без топлина. Тук първо се подрежда домът.","You look soft and welcoming, and the root is at home. Pleasant indoors and you carry it on your face everywhere; tense indoors and the charm turns into politeness without warmth. The house gets settled first."
"sun","1","jupiter","1","Влизате широко и с готовност, и хората очакват от вас повече, отколкото сте обещали. Тук сами си давате мярката, а мярка не ви е силата. Затова поемате повече, отколкото един човек носи.","You come in wide and willing, and people expect more of you than you promised. You set your own limit here, and limits are not your strength. So you take on more than one person carries."
"sun","1","jupiter","2","Изглеждате уверени и щедри, а горивото са парите — и те идват и си отиват също толкова лесно. Има ли с какво, ставате великодушни; няма ли, се смалявате повече от нужното. Тук се учи мярка в харченето.","You look confident and generous, and the fuel is money — which arrives and leaves just as easily. With means you turn magnanimous; without, you shrink more than necessary. This one teaches restraint in spending."
"sun","1","jupiter","3","Хората ви харесват заради приказката и заради това, че обяснявате леко. Решава се в контактите: една дума на когото трябва ви върши повече от месец работа. Внимавайте само да не обещавате в движение.","People like you for the talk and for how easily you explain. It gets decided through contacts: a word to the right person does more than a month of work. Just watch the promises made in passing."
"sun","1","jupiter","4","Изглеждате широки и спокойни, защото имате гръб у дома. Семейството и мястото, откъдето идвате, ви дават увереността, с която излизате. Разклати ли се домът, оптимизмът ви пада първи.","You look expansive and calm because you have backing at home. The family and the place you come from give you the confidence you step out with. Shake the house and the optimism goes first."
