"planet","house","ruler","ruler_house","bg","en"
"sun","10","sun","10","Името ви работи за вас и вие го знаете. Каквото постигнете, го постигате лично — не през връзки и не с чужда помощ, а защото се изправяте и поемате. Уважението идва, но иска да останете отпред.","Your name works for you and you know it. What you achieve, you achieve in person: not through connections, not with someone else's help, but because you stand up and take charge. The respect comes, and it asks you to stay out front."
"sun","10","mercury","9","Тръгва ви оттам, където сте учили или пътували. Един език, една диплома, един контакт отвън отваря вратата, която само с труд не се отваря. Затова четете и се движете — това ви е инструментът.","It starts for you where you studied or travelled. A language, a qualification, a contact from outside opens the door that effort alone will not. So keep reading and keep moving; that is your tool."
"sun","10","mercury","10","Говорите добре точно там, където се решава, и това ви крепи повече от всичко. Знаете кого да питате, кога да напишете и как да го кажете. Само не разчитайте, че думата стига без свършена работа.","You speak well exactly where things get decided, and that carries you further than anything. You know whom to ask, when to write and how to put it. Just do not count on the word without work behind it."
"sun","10","mercury","11","Работата ви идва през хора, които вече ви познават. Един разговор в правилния кръг върши повече от десет заявления. Пазете тези връзки — те са ви службата.","Work reaches you through people who already know you. One conversation in the right circle does more than ten applications. Guard those connections; they are your position."
"sun","10","venus","7","Издигате се, когато сте с някого — съдружник, съпруг, човек с добро име до вас. Сами вървите трудно, а с двама тръгва бързо. Внимавайте кого пускате до името си.","You rise when you are with someone: a business partner, a spouse, a person with a good name beside you. Alone it drags; as two it moves fast. Be careful whom you let stand next to your name."
"sun","10","venus","8","Хубавото ви идва през чужди пари — инвеститор, зестра, наследство, нечий бюджет. Умеете да правите нещата приятни и заради това ви доверяват суми. Смесите ли обаяние с парите на другия, после се плаща скъпо.","The good things arrive through other people's money: an investor, a dowry, an inheritance, somebody's budget. You make things pleasant, so people trust you with sums. Mix charm with another's money, though, and the bill comes dear."
"sun","10","venus","9","Тежите повече далеч от родното място. Чужд град, чужд език, непознати хора — там ви оценяват и там ви е по-лесно да се харесате. Останете ли само тук, все ще ви се струва, че някой друг заема мястото ви.","You count for more away from where you were born. Another city, another language, strangers: there you are valued and there it is easier to be liked. Stay only here and it will always feel as if someone else has your place."
"sun","10","venus","10","Хората ви симпатизират, преди да сте направили нещо, и това е половината успех. Държите се меко, а получавате повече от онези, които се борят. Внимавайте да не се задоволите с това да сте харесвани.","People warm to you before you have done anything, and that is half the success. You keep it gentle and get more than those who fight. Just watch that being liked does not become the whole of it."
"sun","10","venus","11","Имате покровители и те ви обичат. Едно име ви споменава на правилното място и работата става без молба. Дръжте се добре с кръга си — оттам ви е хлябът.","You have patrons and they are fond of you. A name mentions you in the right room and the thing is done without your asking. Keep the circle warm; that is where your bread is."
"sun","10","venus","12","Успявате тихо и зад кулисите ви е по-удобно, отколкото на снимката. Правите красивото, а друг го обявява. Започне ли това да ви горчи, значи е време да излезете отпред.","You succeed quietly and behind the scenes suits you better than the photograph. You make the beautiful thing and someone else announces it. When that starts to taste bitter, it is time to step out front."
"sun","10","venus","1","Видът и държането ви са част от работата, независимо какво работите. Влизате и веднага ви дават предимство — заради лицето, гласа, лекотата. Само че всичко тръгва от вас: не се ли покажете, никой не идва да ви търси.","How you look and carry yourself is part of the job, whatever the job is. You walk in and are given an advantage straight away: the face, the voice, the ease. But it all starts with you; if you do not show yourself, nobody comes looking."
"sun","10","moon","1","Как ще ви приемат навън зависи от настроението, с което сте влезли. В добър ден ви дават всичко, в лош сами си затваряте вратата. Тук името ви се крепи на вас и на нищо друго.","How they take you outside depends on the mood you walked in with. On a good day they give you everything; on a bad one you shut the door yourself. Your name here rests on you and nothing else."
"sun","10","moon","2","Тръгвате нагоре, когато има пари в джоба, и се свивате, когато няма. Затова държите на заплатата повече, отколкото на длъжността. Сигурността ви е буквална — хляб, покрив, нещо спестено.","You climb when there is money in your pocket and shrink when there is not. So the pay matters to you more than the title. Your security is literal: bread, a roof, something put aside."
"sun","10","moon","3","Работата ви се движи от разговор на разговор и от град на град. Обаждания, съобщения, дребни ходове — така се стига. Стои ли всичко на едно място, започвате да се задушавате.","Your work moves from conversation to conversation and town to town. Calls, messages, small errands: that is how it gets there. Once everything stands still you start to suffocate."
"sun","10","moon","4","Каквото правите навън, се решава вкъщи. Спокоен дом — вървите; напрежение у дома — и в службата всичко се разваля. Част от пътя ви ще мине през семейството или през мястото, откъдето сте.","Whatever you do outside is settled at home. A calm house and you move; tension there and the job falls apart too. Part of your road will run through family or through the place you come from."
"sun","10","moon","5","Тръгва ви, когато ви е весело и има кой да гледа. Децата, играта, публиката — оттам взимате сила за работата. Стане ли еднообразно, губите интерес по-бързо, отколкото трябва.","It goes well when you are enjoying it and someone is watching. Children, play, an audience: that is where you take the strength for the work. Once it turns dull you lose interest faster than you should."
"sun","10","moon","6","Издигате се с ежедневния труд, не със скок. Малки задачи, свършени редовно, ви правят име и хората свикват да разчитат на вас. Пазете си здравето — тялото първо издава преумората.","You rise by daily work, not by a leap. Small tasks done regularly make your name and people get used to relying on you. Guard your health; the body gives the overwork away first."
"sun","10","moon","7","Мястото ви навън се държи от друг човек. Съпруг, съдружник, някой до вас — те носят половината от името ви и вие го чувствате. Останете ли сами, дълго не знаете накъде.","Your standing outside is held up by another person. A spouse, a business partner, someone beside you: they carry half your name and you feel it. Left alone, you spend a long time not knowing which way."
"sun","10","moon","8","Пътят ви минава през чужди пари и през неща, за които не се говори. Кризи, дългове, наследства, чужди тайни — там ставате нужни. Работата идва на вълни: пълен приток, после пусто.","Your road runs through other people's money and through matters nobody discusses. Crises, debts, inheritances, other people's secrets: that is where you become necessary. The work comes in waves: a flood, then nothing."
"sun","10","moon","9","Името ви расте далеч от родното място. Чужбина, учене, преподаване — там ви търсят и там ви признават. Останете ли на едно място, ще ви е топло и тясно.","Your name grows away from where you were born. Abroad, study, teaching: there they seek you out and there they credit you. Stay in one place and it will be warm and too small."
"sun","10","moon","10","Хората ви познават и мнението им се сменя като времето. Днес сте всичко, утре сте забравени, после пак ви търсят. Научете се да работите и в тихите месеци — те са част от занаята.","People know you, and their opinion changes like the weather. Today you are everything, tomorrow forgotten, then wanted again. Learn to work through the quiet months too; they are part of the trade."
"sun","10","moon","11","Кръгът ви ви носи. Приятели, колеги, хора, събрани около обща идея — оттам идват поканите и работата. Загубите ли тези хора, губите и позицията.","Your circle carries you. Friends, colleagues, people gathered round a shared idea: the invitations and the work come from there. Lose those people and the position goes with them."
