"planet","house","ruler","ruler_house","bg","en"
"pluto","5","sun","1","Каквото създадете, носи вашия отпечатък и се разпознава веднага. Не умеете да правите нещо наполовина ваше. Подписвайте го.","Whatever you make carries your mark and is recognised at once. You cannot make something half yours. Sign it."
"pluto","5","sun","2","Влагате в това, което обичате, и то ви се връща. Радостта ви е доходна. Само не залагайте всичко наведнъж.","You put money into what you love and it comes back to you. Your gladness pays. Just do not stake everything at once."
"pluto","5","sun","3","Разказвате така, че хората влизат в историята. Играта ви е сериозна. Направете от нея нещо трайно.","You tell it so that people step into the story. Your play is serious. Make something lasting from it."
"pluto","5","sun","4","Създавате, за да остане след вас, а не за момента. Родът е в ума ви. Кажете го на децата с думи.","You create for what will remain rather than for the moment. The family line is on your mind. Say it to the children in words."
"pluto","5","sun","5","Тук всичко е на място: създаването е самата ви сила. Каквото правите, е цялостно и живо. Само оставяйте едно нещо недовършено.","Here everything sits in place: creating is your strength itself. What you make is whole and alive. Just leave one thing unfinished."
"pluto","5","sun","6","Работите върху творбата си, докато не остане сила. Удоволствието е и товар. Спрете на добро място.","You work on the piece until no strength is left. The pleasure is also a load. Stop at a good place."
"pluto","5","sun","7","Правите го за един човек и това ви е достатъчно. Публиката е втора. Кажете му го.","You do it for one person and that is enough for you. The audience comes second. Tell them so."
"pluto","5","sun","8","Създавате през загуба и от нея излиза най-силното. Не търсете загубата нарочно. Използвайте я, щом дойде.","You create through loss, and the strongest thing comes out of it. Do not seek the loss deliberately. Use it when it comes."
"pluto","5","sun","9","Творбата ви иска простор — друг град, друг език, по-широка сцена. Тук ви е тясно. Тръгвайте.","Your work wants space — another city, another language, a wider stage. Here you are cramped. Set off."
"pluto","5","sun","10","Правите нещо, което носи името ви пред хора. Отговорността е част от играта. Приемете и двете.","You make something that carries your name in public. The responsibility is part of the play. Accept both."
"pluto","5","sun","11","Създавате с други и вие сте центърът, дори когато не искате. Групата ви търси за посока. Дайте я ясно.","You create with others and you are the centre even when you do not want to be. The group looks to you for direction. Give it clearly."
"pluto","5","sun","12","Правите нещо силно и не го показвате. Стои в чекмедже с години. Извадете едно.","You make something strong and do not show it. It sits in a drawer for years. Bring one out."
"pluto","5","moon","1","Създавате от настроение и не можете по график. Дните ви са различни. Приемете го и работете, когато дойде.","You create out of mood and cannot do it to a timetable. Your days differ. Accept that and work when it comes."
"pluto","5","moon","2","Харчите за удоволствие и после ви е тежко. Двете идват заедно. Определете сумата предварително.","You spend on pleasure and afterwards it weighs on you. The two come together. Set the sum in advance."
"pluto","5","moon","3","Разказвате на децата истории, които сте искал да чуете. Правите го, без да мислите. Точно там сте най-добър.","You tell children the stories you wanted to hear. You do it without thinking. That is exactly where you are best."
"pluto","5","moon","4","Домът и децата са едно за вас и другото чака. Така сте избрал. Само не изчезвайте съвсем.","The home and the children are one thing for you, and the rest waits. That was your choice. Just do not disappear entirely."
"pluto","5","moon","5","Тук всичко е на място: обичта към създаденото е самата ви природа. Правите с ръце и със сърце наведнъж. Само не се обиждайте на критика.","Here everything sits in place: love for what you make is your very nature. You work with your hands and your heart at once. Just do not take criticism as an offence."
"pluto","5","moon","6","Правите за другите и после нямате сила за своето. Редът е сбъркан. Своето първо, един час.","You make things for others and then have no strength for your own. The order is wrong. Yours first, for one hour."
"pluto","5","moon","7","Създавате най-добре, когато има един човек, който вярва. Без него спирате. Кажете му колко значи.","You create best when there is one person who believes. Without them you stop. Tell them how much it matters."
"pluto","5","moon","8","Страстта ви е дълбока и вие се плашите от нея. Не е опасна. Пуснете я в нещо, което правите.","Your passion is deep and it frightens you. It is not dangerous. Let it into something you make."
"pluto","5","moon","9","Мечтаете за творба, която не сте започнал. Планът е подробен. Направете първата страница днес.","You dream of a piece you have not begun. The plan is detailed. Do the first page today."
"pluto","5","moon","10","Пред хора се стягате и после играете по-слабо. Наум сте по-добър. Направете го пред двама, не пред двайсет.","In public you tense up and then play worse. In your head you are better. Do it in front of two rather than twenty."
"pluto","5","moon","11","Създавате с приятели и това ви храни. Сам ви е трудно. Търсете ги нарочно.","You create with friends and it feeds you. Alone it is hard. Look for them deliberately."
"pluto","5","moon","12","Правите нещо тайно и то ви е най-скъпото. Показвате го на никого. Покажете го на един.","You make something in secret and it is your dearest. You show it to nobody. Show it to one person."
"pluto","5","mercury","1","Играете с ум и намирате ходове, които другите не виждат. Забавлението ви е стратегия. Използвайте го за нещо ваше.","You play with your mind and find moves others do not see. Your amusement is strategy. Use it for something of your own."
"pluto","5","mercury","2","Изкарвате от нещо, което ви е игра. Хората не вярват, че е работа. Искайте истинската цена.","You earn from something that is play to you. People do not believe it is work. Ask the real price."
"pluto","5","mercury","3","Тук всичко е на място: думата и играта са едно. Пишете, разказвате, измисляте. Само довършвайте започнатото.","Here everything sits in place: the word and the play are one. You write, you tell, you invent. Just finish what you begin."
"pluto","5","mercury","4","Учите децата през игра и това работи. Никой не ви го е показал. Записвайте метода.","You teach children through play and it works. Nobody showed you how. Write the method down."
"pluto","5","mercury","5","Създавате бързо и много и после не знаете кое да покажете. Изборът ви е трудният ход. Изберете три.","You create fast and a lot, and then do not know what to show. The choosing is the hard move. Choose three."
"pluto","5","mercury","6","Правите нещо изпипано и никой не вижда труда в детайла. Точно там е стойността. Кажете я на глас.","You make something neat and nobody sees the labour in the detail. That is exactly where the value is. Say it out loud."
"pluto","5","mercury","7","Създавате с един човек и разговорът ви е част от творбата. Сам не върви. Пазете партньорството.","You create with one person and your conversation is part of the piece. Alone it does not go. Guard that partnership."
"pluto","5","mercury","8","Разбирате какво движи хората и го слагате в работата си. Точността ви е неудобна. Не сочете с пръст.","You understand what moves people and you put it in your work. Your precision is uncomfortable. Do not point fingers."
"pluto","5","mercury","9","Играта ви е учене и вие не различавате двете. Далечното ви привлича. Идете и учете там.","Play is learning for you and you do not tell the two apart. The far-away draws you. Go and study there."
"pluto","5","mercury","10","Плащат ви за остроумието и вие носите отговорност за него. Една неудачна шега струва. Мерете публиката.","You are paid for wit and you carry the responsibility for it. One bad joke costs. Read the room."
"pluto","5","mercury","11","В група вие измисляте какво ще правите и всички чакат вас. Работата е ваша. Разпределете я.","In a group you invent what will be done and everybody waits for you. The work is yours. Share it out."
"pluto","5","mercury","12","Измисляте наум цели неща и не ги записвате. До сутринта ги няма. Записвайте по едно изречение.","You invent whole things in your head and do not write them down. By morning they are gone. Write one sentence each time."
"pluto","5","venus","1","Привличате силно и не правите нищо за това. Влюбват се във вас бързо. Внимавайте кого пускате.","You attract strongly and do nothing to cause it. People fall for you fast. Be careful whom you let in."
"pluto","5","venus","2","Купувате красиви неща за удоволствие и не се пазарите. Радостта ви струва. Определете сума.","You buy beautiful things for pleasure and do not haggle. Your gladness costs. Set a sum."
