"planet","house","ruler","ruler_house","bg","en"
"mercury","8","mercury","8","Питате точно за това, което другите заобикалят, и обикновено получавате отговор. Умът ви рови в чужди сметки, тайни и стари истории, докато не стигне до дъното. Тук никой не ви пази — сами избирате какво да отворите.","You ask exactly about what other people go around, and you usually get an answer. Your mind digs through accounts, secrets and old stories until it hits the bottom. Nobody shelters you here: you choose yourself what to open."
"mercury","8","sun","7","Чуждите пари и тайни минават през човека до вас. Партньорът решава какво се дели и как, а вие питате и подреждате. Уговорките тук се правят на хартия, не на доверие.","Other people's money and secrets come through the person beside you. A partner decides what gets shared and how, while you ask the questions and put it in order. Agreements here go on paper, not on trust."
"mercury","8","sun","8","Смисълът ви е там, където се пипат чужди сметки и тежки истории. Знаете нещата, които другите крият, и това ви дава тежест. Само не носете всичко сами.","Your point is exactly where other people's accounts and heavy stories get handled. You know the things others hide, and it gives you weight. Just do not carry all of it alone."
"mercury","8","sun","9","Ровите, за да разберете как е устроено, и стигате до принципи. Ученето ви е сериозно — право, медицина, финанси, нещо, което иска дълбочина. Тук отговорът често е в чужда книга или в чужда страна.","You dig in order to understand how a thing is built, and you end up at principles. Your study is serious — law, medicine, finance, something that demands depth. The answer here is often in a foreign book or a foreign country."
"mercury","8","venus","5","Питате за интимното и това ви е част от флирта. Любопитството ви е приятно, но не за всеки. Тук е добре да питате, след като са ви пуснали, не преди това.","You ask about intimate things and it is part of your flirting. Your curiosity is charming, though not to everybody. Here it works better to ask after you have been let in, not before."
"mercury","8","venus","6","Занимавате се с чужди сметки и документи и го правите внимателно. Работата ви иска доверие и вие си го заслужавате. Само не поемайте чуждите тайни като своя грижа.","You handle other people's accounts and papers, and you do it carefully. Your work requires trust and you earn it. Just do not take other people's secrets on as your own worry."
"mercury","8","venus","7","Парите и уговорките се решават с човека до вас, и то приятно. Умеете да преговаряте, без да обиждате, и точно това работи. Внимавайте да не подпишете от учтивост.","The money and the terms get settled with the person beside you, and pleasantly at that. You can negotiate without offending, and that is exactly what works. Take care not to sign out of politeness."
"mercury","8","venus","8","Обичате да знаете какво не се казва и питате с чар. Дълбоките разговори са вашето удоволствие, не малката приказка. Тук доверието се дава бавно и се проверява.","You like knowing what is not said, and you ask charmingly. Deep conversation is your pleasure, not small talk. Trust here is given slowly and gets tested."
"mercury","8","venus","9","Ровите в големите теми — вяра, право, чужди закони. Далечното ви носи и знание, и пари. Тук се учите най-много от хора, които мислят иначе.","You dig into the big subjects — faith, law, other countries' rules. The far-away brings you both knowledge and money. You learn most here from people who think differently."
"mercury","8","venus","10","Работата ви е с чужди пари или чужди тайни и хората ви търсят точно за това. Държат на вашата дискретност и с право. Тук името се прави с мълчание, не с разкази.","Your work involves other people's money or other people's secrets, and that is exactly why they come to you. They count on your discretion, and rightly. A name is made here by keeping quiet, not by telling."
"mercury","8","venus","11","Общите пари с приятели са вашата тема — сдружения, каси, съвместни планове. Помагат ви хора, които не са ви роднини. Само уговаряйте всичко, дори с най-близките.","Shared money with friends is your subject — partnerships, common funds, joint plans. The people who help you are not relatives. Just put everything in writing, even with the closest."
"mercury","8","moon","1","Усещате какво не се казва и веднага го премисляте. Настроението ви се променя, когато чуете нещо скрито. Тук е добре да не носите чуждите тайни на лицето си.","You sense what is not being said and start turning it over at once. Your mood changes the moment you hear something hidden. It helps here not to carry other people's secrets on your face."
"mercury","8","moon","2","Мислите за пари, които не са само ваши, и това ви държи буден. Общата сметка ви дава сигурност или ви я взима. Тук е добре да знаете числата, а не да ги гадаете.","You think about money that is not only yours, and it keeps you awake. A shared account either gives you security or takes it away. Better to know the numbers here than to guess them."
"mercury","8","moon","3","Питате роднини и съседи за неща, които не се разказват. Информацията ви идва отблизо и по-често, отколкото искате. Тук е добре да не предавате чуждото нататък.","You ask relatives and neighbours about things that are not talked about. The information reaches you from close by, more often than you want. It is best here not to pass on what is not yours."
"mercury","8","moon","4","Вкъщи има премълчана история и вие сте я усетили от малък. Ровите в рода, в снимките, в старите документи. Извади ли се на светло, олеква на всички.","There is a story kept quiet at home and you sensed it as a child. You dig in the family, the photographs, the old papers. Once it comes into the light, everybody breathes easier."
"mercury","8","moon","5","Задавате прекалено лични въпроси, когато ви е приятно. Влюбвате се в тайни и в хора, които не разказват всичко. Тук любопитството е и чарът ви, и рискът.","You ask too personal a question when you are enjoying yourself. You fall for secrets and for people who do not tell everything. Curiosity here is both your charm and your risk."
"mercury","8","moon","6","Мислите за здравето си повече, отколкото казвате, и четете за него. Работата ви носи чужди проблеми, които после носите вкъщи. Тук е добре да оставяте документите на бюрото.","You think about your health more than you say, and you read about it. Your work brings you other people's troubles and you take them home. Best here to leave the papers on the desk."
"mercury","8","moon","7","Разбирате партньора си по-добре, отколкото той се разбира сам. Питате, докато не стигнете до истинската причина. Само че не всеки иска да бъде разгадан.","You understand your partner better than they understand themselves. You ask until you reach the real reason. But not everybody wants to be worked out."
"mercury","8","moon","8","Усещате какво предстои, преди да е казано, и рядко се лъжете. Мислите за загуби, пари и близост повече, отколкото признавате. Тук е добре да си давате почивка от дълбокото.","You feel what is coming before it is said, and you are rarely wrong. You think about losses, money and closeness more than you admit. Take a rest from the depths here."
"mercury","8","moon","9","Търсите обяснение на тежкото в книги и в чужди учения. Пътуването ви разчиства главата по-добре от разговора. Тук вярата ви е практична — държи, докато помага.","You look for an explanation of the heavy things in books and other people's teachings. Travel clears your head better than talking does. Your faith here is practical: it holds while it helps."
"mercury","8","moon","10","Работата ви е свързана с чужди пари или тайни и хората го знаят. Мнението им ви влиза под кожата повече, отколкото трябва. Тук дискретността е част от професията ви.","Your work touches other people's money or secrets and people know it. Their opinion gets under your skin more than it should. Discretion here is part of your trade."
"mercury","8","moon","11","Приятелите ви споделят неща, които не казват на никого. Общите пари в компанията минават през вас. Само че не всяка тайна ви е нужна.","Friends tell you things they tell nobody else. The group's shared money passes through you. But you do not need every secret."
"mercury","8","moon","12","Знаете неща, за които не говорите, и понякога забравяте, че ги носите. Мислите нощем за стари загуби. Кажете ги на един човек и няма да ви тежат така.","You know things you never speak of and sometimes forget you are carrying them. At night you think about old losses. Say them to one person and they stop weighing like that."
"mercury","8","mars","1","Питате направо за пари и за тайни и не се извинявате. Смелостта ви отваря врати, които други не пипат. Тук е добре да мерите тона, не смелостта.","You ask about money and secrets straight out and do not apologise. Your nerve opens doors others will not touch. Measure the tone here, not the nerve."
"mercury","8","mars","2","Биете се за своя дял и не отстъпвате лесно. Спорите за пари, които са общи, и обикновено печелите. Само проверявайте дали победата си струва скандала.","You fight for your share and do not give ground easily. You argue over money that is shared, and you usually win. Just check whether the win is worth the row."
"mercury","8","mars","3","Спорите с роднини за наследство, дългове и стари сметки. Казвате го остро и после трудно се връща назад. Тук един ясен разговор рано спестява години.","You argue with relatives about inheritance, debts and old accounts. You say it sharply and it is hard to take back. One clear conversation early saves years here."
"mercury","8","mars","4","Има домашен спор за имот или пари и той не е тих. Вие сте човекът, който го изкарва на масата. Направете го с числа, а не с обиди.","There is a household argument about property or money and it is not a quiet one. You are the one who brings it to the table. Do it with numbers rather than with insults."
