"planet","house","ruler","ruler_house","bg","en"
"jupiter","6","jupiter","6","Работата ви расте от само себе си — още един клиент, още една задача, още един човек за оправяне. Справяте се с повече, отколкото е разумно. Тук вие слагате границата и обикновено я слагате късно.","Your work grows by itself — one more client, one more task, one more person to sort out. You handle more than is sensible. You set the limit here, and you usually set it late."
"jupiter","6","sun","1","Хората ви търсят, защото се справяте, и вие не отказвате. Полезността е част от гордостта ви. Само не ставайте човекът, който върши всичко.","People come to you because you manage, and you do not refuse. Being useful is part of your pride. Just do not become the one who does everything."
"jupiter","6","sun","2","Работата ви носи и вие поемате повече заради това. Плащат ви добре, когато поискате добре. Само не поемайте втора смяна за дребни пари.","Your work pays and you take on more because of it. They pay you well when you ask well. Just do not take a second shift for small money."
"jupiter","6","sun","3","Денят ви е пълен с обаждания, задачи и хора, които питат. Обяснявате, докато работите. Тук е добре да казвате „не“ още по телефона.","Your day is full of calls, tasks and people asking. You explain while you work. Better here to say no while still on the phone."
"jupiter","6","sun","4","Работите за дома и вкъщи все има какво да се направи. Своите разчитат на вас за всичко. Дайте им и по някоя задача.","You work for the home and there is always something to do there. Your own people rely on you for everything. Give them a task or two."
"jupiter","6","sun","5","Работата ви трябва да е и приятна, иначе я разтягате. Талантът ви влиза в занаята. Само не превръщайте всяко хоби в поръчка.","Your work has to be pleasant as well, otherwise you drag it out. Your talent goes into the craft. Just do not turn every hobby into a commission."
"jupiter","6","sun","6","Тук всичко е на място: полезен сте и от това живеете. Върши ви се много и вие го вършите. Само не мерете стойността си с брой задачи.","Here everything sits in place: you are useful and you live by it. There is a great deal to do and you do it. Just do not measure your worth in tasks."
"jupiter","6","sun","7","Работите добре в двойка, а сами се претоварвате. Партньорът ви разпределя товара, ако го оставите. Тук уговорките пазят и здравето.","You work well in a pair and overload yourself alone. A partner shares out the load if you let them. Agreements here protect your health too."
"jupiter","6","sun","8","Работата ви е с чужди пари и тежки случаи. Поемате повече, отколкото се вижда. Само не носете и чуждата тревога.","Your work is with other people's money and hard cases. You take on more than shows. Just do not carry their worry as well."
"jupiter","6","sun","9","Работата ви расте, когато има смисъл и хоризонт. Учите се, докато вършите. Тук дребната задача без причина ви гаси.","Your work grows when there is a meaning and a horizon. You learn while doing. A small task with no reason puts you out here."
