"planet","house","ruler","ruler_house","bg","en"
"sun","9","sun","9","Тръгвате натам, накъдето ви влече, и не чакате разрешение. Онова, в което вярвате, носи вашето име — затова спорът по него ви е личен. Никой отвън няма да ви подреди мисленето, сами си слагате границите.","You set off where you are drawn and you do not wait for permission. What you believe carries your name, which is why an argument about it lands personally. Nobody outside will order your thinking for you; you draw your own limits."
"sun","9","moon","1","Убеждението ви се сменя заедно с настроението — днес сте сигурни, утре търсите друго обяснение. Пътувате, защото тялото ви иска движение, а не защото сте решили нещо. Всичко тук зависи от това как се чувствате в момента.","What you are certain of shifts with your mood: convinced today, hunting a different explanation tomorrow. You travel because your body wants movement, not because you decided anything. Everything here turns on how you feel at the time."
"sun","9","moon","2","Далечното ви привлича, но първо гледате колко остава в джоба. Има ли спокойни пари, ставате смели и любопитни; няма ли, светът ви се смалява до квартала. Тук сметката решава кога тръгвате.","The far-off pulls at you, but you check the wallet first. With money in hand you turn brave and curious; without it your world shrinks to the neighbourhood. Here the budget decides when you go."
"sun","9","moon","3","Големите въпроси ви идват по време на обикновен разговор, не в библиотека. Наблизо ви е достатъчно интересно — един съсед, един брат, едно кафе и вече знаете нещо ново. Далечното чака, докато близкото ви говори.","The big questions reach you in ordinary conversation, not in a library. Nearby is interesting enough: a neighbour, a sibling, a coffee, and you already know something new. The far-off waits while what is close keeps talking."
"sun","9","moon","4","Мечтаете за далече, а сърцето ви остава на прага. Онова, в което вярвате, сте го взели у дома и още го изричате с думите на своите. Тук пътят навън се решава от това дали има кой да ви чака вкъщи.","You dream of distance and your heart stays on the doorstep. What you believe you took from home and you still say it in your family's words. Whether you go out into the world is settled by whether someone is waiting for you here."
"sun","9","moon","5","Учите се, докато ви е забавно — омръзне ли ви, спирате насред книгата. Дете или влюбване може да ви преобърне възгледите по-бързо от всякакъв учител. Тук тръгвате натам, където има радост, а не където е полезно.","You learn while it is fun; the moment you tire of it you stop mid-book. A child or a falling-in-love can turn your views over faster than any teacher. You go where there is joy here, not where it is useful."
"sun","9","moon","6","Големите неща ви стават ясни в дребната ежедневна работа, а не в разсъждения. Тръгвате рядко, защото графикът и здравето имат думата преди вас. Каквото вярвате, ще го проверите в понеделник сутрин.","The large things become clear to you in small daily work, not in reflection. You set off rarely, because the schedule and your health speak before you do. Whatever you believe gets tested on Monday morning."
"sun","9","moon","7","Светът ви се отваря през друг човек — той ви води, превежда и понякога ви сменя вярата. С подходящия до вас тръгвате навсякъде; с неподходящия оставате да четете за чужди места. Тук решението не е само ваше.","The wider world opens through another person: they lead you, translate for you and sometimes change what you believe. With the right one beside you, you go anywhere; with the wrong one you stay and read about other places. The decision is not yours alone here."
"sun","9","moon","8","Възгледите ви се менят след тежко преживяване, а не след прочетена книга. Често някой друг плаща пътя или ученето и вие се чувствате задължени. Тук се стига до вярата през страха, не покрай него.","Your views change after something hard, not after a book. Often someone else pays for the trip or the studies and you feel indebted. Faith is reached here through fear rather than around it."
"sun","9","moon","9","Чувствате се у дома си, докато сте в движение — щом спрете, ставате неспокойни. Вярата ви се люлее, но е ваша и никой не я подрежда отвън. Тук сами решавате кога сте разбрали достатъчно.","You feel at home while you are moving; the moment you stop you get restless. Your faith sways, but it is yours and nobody arranges it from outside. You alone decide here when you have understood enough."
