"planet","house","ruler","ruler_house","bg","en"
"pluto","4","sun","1","Вие сте центърът на дома, дори когато не искате да сте. Всички гледат към вас за решение. Кажете, когато не сте на разположение.","You are the centre of the home even when you do not want to be. Everybody looks to you for the decision. Say when you are not available."
"pluto","4","sun","2","Домът и имотът са въпрос на достойнство за вас. Своят покрив струва повече от удобството. Само не се задлъжнявайте за гордост.","The home and the property are a matter of dignity for you. Your own roof is worth more than comfort. Just do not go into debt for pride."
"pluto","4","sun","3","В къщи вашата дума слага край на спора. Говорите рядко и всички млъкват. Не използвайте това за дребно.","At home your word ends the argument. You speak rarely and everybody falls silent. Do not use that for trifles."
"pluto","4","sun","4","Тук всичко е на място: коренът е самата ви сила. Знаете откъде сте и това ви държи. Само не превръщайте рода в задължение.","Here everything sits in place: the root is your strength itself. You know where you come from and it holds you. Just do not turn the family into an obligation."
"pluto","4","sun","5","Домът ви е място за живо и за деца, а не витрина. Радвате се, когато е пълен. Оставяйте и тих ъгъл за себе си.","Your home is a place for living and for children rather than a display. You are glad when it is full. Leave a quiet corner for yourself as well."
"pluto","4","sun","6","Поддържате къщата с ръце и по график. Никой не забелязва колко труд е. Кажете какво искате в замяна.","You keep the house with your hands and on a schedule. Nobody notices how much work it is. Say what you want in return."
"pluto","4","sun","7","Домът се решава с човека до вас и вие не отстъпвате лесно. Двама центъра е тясно. Разделете кой какво избира.","The home is decided with the person beside you and you do not yield easily. Two centres is a tight fit. Divide who chooses what."
"pluto","4","sun","8","Наследство или имот минава през вас и това ви е дало тежест. Носили сте край на нещо. Приключете го докрай.","An inheritance or a property passes through you and it gave you weight. You carried the ending of something. Finish it properly."
"pluto","4","sun","9","Коренът ви е далече или в друга страна. Тук не сте съвсем у дома. Идете и вижте откъде сте.","Your root is far away or in another country. Here you are not entirely at home. Go and see where you come from."
"pluto","4","sun","10","Домът и работата се борят за вас и работата обикновено печели. Знаете го и продължавате. Дайте на дома един ден.","The home and the work fight over you, and the work usually wins. You know it and continue. Give the home one day."
"pluto","4","sun","11","Домът ви е отворен за хора и това ви храни. Кръгът минава през кухнята ви. Само определете вечерите, в които е затворен.","Your home is open to people and that feeds you. The circle passes through your kitchen. Just set the evenings when it is shut."
"pluto","4","sun","12","Има нещо в дома ви, за което не се говори, и вие го носите. Тежестта е стара. Наречете я веднъж на глас.","There is something in your home that never gets discussed, and you carry it. The weight is old. Name it out loud once."
"pluto","4","moon","1","Домът ви е убежище и вие решавате кой минава прага. Правилата ви не се обясняват. Кажете ги веднъж — става по-леко.","Your home is a refuge and you decide who crosses the threshold. Your rules never get explained. Say them once — it gets easier."
"pluto","4","moon","2","Не се чувствате добре без свое място. Наем ви държи в напрежение. Работете точно за това.","You do not feel well without a place of your own. Renting keeps you tense. Work for exactly that."
"pluto","4","moon","3","Вкъщи говорите с тон, който сте наследил, и се сепвате, като го чуете. Не е ваш. Сменете едно изречение.","At home you speak in a tone you inherited, and you flinch when you hear it. It is not yours. Change one sentence."
"pluto","4","moon","4","Тук всичко е на място: домът е самата ви природа. Възстановявате се в стените си за час. Само отваряйте вратата понякога.","Here everything sits in place: the home is your very nature. You recover inside your walls within an hour. Just open the door sometimes."
"pluto","4","moon","5","С деца сте меко и после ви трябва тишина. Двете са истина. Кажете кога ви трябва часът.","With children you are gentle and afterwards you need silence. Both are true. Say when you need the hour."
"pluto","4","moon","6","Поддържате дома, докато не остане сила, и после лягате. Никой не свързва двете. Спрете по-рано.","You keep the home going until no strength is left and then lie down. Nobody connects the two. Stop earlier."
"pluto","4","moon","7","Домът и партньорът са едно за вас и това е и хубаво, и тежко. Няма отделно място. Направете си едно.","The home and the partner are one thing for you, which is both good and heavy. There is no separate place. Make yourself one."
"pluto","4","moon","8","В къщата има загуба, която е останала неоплакана. Вие я усещате с тялото си. Направете нещо за нея.","There is a loss in the house that was never mourned. You feel it in your body. Do something for it."
"pluto","4","moon","9","Тъгувате по дом, който вече не съществува. Мястото е в спомен. Идете, ако е възможно, и вижте.","You grieve for a home that no longer exists. The place is a memory. Go, if you can, and see."
"pluto","4","moon","10","Отвън сте силен, а вкъщи ви е тежко и никой не знае. Разликата ви изморява. Кажете я на един човек.","Outside you are strong, and at home it weighs on you, and nobody knows. The difference tires you. Tell it to one person."
"pluto","4","moon","11","Домът ви е пълен с хора и вие се грижите за всички. Своят час го няма. Взимайте го, преди да сте свършил.","Your home is full of people and you look after them all. Your own hour does not exist. Take it before you are spent."
"pluto","4","moon","12","Има стая или чекмедже, което не отваряте. Знаете точно какво е вътре. Отворете го, когато сте готов.","There is a room, or a drawer, you do not open. You know exactly what is inside. Open it when you are ready."
"pluto","4","mercury","1","Знаете историята на рода си и кой какво е скрил. Тази информация тежи. Решете кому да я предадете.","You know your family's history and who hid what. That information weighs. Decide whom to pass it to."
"pluto","4","mercury","2","Документите за имота са у вас и вие ги пазите точно. Никой друг не знае къде са. Кажете на един човек.","The property papers are with you and you keep them precisely. Nobody else knows where they are. Tell one person."
"pluto","4","mercury","3","Вкъщи говорите много и после ви е неудобно, че сте казал излишното. Мълчете един ден. Ще видите разлика.","At home you talk a lot and afterwards it embarrasses you that you said too much. Stay quiet for one day. You will see the difference."
"pluto","4","mercury","4","Тук всичко е на място: разбирането на корена е самата ви работа. Разпитвате стари хора и записвате. Правете го, докато има кого.","Here everything sits in place: understanding the root is the work itself. You question old people and write it down. Do it while there is somebody to ask."
"pluto","4","mercury","5","Обяснявате на децата с думи, които вие не сте получил. Правите го нарочно. Кажете и защо.","You explain to children in words you never received. You do it deliberately. Say why as well."
"pluto","4","mercury","6","Оправяте къщата с списък и с редовно проверяване. Дребните неща ви държат буден. Направете списъка и го затворете.","You keep the house going with a list and regular checking. Small things keep you awake. Make the list and then close it."
"pluto","4","mercury","7","С партньора си спорите за подробности от дома. Никой не помни за какво беше. Пишете си решенията.","With your partner you argue over details of the home. Neither remembers what it was about. Write your decisions down."
"pluto","4","mercury","8","Разследвате родовата тайна и стигате близо. Истината не е удобна. Решете дали ви трябва цялата.","You investigate the family secret and get close. The truth is not convenient. Decide whether you need all of it."
"pluto","4","mercury","9","Корените ви са в друга земя и вие ги четете от книги. Езикът е останал наполовина. Довършете го.","Your roots are in another land and you read them from books. The language stayed half learned. Finish it."
"pluto","4","mercury","10","Отвън обясняват вас, а вкъщи не сте обяснен. Никой не пита как сте. Кажете сам.","Outside you are explained; at home nobody explains you. Nobody asks how you are. Say it yourself."
"pluto","4","mercury","11","Приятели ви питат за дома и вие отговаряте кратко. Не искате мнения. Правилно е — само не се затваряйте съвсем.","Friends ask about your home and you answer briefly. You do not want opinions. That is right — just do not close up completely."
"pluto","4","mercury","12","Мислите за къщата, докато всички спят, и там намирате решението. Сутрин не помните. Оставяйте бележка.","You think about the house while everybody sleeps, and that is where you find the answer. In the morning you do not remember. Leave a note."
"pluto","4","venus","1","Правите дома си хубав и това не е за пред хора. Красивото ви успокоява. Не се извинявайте за похарченото.","You make your home beautiful and it is not for other people. Beauty calms you. Do not apologise for what you spent."
"pluto","4","venus","2","Влагате в къщата повече, отколкото признавате, и не съжалявате. Тук хубавото е инвестиция. Само дръжте сметка.","You put more into the house than you admit and you do not regret it. Here beauty is an investment. Just keep an account."
"pluto","4","venus","3","Вкъщи говорите меко и оправяте с добра дума. Кавгите се уталожват от вас. Кажете и вашето понякога.","At home you speak softly and settle things with a kind word. The quarrels get calmed by you. Say your own part sometimes."
