"planet","house","ruler","ruler_house","bg","en"
"uranus","7","sun","1","Свързвате се с хора, които не приличат на никого от близките ви. Обвързването ви идва внезапно или изобщо не идва. Тук вие избирате правилата, не роднините.","You attach to people who resemble nobody in your family. Commitment arrives suddenly or not at all. You choose the rules here, not your relatives."
"uranus","7","sun","2","Отношенията ви минават през ясни сметки, защото не искате да зависите. Другият внася част, вие своята. Тук уговореното пази свободата и на двамата.","Your relationships run on clear accounts, because you do not want to depend. They bring their share and you bring yours. What is agreed here protects the freedom of both."
"uranus","7","sun","3","Разбирателството ви е в разговора, не в навика. Един ден спорите, друг ден се радвате един на друг. Тук е добре да не решавате важното в разгара.","Your understanding lives in the conversation rather than the habit. One day you argue, the next you delight in each other. Better here not to decide anything important in the heat of it."
"uranus","7","sun","4","Домът с партньор се прави по нови правила и старите роднини се чудят. Двамата местите не мебели, а рамки. Само кажете какво искате, вместо да го променяте после.","A home with a partner gets made by new rules and the older relatives wonder. The two of you move frames rather than furniture. Just say what you want instead of changing it later."
"uranus","7","sun","5","Влюбвате се внезапно и точно в свободния човек. Играта ви е важна колкото и обещанието. Само не сменяйте човека, щом стане предвидим.","You fall in love suddenly and precisely with the free one. The play matters to you as much as the promise. Just do not change the person the moment they become predictable."
"uranus","7","sun","6","Работите добре с човека, с когото живеете, и това не е за всеки. Ежедневието ви е споделено по свой начин. Само разпределете задачите на глас.","You work well with the person you live with, and that is not for everybody. Your daily round is shared in your own way. Just divide the tasks out loud."
"uranus","7","sun","7","Тук всичко е на място: партньорът ви е различен и точно това ви държи. Хората не разбират вашата двойка и това не ви пречи. Само не търсете обрат, за да усетите живот.","Here everything sits in place: your partner is unlike anybody and that is exactly what holds you. People do not understand your pair and it does not bother you. Just do not seek out upheaval in order to feel alive."
"uranus","7","sun","8","Общото ви минава през пари и доверие и вие настоявате за ясно. Обратите идват внезапно и премитат навика. Извадете условията рано.","What you share runs through money and trust and you insist on clarity. Upheavals arrive suddenly and sweep away the habit. Get the terms out early."
"uranus","7","sun","9","Партньорът ви е от друго място или от друг свят. Различието ви учи по-бързо от съгласието. Тук уважението идва преди разбирането.","Your partner comes from another place or another world. The difference teaches you faster than agreement does. Respect here comes before understanding."
"uranus","7","sun","10","Съюзът ви е и работен и хората го виждат. Заедно правите нещо, което не е правено така. Само дайте си вечер без план.","Your union is a working one too and people see it. Together you make something that has not been made that way before. Just give yourselves an evening with no plan."
"uranus","7","sun","11","Приятел ви става партньор и обратно, и вие не разделяте двете. Кръгът ви е част от връзката. Само пазете нещо само за двама.","A friend becomes a partner and the other way round, and you do not separate the two. Your circle is part of the relationship. Just keep something for the two of you alone."
"uranus","7","sun","12","Има връзка, за която не разказвате на никого. Обвързването ви е тихо и по свои правила. Кажете си истината, дори когато не я казвате на другите.","There is a relationship you tell nobody about. Your commitment is quiet and on your own terms. Tell yourself the truth, even when you tell nobody else."
"uranus","7","moon","1","Настроението ви се променя от близостта и вие го усещате веднага. Искате човек до себе си и въздух около себе си. Кажете това, вместо да се отдалечавате.","Your mood changes with closeness and you feel it at once. You want somebody beside you and air around you. Say that instead of drifting away."
"uranus","7","moon","2","Спокойни сте, когато и двамата можете да си тръгнете. Зависимостта ви тежи повече от липсата. Кажете си числата рано и без страх.","You are calm when either of you could leave. Depending on somebody weighs on you more than not having them. Say the numbers early and without fear."
"uranus","7","moon","3","Разбирате се на приливи — днес всичко се казва, утре мълчите. Обиждате се тихо и после звъните. Обадете се първи.","You understand each other in tides — today everything gets said, tomorrow you go quiet. You take offence silently and then call. Be the first to call."
"uranus","7","moon","4","Живеете заедно, но всеки с ъгъла си. Домашният ред се сменя често и вие се приспособявате. Само не местете всичко наведнъж.","You live together, each with your own corner. The domestic order changes often and you adapt. Just do not move everything at once."
"uranus","7","moon","5","Влюбвате се бързо и се разстройвате също така. Другият ви носи лекота, която сами не си давате. Кажете какво искате направо.","You fall in love fast and get upset just as fast. The other person brings you a lightness you refuse yourself. Say what you want directly."
"uranus","7","moon","6","Обичта в двойката е в дребните услуги и в свободата да ги правите когато искате. Ежедневието ви е споделено, но не разписано. Кажете кога сте уморени.","Affection in your pair is in small favours and in the freedom to do them when you feel like it. Your daily round is shared but not scheduled. Say when you are tired."
"uranus","7","moon","7","Тук чувството иска и близост, и разстояние наведнъж. Настроението ви следва другия по-силно, отколкото признавате. Тук е добре да имате своя вечер.","Here the feeling wants closeness and distance at once. Your mood follows the other more strongly than you admit. It helps here to have an evening of your own."
"uranus","7","moon","8","Усещате обрата, преди да е дошъл, и се стягате предварително. Общото ви е емоционално и парично наведнъж. Извадете го на светло рано.","You sense the upheaval before it arrives and you brace in advance. What you share is emotional and financial at once. Bring it into the light early."
"uranus","7","moon","9","Партньорът ви е далеч или е от друго място и това ви и тегли, и тежи. Домът ви се мести с него. Тук новото място също може да е дом.","Your partner is far away, or from somewhere else, and it both pulls you and weighs on you. Your home moves with them. The new place can be home here too."
"uranus","7","moon","10","Пред хора държите фасадата, а вкъщи е различно. Носите тревога за това как изглежда двойката ви. Кажете вътре как е наистина.","In public you keep the front up and at home it is different. You carry worry about how your pair looks. Inside, say how it really is."
"uranus","7","moon","11","Приятелите ви са свидетели и понякога съдии на връзката. Кръгът ви влиза в двойката. Пазете едно решение само за двама.","Your friends are witnesses and sometimes judges of the relationship. Your circle gets inside the pair. Keep one decision for the two of you alone."
"uranus","7","moon","12","Има премълчано между вас и то е по-старо от вас двамата. Усещате го, дори когато никой не го отваря. Отворете го тихо.","There is something unspoken between you and it is older than the two of you. You feel it even when nobody opens it. Open it quietly."
"uranus","7","mercury","1","Свързвате се през разговор и се разделяте през мълчание. Другият ви дава темата, вие идеята. Само записвайте това, което сте решили.","You attach through conversation and part through silence. They give you the subject and you give the idea. Just write down whatever you decided."
"uranus","7","mercury","2","Уговаряте общото с числа и това ви пази. Партньорът говори, вие проверявате. Каквото не е записано, ще се спори следващия месец.","You settle what is shared with figures and it protects you. The partner talks and you check. Whatever is not written will be argued next month."
"uranus","7","mercury","3","Тук разговорът е връзката: спорите, обяснявате, започвате отново. Скучният човек не ви държи и седмица. Само не бъркайте интереса с чувство.","Here the conversation is the relationship: you argue, explain, begin again. A dull person will not hold you for a week. Just do not mistake interest for feeling."
"uranus","7","mercury","4","Домашните решения се вземат в дълъг разговор и се променят два пъти. Планът ви е общ и подвижен. Обявявайте само готовото.","Household decisions get taken in a long conversation and change twice. Your plan is shared and mobile. Announce only what is settled."
"uranus","7","mercury","5","Флиртувате с идеи и точно там сте най-добри. Влюбвате се в остроумието. Само не обещавайте в разгара на разговора.","You flirt with ideas and that is where you are best. You fall for wit. Just do not promise in the heat of the conversation."
"uranus","7","mercury","6","Заедно организирате живота като проект, който сами сте измислили. Списъците ви са общи. Само не превръщайте двойката в екип без почивка.","Together you organise life like a project you invented yourselves. Your lists are shared. Just do not turn the pair into a team with no rest."
"uranus","7","mercury","7","Тук всичко се решава с думи и вие държите на това. Мълчанието ви е по-опасно от спора. Каквото не е казано, ще излезе накриво.","Here everything gets settled in words and you insist on it. Silence is more dangerous for you than an argument. Whatever is not said will come out crooked."
