"planet","house","ruler","ruler_house","bg","en"
"mercury","10","mercury","10","Името ви се прави с думи и вие го знаете. Работата, разговорите, документите — всичко минава през вашата глава и никой не решава вместо вас. Точно затова една небрежна дума тежи повече, отколкото ви се струва.","Your name is made with words, and you know it. The work, the talks, the paperwork all pass through your head and nobody decides in your place. That is exactly why one careless word weighs more than you think."
"mercury","10","sun","9","Говорите и пишете за работа, но посоката ви идва отдалеч — от книга, от чужда страна, от учител. Каквото сте научили извън родното си място, то после носи името ви. Оставите ли ученето, спира и напредъкът.","You speak and write for a living, yet the direction comes from far off — a book, a foreign country, a teacher. Whatever you learned away from where you grew up is what later carries your name. Stop learning and the progress stops too."
"mercury","10","sun","10","Хората ви познават по това, което знаете, и така е редно. Издигате се, като обяснявате, преговаряте или водите — тихо просто не се получава. Само не оставяйте гордостта да говори преди вас.","People know you for what you know, and that is as it should be. You rise by explaining, negotiating or leading — staying quiet simply does not work for you. Just do not let pride speak before you do."
"mercury","10","sun","11","Работата ви върви на приказка, но вратите ги отварят приятели и покровители. Един силен човек в кръга ви струва повече от три обяви. Пазете тези връзки чисти — през тях минава напредъкът ви.","Your work runs on talk, but the doors are opened by friends and patrons. One strong person in your circle is worth more than three job ads. Keep those ties clean — your progress runs through them."
"mercury","10","venus","7","Изкарвате хляба с думи, а сделката се затваря от другата страна на масата. Клиентът, съдружникът, съпругът решава докъде ще стигнете. Учтивостта ви тук е инструмент, не любезност.","You earn your bread with words, and the deal closes on the other side of the table. A client, a business partner, a spouse decides how far you get. Your politeness here is a tool, not a nicety."
"mercury","10","venus","8","Приятно говорите, но парите за работата ви идват от чужд джоб — заем, дял, наследство, чужд бюджет. Умеете да водите деликатни разговори за суми, които не са ваши. Четете договора докрай, дори когато отсреща се усмихват.","You speak pleasantly, but the money behind your work comes from somebody else's pocket — a loan, a share, an inheritance, another budget. You know how to hold delicate conversations about sums that are not yours. Read the contract to the end, even when the other side is smiling."
"mercury","10","venus","9","Красивото говорене ви храни, а посоката е навън — език, далечен клиент, ново учене. Печелите, когато превеждате едното на другото, буквално или не. Стойте близо до хора, които знаят повече от вас.","Speaking well feeds you, and the direction is outward — a language, a distant client, more study. You gain when you translate one thing into another, literally or not. Stay near people who know more than you do."
"mercury","10","venus","10","Умеете да се харесате, докато говорите, и това е половината от успеха ви. Работата ви живее от добро име, приятен глас и точна дума. Внимавайте да не останете само обвивка — питат ви и по същество.","You know how to be liked while you talk, and that is half of your success. Your work lives on a good name, a pleasant voice and the right word. Careful not to end up as only wrapping — you get asked about substance too."
"mercury","10","venus","11","Хубавите ви думи вървят най-далеч сред своите — компания, колеги, познати на познати. Едно име, подадено от приятел, ви върши работа за месеци напред. Не смесвайте обаче дружбата с уговорката.","Your good words travel furthest among your own — a company, colleagues, friends of friends. One name passed on by a friend serves you for months ahead. Do not mix friendship with the agreement, though."
"mercury","10","venus","12","Знаят ви по думите, а най-хубавото вършите, когато никой не гледа. Тихата работа зад кулисите ви подхожда повече от светлината на сцената. Пазете се само от обещания, дадени между четири очи и без свидетел.","You are known by your words, yet you do your best work when nobody is watching. Quiet work behind the scenes suits you more than the light of the stage. Just beware of promises made face to face with no witness."
