"planet","house","ruler","ruler_house","bg","en"
"saturn","10","saturn","10","Изкачването ви е дълго и всяко стъпало е извоювано. Ставате човекът, на когото разчитат, точно защото не сте се проваляли. Тук няма кой да ви издигне по бързия път — вие сте и стълбата, и този, който я носи.","Your climb is long and every step was fought for. You become the one people rely on precisely because you have not failed. Nobody lifts you by the fast route here: you are both the ladder and the one carrying it."
"saturn","10","sun","1","Поели сте отговорност рано и оттогава не сте я оставяли. Хората ви виждат сериозни, преди да сте казали дума. Само дайте си право да сгрешите веднъж.","You took on responsibility early and have never put it down. People see you as serious before you have said a word. Just grant yourself the right to be wrong once."
"saturn","10","sun","2","Позицията ви трябва да плаща, иначе не я държите. Растете бавно и без дългове. Само поискайте увеличението, вместо да го чакате.","Your position has to pay, otherwise you do not keep it. You grow slowly and without debts. Just ask for the raise instead of waiting for it."
"saturn","10","sun","3","Не се продавате добре и това ви е забавяло. Работата ви говори, но само пред внимателните. Направете списък с постигнатото и го покажете.","You do not sell yourself well and it has slowed you down. Your work speaks, but only to attentive people. Make a list of what you achieved and show it."
"saturn","10","sun","4","Домашно задължение ви е държало на място. Растете по-бавно, защото носите и друг. Кажете тази цена на глас поне веднъж.","A household obligation has kept you in place. You grow more slowly because you are carrying somebody else too. Say that price out loud at least once."
"saturn","10","sun","5","Талантът ви става професия и там го признават. Радостта чака резултата. Дайте си право да се зарадвате по средата.","Your talent becomes a profession and that is where it is recognised. Gladness waits for the result. Grant yourself the right to be glad halfway."
"saturn","10","sun","6","Изкачвате се с изпипана работа и с издържани смени. Правите го както трябва, дори когато никой не гледа. Само не мерете себе си с преумора.","You climb by work done properly and shifts endured. You do it right even when nobody is watching. Just do not measure yourself by overwork."
"saturn","10","sun","7","Позицията ви зависи от договор и от човек, който държи на условия. Шефът или съдружникът е строг, но ясен. Каквото не е уговорено, ще излезе в лош момент.","Your position depends on a contract and on somebody who insists on terms. The boss or the associate is strict but clear. Whatever is not agreed will surface at a bad moment."
"saturn","10","sun","8","Поверяват ви чужди средства, защото сте човек без история. Всяка проверка минава чисто. Едно съмнение тук струва повече от една грешка.","Other people's funds are entrusted to you because you have no history. Every inspection comes back clean. One suspicion here costs more than one mistake."
"saturn","10","sun","9","Вратата ви се отваря с документ, който вземате дълго. Ученето е бавно, но после никой не спори. Тук закъснението купува тежест.","Your door opens with a certificate that takes a long time to get. The study is slow, and afterwards nobody argues. Delay here buys weight."
"saturn","10","sun","10","Тук всичко е на място: отговорността ви отива и вие го знаете. Хората ви дават властта, защото не бързате с нея. Само не се сливайте изцяло с поста.","Here everything sits in place: responsibility suits you and you know it. People hand you the authority because you are not in a hurry with it. Just do not merge entirely with the post."
"saturn","10","sun","11","Влизате в големи начинания само с проверени хора. Кръгът ви е малък и точно затова издържа. Тук един отказ навреме ви е спестявал години.","You go into large undertakings only with tested people. Your circle is small and that is exactly why it holds. One timely refusal here has saved you years."
"saturn","10","sun","12","Най-важната ви работа се случва там, където никой не води протокол. Години наред резултатът излиза под чуждо име и вие го преглъщате. Поискайте своето — само вие знаете какво е било.","Your most important work happens where nobody keeps a record. For years the result goes out under somebody else's name and you swallow it. Ask for yours — only you know what it took."
"saturn","10","moon","1","Носите отговорност и се притеснявате как изглеждате с нея. Настроението ви влиза в работата, макар да го криете. Тук режимът пази кариерата.","You carry responsibility and worry about how you look with it. Your mood gets into the work even though you hide it. Routine protects the career here."
"saturn","10","moon","2","Държите позицията, защото носи сигурност, не защото ви радва. Тревогата ви идва през пари. Един месец резерва ви прави по-смели.","You keep the position because it brings security, not because it pleases you. Your worry arrives through money. One month's cushion makes you braver."
"saturn","10","moon","3","Работата ви идва през познати и препоръки, не през обяви. Не се хвалите и това ви забавя. Обадете се първи поне веднъж.","Your work comes through acquaintances and recommendations, not advertisements. You do not boast and it slows you down. Be the first to call at least once."
"saturn","10","moon","4","Домът и работата ви теглят в различни посоки и вие носите двете. Пред хората държите фасадата. Кажете вкъщи колко ви е.","Home and work pull you in different directions and you carry both. In public you keep the front up. Say at home how much it is."
"saturn","10","moon","5","Работата ви трябва да носи и малко радост, иначе изстивате. Показвате направеното сдържано. Позволете си да се похвалите веднъж.","Your work has to carry a little gladness, otherwise you go cold. You show what you made with restraint. Allow yourself to boast once."
"saturn","10","moon","6","Издигате се, защото сте на място всеки ден, а не защото сте блеснали. Умората ви личи по лицето, преди да я кажете. Пазете съня си като служебен ресурс.","You rise because you are there every day, not because you dazzled anybody. The tiredness shows on your face before you mention it. Guard your sleep as if it were part of the job."
"saturn","10","moon","7","Позицията ви минава през човек, който вярва във вас. Настроението му влиза в решенията ви. Тук е добре да имате и свой критерий.","Your position goes through somebody who believes in you. Their mood gets into your decisions. It helps here to hold a standard of your own."
"saturn","10","moon","8","Работите с чужди пари и носите тревогата вкъщи. Усещате измамата рано и рядко бъркате. Оставяйте част от товара в офиса.","You work with other people's money and bring the worry home. You sense deception early and are rarely wrong. Leave part of the load at the office."
"saturn","10","moon","9","Иска ви се работа със смисъл и с малко простор. Дребните задачи без причина ви гасят. Тук едно пътуване годишно ви държи.","You want work with meaning and a little space in it. Small tasks with no reason put you out. One journey a year keeps you going here."
"saturn","10","moon","10","Мнението на хората ви влиза под кожата, макар да не го показвате. Носите отговорност и се тревожите за нея. Свикнете ли, това ще ви е силата.","Other people's opinion gets under your skin even though you do not show it. You carry responsibility and worry about it. Once you get used to it, it will be your strength."
"saturn","10","moon","11","Кариерата ви върви през малко хора и дълги отношения. Не разчитате на нови познанства. Тук едно старо доверие отваря повече от нова визитка.","Your career runs through few people and long relationships. You do not count on new acquaintances. One old trust opens more here than a new business card."
"saturn","10","moon","12","Работите тихо и растете незабелязано. Има умора, за която не казвате на никого. Кажете я на един човек.","You work quietly and grow unnoticed. There is a tiredness you tell nobody about. Tell one person."
"saturn","10","mercury","1","Говорите точно и не обещавате пред хора. Умът ви е бавен, но не пропуска нищо. Само не изчаквайте, докато решат вместо вас.","You speak exactly and make no promises in public. Your mind is slow and it misses nothing. Just do not wait until it is decided for you."
