"planet","house","ruler","ruler_house","bg","en"
"neptune","3","sun","1","Говорите с образи и хората помнят усещането, не думите. Обясненията ви са красиви и трудни за проверка. Тук едно конкретно изречение ви прави разбран.","You speak in images and people remember the feeling rather than the words. Your explanations are beautiful and hard to verify. One concrete sentence here makes you understood."
"neptune","3","sun","2","Продавате с разказ, не с числа, и това работи до срока. Умеете да опишете стойност, която не се вижда. Само сложете цената в началото.","You sell with a story rather than figures, and it works until the deadline. You can describe a value that cannot be seen. Just put the price at the beginning."
"neptune","3","sun","3","Тук всичко е на място: чувате повече, отколкото се казва. Хората идват при вас, за да ги изслушате. Само не приемайте чуждото за свое.","Here everything sits in place: you hear more than is said. People come to you to be listened to. Just do not take what is theirs for your own."
"neptune","3","sun","4","Вкъщи са говорили полуистини и вие сте се научили да четете между редовете. Знаете нещо, което не е било казано. Кажете го спокойно и веднъж.","At home half-truths were spoken and you learned to read between the lines. You know something that was never said. Say it calmly, and once."
"neptune","3","sun","5","Разказвате истории и децата ви слушат със зяпнала уста. Учите с картини, не с правила. Само проверявайте фактите.","You tell stories and children listen open-mouthed. You teach with pictures rather than rules. Just check the facts."
"neptune","3","sun","6","Работата ви е с думи и с търпение и вие го давате. Слушате хора цял ден и после сте празни. Оставяйте последния час за тишина.","Your work is words and patience and you supply both. You listen to people all day and end up empty. Leave the last hour for silence."
"neptune","3","sun","7","Разбирате партньора без думи и после се дразните, че той не ви разбира. Мълчаливите уговорки не са уговорки. Кажете едно нещо изрично.","You understand your partner without words and then resent that they do not understand you. Unspoken arrangements are not arrangements. Say one thing explicitly."
"neptune","3","sun","8","Питате внимателно и чувате отговора под отговора. Хората ви казват неща, които не са планирали. Тук дискретността ви е задължение.","You ask carefully and hear the answer beneath the answer. People tell you things they had not planned to. Discretion here is an obligation."
"neptune","3","sun","9","Учите се от неща, които не се доказват, и стигате далеч. Далечното ви говори на език без думи. Тук едно конкретно четиво ще ви заземи.","You learn from things that cannot be proved and you get far. The far-away speaks to you in a language without words. One concrete piece of reading will ground you here."
"neptune","3","sun","10","Хората ви слушат, защото звучите убедено. Името ви е в тона. Само не обещавайте, за да звучи добре.","People listen to you because you sound convinced. Your name is in the tone. Just do not promise for the sake of how it sounds."
"neptune","3","sun","11","Идеите ви идват в разговор и се разтварят в общото. Не помните чия е била мисълта. Записвайте своите.","Your ideas arrive in conversation and dissolve into the collective. You do not remember whose thought it was. Write your own down."
"neptune","3","sun","12","Пишете си неща, които не казвате на никого. Има разбиране, което стои готово от години. Дайте го на един човек.","You write things you tell nobody. There is an understanding that has been ready for years. Give it to one person."
"neptune","3","moon","1","Настроението ви влиза в думите и хората чуват него, не съдържанието. Говорите различно според деня. Тук е добре да не пишете в разгара.","Your mood gets into the words and people hear that rather than the content. You speak differently depending on the day. Better here not to write in the heat of it."
"neptune","3","moon","2","Говорите за пари неохотно и обикновено късно. Тревогата ви се събира в мълчание. Кажете едно число и приключете.","You talk about money reluctantly and usually late. Your worry gathers in silence. Give one figure and be done."
"neptune","3","moon","3","Тук близките и настроението ви са едно. Обиждате се тихо и после чакате да се сетят. Обадете се първи.","Here the people close by and your mood are one thing. You take offence quietly and then wait to be guessed at. Be the first to call."
"neptune","3","moon","4","Вкъщи сте усещали неизказаното от малък. Носите семейни настроения, които не са ваши. Оставете част от тях на този, чиито са.","At home you were sensing the unspoken as a child. You carry family moods that are not yours. Leave part of them with the person they belong to."
"neptune","3","moon","5","Оживявате, когато има кой да ви слуша без бързане. Децата и близките ви носят темите. Без събеседник се затваряте.","You come alive when somebody listens without hurrying. Children and the people close by bring you the subjects. With no listener you close up."
"neptune","3","moon","6","Прекалено много разговори ви изморяват повече от работата. Носите чужди тревоги от деня. Затворете телефона за два часа.","Too many conversations tire you more than the work does. You carry other people's worries home from the day. Turn the phone off for two hours."
"neptune","3","moon","7","Разбирате един човек по-добре от всички и точно там сте уязвими. Настроението му влиза в думите ви. Кажете какво искате направо.","You understand one person better than anybody and that is exactly where you are vulnerable. Their mood gets into your words. Say what you want directly."
"neptune","3","moon","8","Чувате в чуждия глас това, което той още не е признал. После не можете да го докажете и все пак сте прави. Тук е добре да питате, вместо да намеквате.","You hear in somebody's voice what they have not yet admitted. Afterwards you cannot prove it and you are still right. Better here to ask than to hint."
"neptune","3","moon","9","Разказвате за места, на които не сте били, и звучите като човек, който е бил. Мечтата ви е по-подробна от билета. Купете билета.","You talk about places you have never been to and you sound like somebody who has. Your dream is more detailed than the ticket. Buy the ticket."
"neptune","3","moon","10","Пред хора се усещате прозрачен и това ви изтощава. Мнението им влиза в вас без филтър. Не четете всичко за себе си.","In public you feel transparent and it exhausts you. Their opinion gets into you unfiltered. Do not read everything said about you."
"neptune","3","moon","11","В компания говорите с чужди думи, без да го забелязвате. Настроението на групата излиза от вашата уста. Замълчете една вечер и вижте какво остава от вас.","In company you speak in other people's words without noticing. The group's mood comes out of your mouth. Stay quiet for one evening and see what is left of you."
"neptune","3","moon","12","Въртите изречения нощем и не ги казвате никога. Има тъга от неказани думи. Кажете едно от тях.","You turn sentences over at night and never say them. There is a sadness made of unsaid words. Say one of them."
"neptune","3","mercury","1","Мислите с картини и после търсите думите. Забравяте детайли, които сте знаели. Записвайте — това не е слабост.","You think in pictures and then look for the words. You forget details you knew. Write them down — that is not a weakness."
"neptune","3","mercury","2","Умът ви прави пари от разказ и от обяснение. Знаете как да опишете нещо неосезаемо. Само сложете срок и цена.","Your mind makes money out of story and explanation. You know how to describe something intangible. Just set a date and a price."
"neptune","3","mercury","3","Тук главата и мъглата са едно: улавяте всичко и подреждате малко. Хората ви казват повече, отколкото са искали. Записвайте най-важното веднага.","Here the head and the mist are one thing: you catch everything and file little of it. People tell you more than they meant to. Write the important part down at once."
"neptune","3","mercury","4","Уговорките вкъщи остават неясни и после се спори. Мислите за плана, но не го казвате. Кажете едно конкретно нещо.","Household arrangements stay vague and then get argued over. You think about the plan without saying it. Say one concrete thing."
"neptune","3","mercury","5","Измисляте истории и хората ги помнят. Учите се, като си представяте. Само проверявайте фактите преди да ги разкажете.","You invent stories and people remember them. You learn by imagining. Just check the facts before telling them."
"neptune","3","mercury","6","Работата ви иска точност, която ви идва трудно. Хващате настроението на екипа веднага. Проверявайте детайла два пъти.","Your work wants an accuracy that comes hard to you. You catch the team's mood at once. Check the detail twice."
"neptune","3","mercury","7","Мълчаливите уговорки с партньора се разпадат при първия стрес. Той чува друго, вие сте казали трето. Запишете важното.","Unspoken arrangements with a partner fall apart at the first stress. They heard one thing and you said another. Write the important part down."
"neptune","3","mercury","8","Питате за скритото и получавате отговори, които не сте искали. Умът ви върви към дълбокото. Тук е добре да не носите всичко.","You ask about what is hidden and get answers you did not want. Your mind moves towards the deep. Better here not to carry all of it."
"neptune","3","mercury","9","Учите чужди езици по усещане, не по правила. Далечното ви идва лесно. Само задълбочете едно нещо.","You learn foreign languages by feel rather than by rules. The far-away comes easily to you. Just go deeper into one thing."
"neptune","3","mercury","10","Обяснявате така, че хората виждат картина, и плащат за това. Името ви е в разказа. Само не обещавайте срок в разгара.","You explain so that people see a picture, and they pay for it. Your name is in the telling. Just do not promise a deadline in the heat of it."
"neptune","3","mercury","11","Идеите ви се раждат в компания и после не се знае чии са. Говорите щедро. Записвайте своите отделно.","Your ideas are born in company and afterwards nobody knows whose they are. You speak generously. Keep your own written down separately."
"neptune","3","mercury","12","Мислите нощем и най-точното ви идва тогава. Има завършена идея, която не е казана. Дайте я на един човек.","You think at night and your most exact thought comes then. There is a finished idea that has never been said. Give it to one person."
"neptune","3","venus","1","Гласът ви успокоява хората, преди да сте казали нещо смислено. Мекотата ви е истинска и се използва лесно. Кажете едно ясно изречение и вижте кой остава.","Your voice calms people before you have said anything meaningful. Your softness is genuine and easily used. Say one clear sentence and see who stays."
"neptune","3","venus","2","Приказката ви носи пари, ако сложите цена. Умеете да опишете красиво нещо. Кажете сумата, преди да сте започнали.","Your talk brings money once you put a price on it. You can describe a thing beautifully. Say the sum before you start."
