"planet","house","ruler","ruler_house","bg","en"
"mars","2","sun","1","Парите ви се вземат с натиск, но кой ще ги вземе, се решава от това как влизате в стаята. Държите се като човек, който няма да отстъпи, и точно затова ви плащат. Снишите ли се за месец, веднага го усещате в джоба.","Money here is taken by force, but who does the taking is settled by how you walk into a room. You carry yourself like someone who will not back down, and that is exactly why people pay you. Shrink for a month and your pocket notices at once."
"mars","2","sun","2","Каквото притежавате, е спечелено на бой и вие сте единственият с думата по него. Гордеете се с изкараното и точно затова съветите ви идват накриво. Няма кой да ви хване ръката, когато решите да похарчите всичко наведнъж.","What you own was won in a fight and you are the only one with a say over it. You are proud of the earning, which is why advice lands badly. And nobody catches your hand when you decide to spend the lot in one go."
"mars","2","sun","3","Биете се за своето, а последната дума пада там, където се говори — при брат, сестра или някого от квартала. Едно обаждане ви отваря сделката, един спор ви я затваря. Говорете уверено, но не бъдете първият, който вдига тон.","You fight for what is yours, and the last word falls where the talking happens — a sibling, a neighbour, someone a street away. One phone call opens the deal and one argument closes it. Speak with confidence, but do not be the first to raise your voice."
"mars","2","sun","4","Изкарвате с напор, а сметките се решават под покрива, в който сте израснали. Един родител, един имот, едно семейно име тежат повече от заплатата ви. Държите здраво своето точно защото знаете какво е било там.","You earn by pushing hard, and the accounts are settled under the roof you grew up in. A parent, a property, a family name weigh more than your salary. You hold your own tightly precisely because you know how it was there."
"mars","2","sun","5","Хвърляте се към парите и обикновено ги хващате, а после всичко отива за нещо, което ви радва. Дете, любов, залог — там се решава колко ще остане до края на месеца. Играйте, само не с последното.","You lunge at money and usually catch it, and then it all goes on something that gives you pleasure. A child, a love, a wager — that is where it is decided how much survives to month's end. Play, just not with the last of it."
"mars","2","sun","6","Своето си го изкарвате със сила, а колко ще е, се вижда в обикновения работен ден. Има ли ред и има ли кой да признае свършеното, влиза; изчезне ли признанието, губите желание и почвате да бързате напразно. Тялото ви плаща първо за това бързане.","You get what is yours by force, and how much shows in the ordinary working day. With order, and with someone who notices what you finished, the money comes; when the recognition goes you lose appetite and start rushing for nothing. Your body pays for that rushing first."
"mars","2","sun","7","Вземате със зъби, но насреща винаги стои човек, който държи другия край. Партньор, клиент или съдружник казва последната цифра и вие се опитвате да я преместите. Спорът тук е нормален; уговорката на хартия е задължителна.","You take with your teeth, but someone is always holding the other end. A partner, a client, a co-owner names the final figure and you try to move it. Arguing here is normal; putting it in writing is not optional."
"mars","2","sun","8","Печелите с напор, а голямото стои в чужд сейф. Наследство, заем, обща каса — там се решава дали ще дишате или ще броите. Поискайте своето, преди да е станало неудобно да го споменете.","You earn by pushing, and the big money sits in someone else's safe. An inheritance, a loan, a shared account — that decides whether you breathe or count. Ask for your share before it gets awkward to mention."
"mars","2","sun","9","Каквото имате, сте го извоювали, а по-нататък се печели навън — друг град, друга държава, непозната материя. В познатото ви става тясно и джобът се стеснява с вас. Един изпит или един билет тук връщат повече, отколкото струват.","What you have you fought for, and the next stretch is earned away from home — another city, another country, an unfamiliar subject. The familiar turns narrow and your pocket narrows with it. An exam or a ticket returns more here than it costs."
"mars","2","sun","10","Хващате парите бързо, а таванът им е закачен за длъжността ви. Изкачите ли едно стъпало, сумата се вдига с вас; забуксувате ли, започвате да настъпвате хора без нужда. Как ви виждат отвън е ценово условие.","You grab money fast, and its ceiling is hooked to your position. Climb one step and the figure climbs with you; stall and you start treading on people for no reason. How the world sees you is a price condition."
