"planet","house","ruler","ruler_house","bg","en"
"neptune","8","sun","1","Усещате чуждата болка като своя и не знаете къде свършва вашата. Влизате дълбоко в хората и после ви трябва време. Тук е добре да излизате, преди да сте се удавили.","You feel other people's pain as your own and do not know where yours ends. You go deep into people and then need time. Better here to come out before you have drowned."
"neptune","8","sun","2","Чужди пари минават през вас и границата им е неясна. Дават ви, без да пишат, и вие приемате. Тук документът пази и двете страни.","Other people's money passes through you and the boundary is unclear. They give without writing anything down and you accept. A document here protects both sides."
"neptune","8","sun","3","Питате за неудобното тихо и получавате повече, отколкото сте искали. Хората ви казват неща, които не са планирали. Носете само нужното.","You ask the awkward thing quietly and get more than you wanted. People tell you things they had not planned to. Carry only what is needed."
"neptune","8","sun","4","Има семейна загуба, която стои в мъгла и никой не я назовава. Усетили сте я от малък. Кажете я веднъж и стените олекват.","There is a family loss that stays in the fog and nobody names it. You sensed it as a child. Say it once and the walls lighten."
"neptune","8","sun","5","Обичате дълбоко и рискувате повече, отколкото признавате. Страстта ви размива границите. Тук е добре да знаете кой плаща.","You love deeply and risk more than you admit. Your passion blurs the boundaries. Know here who is paying."
"neptune","8","sun","6","Работата ви е с хора в криза и вие оставате спокойни в нея. Носите чужди истории и после не спите. Оставяйте част от тях в сградата.","Your work is with people in crisis and you stay calm inside it. You carry other people's stories and then do not sleep. Leave part of them in the building."
"neptune","8","sun","7","Общото с партньора минава през доверие, което давате цяло. Той решава, вие приемате. Тук едно ясно споразумение пази и двама ви.","What is shared with a partner runs through trust that you give whole. They decide and you accept. One clear agreement here protects you both."
"neptune","8","sun","8","Тук всичко е на място: влизате там, където другите не искат да гледат. Хората ви поверяват тежкото си. Само не носете всичко без свидетел.","Here everything sits in place: you go where others do not want to look. People entrust you with their heavy things. Just do not carry it all with no witness."
"neptune","8","sun","9","Тежкото знание ви идва отдалеч или през загуба. Вярата ви е минала през нещо, което не се обяснява. Тук истината е по-скъпа от спокойствието.","The heavy knowledge reaches you from far away, or through a loss. Your faith went through something that resists explanation. Truth here is more expensive than calm."
"neptune","8","sun","10","Работите с чужди средства и хората ви вярват без проверка. Името ви е в дискретността. Едно изпуснато изречение струва скъпо.","You work with other people's funds and they trust you without checking. Your name is in the discretion. One sentence let slip is expensive."
"neptune","8","sun","11","Общите каси с приятели се държат на доверие и на нищо друго. Влизате заради хората. Уговаряйте, докато всички са в добро настроение.","Common funds with friends run on trust and nothing else. You go in for the people. Put it in writing while everybody is still in a good mood."
"neptune","8","sun","12","Носите чужди загуби тихо и никой не подозира колко. Промените ви минават без свидетели. Кажете едно нещо на един човек.","You carry other people's losses quietly and nobody suspects how many. Your changes pass without witnesses. Say one thing to one person."
"neptune","8","moon","1","Усещате кога някой ще си отиде, преди да го е казал. Носите предчувствия, които не можете да докажете. Тук е добре да питате, вместо да чакате.","You sense when somebody is about to leave before they have said so. You carry premonitions you cannot prove. Better here to ask than to wait."
"neptune","8","moon","2","Общата сметка ви буди нощем и вие не я гледате. Тревогата ви е по-голяма от числото. Погледнете го и олеква.","A shared account wakes you at night and you do not look at it. Your worry is bigger than the figure. Look at it and it eases."
"neptune","8","moon","3","Роднините ви разказват тежки неща и вие ги задържате. Информацията идва отблизо и не си отива. Не предавайте чуждото нататък.","Relatives tell you heavy things and you retain them. The information comes from nearby and does not leave. Do not pass on what is not yours."
"neptune","8","moon","4","Има премълчана загуба в рода и вие сте я поели вместо всички. Никой не ви е обяснил какво е било. Кажете я на един човек и олеква.","There is an unspoken loss in the family and you took it on for everybody. Nobody ever explained what happened. Say it to one person and it eases."
"neptune","8","moon","5","Обичате дълбоко и ревнувате тихо и без доказателство. Има загуба, която е затворила сърцето ви наполовина. Кажете я.","You love deeply and are jealous quietly and without evidence. There is a loss that closed your heart halfway. Say it."
"neptune","8","moon","6","Носите чуждите болки вкъщи и после не можете да спите. Усещате кой ще се разболее. Оставяйте част от това на вратата.","You bring other people's pains home and then cannot sleep. You sense who is about to fall ill. Leave part of it at the door."
"neptune","8","moon","7","Ревнувате партньора и после се сърдите на себе си, защото няма основание. Близостта размива границите. Тук честният разговор върши повече от контрол.","You are jealous of your partner and then annoyed with yourself, because there is no reason. Closeness blurs the boundaries. An honest conversation does more here than control."
"neptune","8","moon","8","Тук усещането е дълбоко и точно и вие не пропускате нищо. Привързвате се силно и трудно пускате. Дайте си почивка от дълбокото.","Here the sensing is deep and exact and you miss nothing. You attach strongly and let go with difficulty. Take a rest from the depths."
"neptune","8","moon","9","Търсите обяснение на тежкото в неща, които не се доказват. Утехата идва отдалеч. Тук вярата ви работи, стига да не иска доказателство.","You look for an explanation of the heavy thing in what cannot be proved. Consolation comes from far away. Your faith works here, as long as it does not demand evidence."
"neptune","8","moon","10","Работите с чужди пари и се тревожите какво биха казали. Носите отговорност, която не е ваша. Кажете я на един човек.","You work with other people's money and worry what they might say. You carry a responsibility that is not yours. Say it to one person."
"neptune","8","moon","11","Приятели ви търсят при криза и вие отивате веднага. Общата каса ви държи буден. Само не бъдете каса за всички.","Friends come to you in a crisis and you go at once. The common fund keeps you awake. Just do not be everybody's cash box."
"neptune","8","moon","12","Носите стара загуба и не я обсъждате с никого. Тъгата ви идва на вълни, без повод. Кажете я на един човек и ще намалее.","You carry an old loss and discuss it with nobody. Your sadness arrives in waves, with no occasion. Say it to one person and it lessens."
"neptune","8","mercury","1","Питате внимателно и чувате повече, отколкото са казали. Умът ви върви към скритото и го намира. Носете само това, което ви е нужно.","You ask carefully and hear more than was said. Your mind moves towards what is hidden and finds it. Carry only what you need."
"neptune","8","mercury","2","Броите чуждите пари неохотно и после откривате разлика. Знаете, че нещо не се връзва. Проверете го днес, не следващия месец.","You count other people's money reluctantly and then find a discrepancy. You know something does not add up. Check it today, not next month."
"neptune","8","mercury","3","Уреждате наследства и дългове с роднини и всеки помни различно. Говорите меко и после се спори. Пишете кратко след всеки разговор.","You settle inheritances and debts with relatives and each of you remembers it differently. You speak softly and then it gets argued. Write briefly after every conversation."
"neptune","8","mercury","4","Има домашен документ, който отлагате да прочетете. Знаете, че там ще намерите нещо неприятно. Прочетете го и приключете.","There is a household document you keep postponing reading. You know you will find something unpleasant in it. Read it and be done."
"neptune","8","mercury","5","Играете с риск и с въображение и не помните къде е границата. Питате за интимното с любопитство. Тук любопитството струва пари.","You play with risk and imagination and cannot remember where the line is. You ask about intimate things out of curiosity. Curiosity costs money here."
"neptune","8","mercury","6","Работите с чужди сметки и виждате какво е скрито. Хващате несъответствието по усещане. Проверявайте го с числа.","You work with other people's accounts and see what is hidden. You catch the discrepancy by instinct. Verify it with figures."
"neptune","8","mercury","7","Преговаряте за общи пари и приемате обещание вместо клауза. Партньорът говори, вие вярвате. Прочетете, преди да подпишете.","You negotiate about shared money and accept a promise in place of a clause. The partner talks and you believe. Read it before you sign."
"neptune","8","mercury","8","Тук умът ви е в дълбокото и стига до неща, за които не сте питали. Разбирате мотиви по-добре от хората, които ги имат. Тук дискретността е задължение.","Here your mind is in the depths and reaches things you never asked about. You understand motives better than the people who have them. Discretion here is an obligation."
"neptune","8","mercury","9","Учите тежки материи по усещане и после ги доказвате. Знанието ви е дошло през загуба. Тук доказателството ви е нужно колкото прозрението.","You study heavy subjects by instinct and then prove them. Your knowledge came through a loss. Evidence is as necessary here as insight."
