"planet","house","ruler","ruler_house","bg","en"
"venus","2","venus","2","Хубавото ви е нужно като хляб и сами си го плащате. Каквото ви харесва, го купувате бавно, но купувате точно него — не приемате замяна. Тук никой не ви казва колко струва спокойствието ви.","Nice things are a necessity for you and you pay for them yourself. What you like you buy slowly, but you buy exactly that — no substitutes. Nobody else gets to price your peace."
"venus","2","sun","11","Хубавите неща ви идват през хора, които ви харесват и ви търсят. Един познат казва името ви на правилното място и джобът ви се отпуска. Затова пазете кръга — той ви е и удоволствие, и приход.","Good things reach you through people who like you and seek you out. An acquaintance says your name in the right place and your pocket loosens. So keep the circle — it is both your pleasure and your income."
"venus","2","sun","12","Купувате си тишина и не обяснявате на никого колко ви е струвала. Най-хубавото у вас става, когато сте сами и никой не гледа — там и се печели. Излезе ли на показ, губи вкус.","You buy yourself quiet and explain to nobody what it cost. Your best things happen alone and unwatched, and that is where the earning happens too. On display it loses its flavour."
"venus","2","sun","1","Носите се така, че хората искат да ви дадат нещо хубаво. Каквото имате, се вижда по вас — по дрехата, по походката, по спокойния тон. Печелите с това, че сте вие, и то е напълно достатъчно.","You carry yourself so that people want to hand you something nice. What you own shows on you — in the clothes, the walk, the unhurried voice. You earn by being yourself, and that is quite enough."
"venus","2","sun","2","Парите ви са лична работа и не обичате съвети по темата. Харчите за неща, които ви правят по-хубави, и никой не може да ви убеди, че е излишно. Каквото решите тук, така и става.","Money is a private matter and you do not want advice on it. You spend on what makes you finer, and no one can convince you it is wasted. What you decide here is what happens."
"venus","2","sun","3","Приказката ви носи. Обаждате се, разбирате се с двама души и вечерта вече има с какво да се купи хубавото вино. Брат, съсед или колега често е този, който ви подава добрия случай.","Talk pays you. A couple of calls, an easy agreement with two people, and by evening there is money for the good wine. A sibling, a neighbour or a colleague is often the one who hands you the chance."
"venus","2","sun","4","Дома си правите хубав и това е най-сериозната ви инвестиция. Каквото имате, идва отвътре — от род, от къща, от нещо оставено. Там се решава и колко леко ще ви е с парите.","You make your home beautiful and that is your most serious investment. What you own comes from inside the family — a house, land, something handed down. That is also where your ease with money is settled."
"venus","2","sun","5","Плащате с удоволствие за неща, които правят живота приятен — деца, любов, малки празници. Каквото сътворите за радост, накрая се оказва, че носи и пари. Дръжте се за това, което ви е забавно; там ви е печалбата.","You pay gladly for whatever makes life pleasant — children, love, small celebrations. What you make for fun turns out to earn as well. Stay with what amuses you; that is where the profit is."
"venus","2","mercury","11","Печелите, когато свързвате хора — един познат търси, друг предлага, вие сте по средата. Удобствата си купувате с това, което сте чули навреме. Дълго седене без хора ви обеднява.","You earn by connecting people — one acquaintance is looking, another is offering, and you stand in between. Your comforts are bought with what you heard in time. Long stretches without people leave you poorer."
"venus","2","mercury","12","Смятате наум и не казвате на никого какво излиза. Работите на тихо, зад затворена врата, и точно там се вижда къде има пари за хубавото. Не се хвалете предварително — губи се.","You do the sums in your head and tell nobody the answer. You work quietly, behind a closed door, and that is exactly where you spot the money for nice things. Do not announce it early; it slips away."
"venus","2","mercury","1","Говорите за пари леко и без притеснение, затова ви ги дават. Умеете да опишете хубавото така, че другият да го поиска — това ви е занаятът. Всичко минава през вашата уста и вашето име.","You talk about money easily, without embarrassment, which is why people hand it over. You can describe a fine thing so the other person wants it — that is your trade. It all goes through your own mouth and your own name."
"venus","2","mercury","2","Знаете точно колко имате и въпреки това си позволявате хубавото. Пресмятате, сравнявате, чакате цената и накрая взимате каквото сте искали от самото начало. Тук никой не ви обърква сметките.","You know to the coin what you have and still allow yourself the good version. You compare, you wait for the price, and in the end you take exactly what you wanted from the start. Nobody muddles your figures here."
"venus","2","mercury","3","Парите ви идват от думи — писма, обаждания, уговорки, кратки пътувания. Едно навреме казано изречение ви носи повече от цял месец мълчание. Брат или съсед често е замесен в добрата сделка.","Your money comes out of words — messages, calls, arrangements, short trips. One sentence said at the right moment brings more than a month of silence. A sibling or a neighbour is often mixed up in the good deal."
"venus","2","mercury","4","Хубавите неща ги събирате около масата у дома и там ги и уреждате. Сделките ви стават на кухненски разговор, а не в кабинет. Каквото се говори между роднини, накрая се появява в джоба ви.","You gather your nice things around the table at home, and that is where you settle them too. Your deals happen over a kitchen conversation, not in an office. What gets talked over between relatives ends up in your pocket."
"venus","2","mercury","5","Измисляте нещо приятно и то се продава. Игра, деца, флирт — оттам идват парите за хубавия живот. Не ви ли е забавно, не ви и носи.","You think up something pleasant and it sells. Play, children, a bit of flirting — that is where the money for the good life comes from. If it does not amuse you, it does not pay you either."
"venus","2","moon","1","Харчите според настроението и то е ваше, никой не го управлява. Има дни, в които се обличате хубаво и всичко ви върви; има други, в които не искате да излизате. Каквото имате, се лепи за вас, после си отива и пак се връща.","You spend by mood, and the mood is yours alone. Some days you dress well and everything goes your way; other days you would rather not go out. What you own sticks to you, then drifts off, then comes back."
"venus","2","moon","2","Спокойни сте, докато има нещо хубаво в къщата — вкусна храна, чисти чаршафи, малък запас. Пари влизат и излизат на вълни и вие сте свикнали. Само не купувайте, за да си оправите деня.","You are calm as long as there is something good in the house — nice food, clean sheets, a small reserve. Money comes and goes in waves and you are used to it. Just do not buy things to fix a bad day."
"venus","2","moon","3","Прибирате хубавото малко по малко и все някой ви подсказва къде. Разговор с близък, кратко пътуване, случайна дума — и се появява възможност. Дръжте връзка с хората наоколо; през тях ви идва.","You collect nice things a little at a time and someone always tips you off where. A talk with someone close, a short trip, a chance remark, and an opening appears. Keep in touch with the people around you; it comes through them."
"venus","2","moon","4","Всичко хубаво у вас започва от къщата. Готвите, подреждате, купувате нещо за дома и веднага ви е по-леко. Парите също минават през семейството — оттам идват и там остават.","Everything good in your life starts with the house. You cook, you tidy, you buy something for the home, and the weight lifts at once. Money moves through the family too — it comes from there and it stays there."
"venus","2","moon","5","Не можете да си откажете нещо, което носи радост — на дете, на любим, на самите вас. Заделеното често се стопява за подаръци и малки празници и вие не съжалявате. Приятното тук наистина решава колко ще имате.","You cannot refuse anything that brings joy — to a child, to a lover, to yourself. Savings melt into presents and small celebrations, and you do not regret it. Here pleasure genuinely decides how much you end up with."
"venus","2","moon","6","Хубавото си го изкарвате с редовна работа и с ръце. Ден след ден правите едно и също и точно това ви държи спокойни и с пари. Разклати ли се навикът, разклаща се и джобът.","You earn your comforts through steady work and your hands. Doing the same thing day after day is exactly what keeps you calm and paid. Break the routine and the pocket wobbles with it."
"venus","2","moon","7","Комфортът ви минава през друг човек и това ви е нормално. Партньор, съдружник или клиент държи кранчето и вие сте се научили да го предразполагате. Насаме много ви се иска сами да решавате, но не става така.","Your comfort runs through another person and that feels normal to you. A partner, an associate or a client holds the tap, and you have learned how to charm them. Privately you wish you decided alone, but that is not how it works."
"venus","2","moon","8","Живеете по-хубаво, отколкото показва вашата сметка, защото има чужди пари наоколо — заем, наследство, общ бюджет. Това ви носи удобство и страх наравно. Гледайте да знаете точно кому какво дължите.","You live better than your own account suggests, because other people's money is in play — a loan, an inheritance, a shared budget. It brings you comfort and fear in equal measure. Keep exact track of who is owed what."
"venus","2","moon","9","Хубавото ви идва отдалече — от друг град, от чужбина, от нещо, което сте учили. Носталгия и апетит за път вървят заедно и харчите за тях без мисъл. Колкото по-широко живеете, толкова по-леко ви е с парите.","Your good things come from far away — another city, another country, something you studied. Homesickness and an appetite for travel go together, and you spend on both without thinking. The wider you live, the easier money feels."
"venus","2","moon","10","Хората виждат, че живеете добре, и това ви помага. Комфортът ви зависи от името, което си правите пред света, и от един по-голям човек, който ви държи. Държите се възпитано, защото знаете, че се плаща.","People can see that you live well, and it helps you. Your comfort depends on the name you build in public and on someone senior who backs you. You keep your manners, because you know they pay."
"venus","2","moon","11","Приятелите ви носят хубавото — един ви подарява, друг ви вкарва в добра работа. Обичате да сте сред своите, там ви е топло и там ви върви. Останете ли без кръг, веднага се вижда по джоба.","Friends bring you the good things — one gives you a gift, another gets you into decent work. You like being among your own; that is where the warmth and the luck are. Lose the circle and your pocket shows it at once."
"venus","2","moon","12","Купувате си покой и го криете от хората. Малките ви удобства са тайни — нещо вкусно насаме, дреха, която не показвате, сметка, за която не говорите. Пазете се от бавното изтичане; изчезва, без да усетите.","You buy yourself peace and hide it from people. Your small comforts are private — something tasty alone, a garment nobody sees, an account you do not discuss. Watch the slow leak; it goes without your noticing."
"venus","2","mars","1","Искате хубавото веднага и си го вземате сами. Влизате, питате за цената, плащате и сте доволни — чакането не е за вас. Печелите с напор и с това, че не се притеснявате да поискате.","You want the nice thing now and you go and get it yourself. You walk in, ask the price, pay and are pleased — waiting is not for you. You earn by pushing and by not being shy about asking."
"venus","2","mars","2","Парите ви влизат бързо и излизат още по-бързо, обикновено за нещо приятно. Не се пазарите дълго, а решавате и после гледате какво е останало. Тук всичко зависи от вас, и печалбата, и дупката.","Money arrives fast and leaves faster, usually on something pleasant. You do not haggle long; you decide and then look at what is left. Everything here depends on you, the profit and the hole alike."
"venus","2","mars","3","Изкарвате с движение и с остър език — обаждате се, настоявате, пътувате до другия край на града за една сделка. С брат или съсед лесно се стига до спор за пари. Каквото си защитите с думи, това и получавате.","You earn by moving and by a sharp tongue — calls, insisting, driving across town for one deal. With a sibling or a neighbour a money argument comes easily. What you defend in words is what you get."
