"planet","house","ruler","ruler_house","bg","en"
"moon","12","moon","12","Имате нужда от време сам и то не е капризът, а храна. Настроението ви се сменя тихо, без да го обявявате, и после излизате наред. Каквото правите за хората без свидетели, ви се вижда нормално — то е най-доброто във вас.","You need time on your own, and it is food rather than a whim. Your mood turns quietly, with no announcement, and then you come out level again. What you do for people with nobody watching feels ordinary to you — it is the best thing in you."
"moon","12","sun","1","Изглеждате уталожен и хората ви вярват, а вътре тъкмо се подреждате. Каквото ви е нужно, го решавате сам, без обяснения. Лицето ви обаче издава настроението по-бързо, отколкото ви се иска.","You look settled and people believe it, while inside you are still arranging things. What you need you sort out alone, without explaining. Your face gives the mood away faster than you would like, though."
"moon","12","sun","2","Мирно ви е, когато има оставено настрана — тихите пари са ви завивката. Не обявявате колко имате и не ви е приятно да ви питат. Дадете ли на някого, го правите без свидетели и не го записвате.","You are at peace when something is put by — quiet money is your blanket. You do not announce what you have and you dislike being asked. When you give, you give with nobody watching and keep no tally."
"moon","12","sun","3","Един брат, сестра или човек от близката улица знае за вас повече, отколкото всички други заедно. С него казвате на глас това, което иначе премълчавате. Кратък разговор или няколко написани реда ви изваждат от мъглата.","One sibling, or someone from the next street, knows more about you than everybody else together. With that person you say aloud what you otherwise keep back. A short talk, or a few lines written down, lifts the fog."
"moon","12","sun","4","Прибирате се и чак тогава сте вие. Домът ви трябва да има ъгъл, в който никой не влиза, иначе се изхабявате бързо. Носите нещо от старите в къщата — мълчание, което са ви предали като нормално.","You come home and only then are you yourself. Your place needs a corner nobody enters, or you wear out fast. Something old in the family travels with you — a silence handed down as if it were normal."
"moon","12","sun","5","Едно дете или една тиха радост ви връща настроението, когато сте се загубили. Обичате скришом и не бързате да го обявите. Играта ви е по-важна, отколкото показвате на хората.","A child, or one quiet pleasure, hands your mood back when you have lost yourself. You love on the quiet and are in no hurry to declare it. Play matters to you far more than you let people see."
"moon","12","sun","6","Дребният ред в деня ви държи повече, отколкото изглежда — кога спите, кога ядете, кога тръгвате. Работите добре, когато никой не диша над вас. Прекалите ли с грижата за другите, тялото си иска своето.","Small order in the day holds you up more than it looks — when you sleep, when you eat, when you leave. You work well when nobody breathes over your shoulder. Overdo the caring for others and your body asks for its share."
"moon","12","sun","7","Един човек ви е мястото, където може да не се държите. Пред него настроението ви излиза наяве, пред другите не. Изберете ли грешния, тъкмо тихото ви се обръща срещу вас.","One person is the place where you are allowed to stop holding yourself together. In front of them the mood shows; in front of others it does not. Choose the wrong one and your quiet turns against you."
"moon","12","sun","8","Не се плашите от тежкото — болница, погребение, чужда тайна. Сядате до човека и мълчите с него, а той помни точно това. Загубата ви променя отвътре и вие не я разказвате.","Heavy places do not frighten you — a hospital, a funeral, somebody else's secret. You sit beside a person and stay silent with them, and that is what they remember. Loss changes you inwardly and you tell nobody."
"moon","12","sun","9","Събирате се, като се отдалечите — друг град, друга държава, нещо, в което да вярвате. Тръгнете ли сам на път, се връщате друг човек. Утехата ви не е в приказки, а в нещо, което сам сте видели.","You come together by getting further away — another town, another country, something to believe in. Travel alone and you return a different person. Your comfort is not in talk but in something you have seen yourself."
