"planet","house","ruler","ruler_house","bg","en"
"uranus","5","sun","1","Влюбвате се внезапно и в хора, които не приличат на никого. Играете по свои правила и не се извинявате. Само не сменяйте човека, щом стане предвидим.","You fall in love suddenly and with people who resemble nobody. You play by your own rules and do not apologise. Just do not change the person the moment they become predictable."
"uranus","5","sun","2","Талантът ви носи, когато е свободен, и спира, когато го вкарат в схема. Харчите за преживяване. Само оставяйте резерва за след порива.","Your talent pays when it is free and stops when it gets put into a scheme. You spend on experience. Just keep a reserve for after the impulse."
"uranus","5","sun","3","Забавлявате се с идеи и с шеги, които не всеки хваща. Децата и малките роднини ви разбират по-бързо от възрастните. Само довършвайте започнатото.","You amuse yourself with ideas and with jokes not everybody catches. Children and young relatives understand you faster than adults do. Just finish what you start."
"uranus","5","sun","4","Радостта ви е вкъщи, но по нестандартен начин. Празникът тръгва без повод и свършва внезапно. Само не оставяйте другите да разчистват.","Your gladness is at home, in an unconventional way. The celebration starts with no reason and ends suddenly. Just do not leave the others to clear up."
"uranus","5","sun","5","Тук всичко е на място: правите своето и точно това ви харесват. Талантът ви е странен и жив. Само не бъдете различен нарочно.","Here everything sits in place: you do your own thing and that is exactly what people like. Your talent is odd and alive. Just do not be different on purpose."
"uranus","5","sun","6","Работата ви трябва да има игра в себе си. Правите го по нов начин и излиза. Само не сменяйте метода при всяка скука.","Your work has to have some play in it. You do it a new way and it works. Just do not change the method at every hint of boredom."
"uranus","5","sun","7","Романтиката ви иска свобода в нея. Партньорът ви е приятел преди всичко. Тук ясната уговорка е по-мека от преструвката.","Your romance needs freedom inside it. Your partner is a friend first of all. A clear agreement here is gentler than pretending."
"uranus","5","sun","8","Обичате силно и внезапно и се променяте от това. Рискувате за човек, не за пари. Само не търсете обрат, за да усетите живот.","You love strongly and suddenly and it changes you. You risk for a person rather than for money. Just do not go looking for upheaval in order to feel alive."
"uranus","5","sun","9","Влюбвате се в далечни хора и в големи идеи. Радостта ви иска нови гледки. Тук стоенето ви гаси.","You fall for distant people and big ideas. Your gladness wants new views. Staying put dims you here."
"uranus","5","sun","10","Показвате се пред хора и точно нестандартното ви носи. Талантът ви е видим. Само не изглаждайте себе си за публиката.","You show yourself in public and it is precisely the unconventional part that pays. Your talent is visible. Just do not smooth yourself down for the audience."
"uranus","5","sun","11","Забавно ви е сред странни и интересни хора. Компанията ви носи идеи и любов. Само не всяка обща идея е ваша.","You enjoy yourself among odd, interesting people. The crowd brings you ideas and love. But not every shared idea is yours."
"uranus","5","sun","12","Правите нещо скрито и то е по-добро, отколкото мислите. Влюбвате се дискретно. Покажете едно нещо навън.","You make something in secret and it is better than you think. You fall in love discreetly. Bring one of them out."
"uranus","5","moon","1","Настроението ви решава дали ще е забавно, и то се сменя бързо. Влюбвате се на вълни. Тук е добре да не обещавате в разгара.","Your mood decides whether it will be fun, and it turns fast. You fall in love in waves. Better here not to promise in the heat of it."
"uranus","5","moon","2","Радостта ви струва пари и вие го приемате. Харчите, когато сте в настроение. Сложете си таван и ще ви олекне.","Your gladness costs money and you accept that. You spend when the mood is on you. Set yourself a ceiling and it eases."
"uranus","5","moon","3","Оживявате, когато има кой да ви слуша и да се смее. Децата и близките ви носят темите. Без публика губите нишката.","You come alive when there is somebody to listen and laugh. Children and the people close by bring you the subjects. With no audience you lose the thread."
"uranus","5","moon","4","Празникът ви е домашен и с познати лица. Навън се стягате. Само не оставайте вкъщи от навик.","Your celebration is domestic and with familiar faces. Outside you tighten up. Just do not stay in out of habit."
"uranus","5","moon","5","Тук чувството и играта са едно и вие живеете от тях. Радвате се внезапно и силно. Само не се разстройвайте, когато не отвърнат.","Here the feeling and the play are one thing and you live off them. You are gladdened suddenly and strongly. Just do not be crushed when it is not returned."
"uranus","5","moon","6","Работата ви иска настроение, иначе не върви. Тялото ви казва, когато е станало еднообразно. Тук промяната е част от здравето.","Your work needs a mood, otherwise it does not go. Your body tells you when it has become monotonous. Change here is part of health."
"uranus","5","moon","7","Влюбвате се в човек, който ви носи лекота. Настроението ви следва неговото. Кажете какво искате, вместо да чакате.","You fall for somebody who brings you lightness. Your mood follows theirs. Say what you want instead of waiting."
"uranus","5","moon","8","Обичате дълбоко и ревнувате внезапно. Има стара история, която пази сърцето ви наполовина. Кажете я на един човек.","You love deeply and get jealous suddenly. There is an old story keeping your heart half closed. Say it to one person."
