"planet","house","ruler","ruler_house","bg","en"
"sun","4","sun","4","Домът е вашата територия и там думата е ваша. Каквото решите вкъщи, така става, а близките се нареждат около това. Слабото място е, че извън тези стени понякога ви липсва същата увереност.","Home is your territory and there your word decides. What you settle indoors is how it goes, and the family arranges itself around it. The weak spot is that outside those walls the same confidence sometimes deserts you."
"sun","4","mercury","3","Семейните въпроси се решават с разговори, обаждания и малко документи. Брат, сестра или съседите все имат отношение към това какво става вкъщи. Оправяте нещата, като говорите с всички поред, не като чакате.","Family matters get settled with conversations, phone calls and a bit of paperwork. A brother, a sister or the neighbours always have something to do with what happens at home. You fix things by talking to everyone in turn, not by waiting."
"sun","4","mercury","4","Вкъщи мислите на глас и постоянно уреждате нещо — договор, ремонт, сметка, преместване. Домът ви е и работно място за главата, рядко е напълно тихо. Подредбата в книжата ви носи повече спокойствие от подредбата в мебелите.","At home you think out loud and are forever arranging something — a contract, a repair, a bill, a move. Your home is also a workplace for your head; it is rarely completely quiet. Order in the papers brings you more peace than order in the furniture."
"sun","4","mercury","5","Домът се върти около децата и около това, което ви е забавно да правите там. Ученето, играта и приказките с малките дават тон на цялата къща. Когато няма кой да се радва вкъщи, стаите ви се струват прекалено големи.","The home revolves around children and around whatever you enjoy doing there. Lessons, games and talk with the young set the tone of the whole house. When there is nobody to be glad at home, the rooms feel too big to you."
"sun","4","venus","1","Вие сте това, което прави дома дом — вкусът, спокойствието и добрият тон идват от вас. Близките се нагласят по вашето настроение, дори да не го казват. Затова, когато на вас не ви е добре, къщата веднага го показва.","You are what makes the home a home — the taste, the calm and the good tone come from you. The family tunes itself to your mood even if nobody says so. So when you are not well, the house shows it at once."
"sun","4","venus","2","Домът ви държи на пари и на хубави неща в него, и вие го приемате спокойно. Купувате бавно, но каквото влезе, остава дълго. Уютът тук е измерим — с това, което сте успели да си позволите.","Your home runs on money and on good things inside it, and you take that calmly. You buy slowly, but what comes in stays for a long time. Comfort here is measurable — by what you have managed to afford."
"sun","4","venus","3","Мирът вкъщи се държи с приятни разговори и с внимание към брат, сестра или роднините наоколо. Един хубав обяд и няколко думи навреме решават повече от сериозен спор. Караниците ви минават бързо, ако някой заговори първи.","Peace at home is held together by pleasant conversation and attention to a sibling or the relatives nearby. A good lunch and a few timely words settle more than a serious argument. Your quarrels pass quickly if somebody speaks first."
"sun","4","venus","4","Вкъщи ви е хубаво и това се вижда отдалеч — подредено, топло, с нещо вкусно на масата. Влагате в дома удоволствие, не само пари. Рискът е да ви е толкова приятно там, че да излизате все по-рядко.","You are happy at home and it shows from a distance — tidy, warm, something good on the table. You put pleasure into the place, not only money. The risk is that it becomes so pleasant that you go out less and less."
"sun","4","venus","5","Къщата е за радост — деца, гости, музика, малки празници без повод. Любовта ви влиза направо в дома и променя всичко там. Стане ли еднообразно, вие първи го усещате.","The house is for joy — children, guests, music, small celebrations for no reason. Love walks straight into your home and changes everything there. If it turns monotonous, you are the first to feel it."
"sun","4","venus","6","Домашният мир идва от ежедневието — кой готви, кой пере, кой се грижи, когато някой е болен. Дребните услуги един към друг са вашата форма на обич. Разпадне ли се ежедневието, и чувствата бързо се разклащат.","Peace at home comes from the daily round — who cooks, who does the washing, who looks after whoever is ill. Small services to each other are your form of affection. If the routine falls apart, the feelings soon wobble too."
"sun","4","venus","7","Домът се създава заедно с партньор и без такъв нещата стоят недовършени. Правите отстъпки, за да няма напрежение под вашия покрив, и обикновено си струва. Внимавайте само мирът да не се плаща само от вашата страна.","The home is made together with a partner, and without one things stay unfinished. You give ground so there is no tension under your roof, and it is usually worth it. Just watch that the peace is not paid for by your side alone."
"sun","4","moon","1","Домът е там, където сте вие, и се мести с вас. Настроението ви влиза в стаите преди самите вас и близките го долавят веднага. Уютът ви е личен — оправяте го за себе си, а другите се радват покрай това.","Home is wherever you are, and it moves with you. Your mood enters the rooms before you do and the family picks it up immediately. Your comfort is personal — you arrange it for yourself, and the others benefit along the way."
"sun","4","moon","2","Спокойствието вкъщи зависи от това дали има запас — в хладилника, в банката, в шкафа. Празният склад ви разваля съня повече, отколкото признавате. Напълните ли го, къщата веднага се затопля.","Calm at home depends on whether there is a reserve — in the fridge, in the bank, in the cupboard. An empty store spoils your sleep more than you admit. Fill it and the house warms up at once."
"sun","4","moon","3","Вкъщи всичко се разбира по телефона и през роднините — кой какво казал, кой как се чувства. Един разговор с брат или сестра оправя настроението за цял ден. Тишината обаче ви тежи и тогава сами започвате да звъните.","At home everything is settled by phone and through relatives — who said what, who feels how. One talk with a brother or sister mends the mood for a whole day. Silence weighs on you, and then you start making the calls yourself."
"sun","4","moon","4","Тук всичко е на място, но настроението в къщата се променя като времето. Един ден е топло и пълно с хора, друг ден искате всички да излязат. Свикнете ли с този ритъм, домът ви държи цял живот.","Here everything sits in its own place, yet the mood of the house changes like the weather. One day it is warm and full of people, the next you want everyone out. Once you accept that rhythm, the home holds you for life."
"sun","4","moon","5","Настроението вкъщи го определят децата и това дали има нещо, което да ви радва. Играете, готвите, разказвате и с това държите къщата жива. Няма ли кого да глезите, ставате неспокойни без ясна причина.","The mood at home is set by the children and by whether there is anything to be glad about. You play, you cook, you tell stories, and that keeps the house alive. With nobody to spoil, you get restless for no clear reason."
"sun","4","moon","6","Домът ви върви на грижа — храна, лекарства, чисто, наред. Чувствате се на място, когато има за кого да се погрижите вкъщи. Само че лесно превръщате обичта в работа и после се питате защо сте уморени.","Your home runs on caretaking — food, medicine, clean, in order. You feel in place when there is somebody at home to look after. The trouble is you turn affection into work and then wonder why you are tired."
"sun","4","moon","7","Домашното спокойствие зависи от човека до вас. Добре ли сте двамата, къщата диша; скарате ли се, и стените стават тесни. Тук се учите да не приемате всяко негово настроение за свое.","Peace at home depends on the person beside you. When the two of you are fine, the house breathes; after a row even the walls feel narrow. Here you learn not to take every mood of theirs as your own."
"sun","4","moon","8","Вкъщи има теми, които не се казват на глас — стари загуби, пари, наследство, нечия тайна. Усещате ги, дори когато никой не говори за тях. Извади ли се това на светло, домът ви олеква изведнъж.","At home there are subjects nobody says out loud — old losses, money, an inheritance, somebody's secret. You feel them even when no one mentions them. Bring it into the light and your home lightens all at once."
"sun","4","moon","9","Коренът ви е на едно място, а сърцето ви пътува. Възможно е домът да е далеч от родното място или в семейството да има чужбина и различни разбирания. Успокоявате се, като научите нещо ново, не като стоите.","Your root is in one place and your heart travels. The home may sit far from where you were born, or the family may hold another country and other convictions. You settle by learning something new, not by sitting still."
"sun","4","moon","10","Каквото става вкъщи, се отразява на работата ви, и обратното. Семейството гледа на вас като на човека, който държи всичко, а хората отвън виждат същото. Тежко е, но точно това ви дава тежест.","What happens at home shows up in your work, and the other way round. The family looks at you as the one who holds it all together, and people outside see the same. It is heavy, and it is exactly what gives you weight."
"sun","4","moon","11","Вкъщи винаги минават хора — приятели, компании, чужди деца. Домът ви е отворен и там се чувствате добре сред своите. Само че понякога забравяте, че и на вас ви трябва празна къща.","People are always passing through your home — friends, groups, other people's children. Your door is open and you are at ease among your own crowd. Sometimes you forget that you too need an empty house."
"sun","4","moon","12","Домът ви е и скривалище — там се затваряте, когато светът стане много. В семейството има нещо недоизказано, което усещате от малък. Тишината ви лекува, но не я превръщайте в бягство.","Your home is also a hiding place — you shut yourself in when the world gets too loud. In the family there is something left unsaid that you have sensed since you were small. Silence heals you, just do not let it become an escape."
"sun","4","mars","1","Домът се държи с вашата ръка — вие ремонтирате, вие вдигате скандала, вие оправяте после. Без вашия натиск нищо не се случва там. Научете се да не влизате в бой за всяка дребна работа вкъщи.","The home is held by your own hand — you do the repairs, you start the row, you patch it up afterwards. Nothing there happens without your push. Learn not to go to war over every small domestic thing."
"sun","4","mars","2","Вкъщи се спори за пари и за кой какво е внесъл. Вие изкарвате, вие плащате и оттам идва вашето право на глас. Работи, докато не започнете да мерите обичта в сметки.","At home the argument is about money and who put in what. You earn it, you pay for it, and that is where your right to speak comes from. It works until you start measuring affection in bills."
"sun","4","mars","3","Караниците с брат, сестра или съседи стигат право до дома. Казвате нещата остро и после сами се чудите как се разрасна. Тук печелите не като надвикате, а като спрете първи.","Rows with a sibling or the neighbours land straight in your home. You say things sharply and then wonder yourself how it grew. Here you win not by shouting louder but by stopping first."
